mass spectrum
=============
Data source: C:\users\taco\My Documents\fp1\07_Massenspektroskopie\data\Background.h5
Segment start index: 0
Segment end index: 0
Buf start index: 1
Buf end index: 1
Write start index: 0
Write end index: 0
Spectrum length: 150000 points (30 µs)

mass	tof (µs)	Average
105.722	18.5062	1.99335e-07
105.724	18.5064	1.99335e-07
105.727	18.5066	0
105.729	18.5068	0
105.731	18.507	3.9867e-07
105.734	18.5072	2.99003e-07
105.736	18.5074	3.9867e-07
105.738	18.5076	2.99003e-07
105.741	18.5078	6.97673e-07
105.743	18.508	4.98338e-07
105.745	18.5082	9.96675e-08
105.747	18.5084	6.97673e-07
105.75	18.5086	9.96675e-08
105.752	18.5088	0
105.754	18.509	4.98338e-07
105.757	18.5092	3.9867e-07
105.759	18.5094	1.99335e-07
105.761	18.5096	1.99335e-07
105.764	18.5098	9.96675e-08
105.766	18.51	1.99335e-07
105.768	18.5102	1.99335e-07
105.771	18.5104	3.9867e-07
105.773	18.5106	2.99003e-07
105.775	18.5108	0
105.777	18.511	9.96675e-08
105.78	18.5112	2.99003e-07
105.782	18.5114	2.99003e-07
105.784	18.5116	4.98338e-07
105.787	18.5118	9.96675e-08
105.789	18.512	3.9867e-07
105.791	18.5122	9.96675e-08
105.794	18.5124	1.99335e-07
105.796	18.5126	9.96675e-08
105.798	18.5128	1.99335e-07
105.801	18.513	2.99003e-07
105.803	18.5132	2.99003e-07
105.805	18.5134	1.99335e-07
105.807	18.5136	9.96675e-08
105.81	18.5138	4.98338e-07
105.812	18.514	2.99003e-07
105.814	18.5142	1.99335e-07
105.817	18.5144	9.96675e-08
105.819	18.5146	1.99335e-07
105.821	18.5148	2.99003e-07
105.824	18.515	1.99335e-07
105.826	18.5152	9.96675e-08
105.828	18.5154	2.99003e-07
105.831	18.5156	2.99003e-07
105.833	18.5158	6.97673e-07
105.835	18.516	3.9867e-07
105.837	18.5162	1.99335e-07
105.84	18.5164	4.98338e-07
105.842	18.5166	3.9867e-07
105.844	18.5168	3.9867e-07
105.847	18.517	1.99335e-07
105.849	18.5172	0
105.851	18.5174	9.96675e-08
105.854	18.5176	2.99003e-07
105.856	18.5178	2.99003e-07
105.858	18.518	6.97673e-07
105.861	18.5182	9.96675e-08
105.863	18.5184	2.99003e-07
105.865	18.5186	2.99003e-07
105.867	18.5188	0
105.87	18.519	3.9867e-07
105.872	18.5192	1.99335e-07
105.874	18.5194	9.96675e-08
105.877	18.5196	1.99335e-07
105.879	18.5198	5.98005e-07
105.881	18.52	3.9867e-07
105.884	18.5202	9.96675e-08
105.886	18.5204	3.9867e-07
105.888	18.5206	9.96675e-08
105.891	18.5208	3.9867e-07
105.893	18.521	5.98005e-07
105.895	18.5212	2.99003e-07
105.898	18.5214	1.99335e-07
105.9	18.5216	0
105.902	18.5218	1.99335e-07
105.904	18.522	1.99335e-07
105.907	18.5222	2.99003e-07
105.909	18.5224	6.97673e-07
105.911	18.5226	3.9867e-07
105.914	18.5228	2.99003e-07
105.916	18.523	9.96675e-08
105.918	18.5232	1.99335e-07
105.921	18.5234	3.9867e-07
105.923	18.5236	3.9867e-07
105.925	18.5238	1.99335e-07
105.928	18.524	3.9867e-07
105.93	18.5242	5.98005e-07
105.932	18.5244	9.96675e-08
105.934	18.5246	2.99003e-07
105.937	18.5248	2.99003e-07
105.939	18.525	9.96675e-08
105.941	18.5252	4.98338e-07
105.944	18.5254	4.98338e-07
105.946	18.5256	1.99335e-07
105.948	18.5258	2.99003e-07
105.951	18.526	1.99335e-07
105.953	18.5262	9.96675e-08
105.955	18.5264	1.99335e-07
105.958	18.5266	1.99335e-07
105.96	18.5268	9.96675e-08
105.962	18.527	4.98338e-07
105.965	18.5272	9.96675e-08
105.967	18.5274	2.99003e-07
105.969	18.5276	4.98338e-07
105.971	18.5278	1.99335e-07
105.974	18.528	4.98338e-07
105.976	18.5282	3.9867e-07
105.978	18.5284	1.99335e-07
105.981	18.5286	2.99003e-07
105.983	18.5288	0
105.985	18.529	3.9867e-07
105.988	18.5292	3.9867e-07
105.99	18.5294	9.96675e-08
105.992	18.5296	1.99335e-07
105.995	18.5298	3.9867e-07
105.997	18.53	5.98005e-07
105.999	18.5302	9.96675e-08
106.001	18.5304	2.99003e-07
106.004	18.5306	1.99335e-07
106.006	18.5308	2.99003e-07
106.008	18.531	1.99335e-07
106.011	18.5312	2.99003e-07
106.013	18.5314	1.99335e-07
106.015	18.5316	1.99335e-07
106.018	18.5318	5.98005e-07
106.02	18.532	9.96675e-08
106.022	18.5322	3.9867e-07
106.025	18.5324	3.9867e-07
106.027	18.5326	4.98338e-07
106.029	18.5328	2.99003e-07
106.032	18.533	2.99003e-07
106.034	18.5332	1.99335e-07
106.036	18.5334	7.9734e-07
106.038	18.5336	4.98338e-07
106.041	18.5338	5.98005e-07
106.043	18.534	0
106.045	18.5342	0
106.048	18.5344	3.9867e-07
106.05	18.5346	3.9867e-07
106.052	18.5348	3.9867e-07
106.055	18.535	9.96675e-08
106.057	18.5352	4.98338e-07
106.059	18.5354	2.99003e-07
106.062	18.5356	9.96675e-08
106.064	18.5358	2.99003e-07
106.066	18.536	2.99003e-07
106.068	18.5362	4.98338e-07
106.071	18.5364	2.99003e-07
106.073	18.5366	4.98338e-07
106.075	18.5368	2.99003e-07
106.078	18.537	1.99335e-07
106.08	18.5372	1.99335e-07
106.082	18.5374	2.99003e-07
106.085	18.5376	9.96675e-08
106.087	18.5378	3.9867e-07
106.089	18.538	1.99335e-07
106.092	18.5382	0
106.094	18.5384	3.9867e-07
106.096	18.5386	1.99335e-07
106.099	18.5388	2.99003e-07
106.101	18.539	1.99335e-07
106.103	18.5392	9.96675e-08
106.105	18.5394	1.99335e-07
106.108	18.5396	3.9867e-07
106.11	18.5398	1.99335e-07
106.112	18.54	2.99003e-07
106.115	18.5402	2.99003e-07
106.117	18.5404	1.99335e-07
106.119	18.5406	3.9867e-07
106.122	18.5408	3.9867e-07
106.124	18.541	1.99335e-07
106.126	18.5412	3.9867e-07
106.129	18.5414	1.99335e-07
106.131	18.5416	3.9867e-07
106.133	18.5418	1.99335e-07
106.136	18.542	2.99003e-07
106.138	18.5422	5.98005e-07
106.14	18.5424	1.99335e-07
106.142	18.5426	3.9867e-07
106.145	18.5428	3.9867e-07
106.147	18.543	1.99335e-07
106.149	18.5432	8.97008e-07
106.152	18.5434	2.99003e-07
106.154	18.5436	1.99335e-07
106.156	18.5438	1.99335e-07
106.159	18.544	4.98338e-07
106.161	18.5442	1.99335e-07
106.163	18.5444	3.9867e-07
106.166	18.5446	9.96675e-08
106.168	18.5448	9.96675e-08
106.17	18.545	1.99335e-07
106.173	18.5452	0
106.175	18.5454	2.99003e-07
106.177	18.5456	2.99003e-07
106.179	18.5458	9.96675e-08
106.182	18.546	2.99003e-07
106.184	18.5462	9.96675e-08
106.186	18.5464	3.9867e-07
106.189	18.5466	2.99003e-07
106.191	18.5468	1.99335e-07
106.193	18.547	5.98005e-07
106.196	18.5472	2.99003e-07
106.198	18.5474	1.99335e-07
106.2	18.5476	2.99003e-07
106.203	18.5478	5.98005e-07
106.205	18.548	2.99003e-07
106.207	18.5482	1.99335e-07
106.21	18.5484	9.96675e-08
106.212	18.5486	3.9867e-07
106.214	18.5488	1.99335e-07
106.216	18.549	6.97673e-07
106.219	18.5492	9.96675e-08
106.221	18.5494	1.99335e-07
106.223	18.5496	9.96675e-08
106.226	18.5498	2.99003e-07
106.228	18.55	3.9867e-07
106.23	18.5502	3.9867e-07
106.233	18.5504	9.96675e-08
106.235	18.5506	1.99335e-07
106.237	18.5508	1.99335e-07
106.24	18.551	3.9867e-07
106.242	18.5512	1.99335e-07
106.244	18.5514	2.99003e-07
106.247	18.5516	4.98338e-07
106.249	18.5518	9.96675e-08
106.251	18.552	5.98005e-07
106.253	18.5522	0
106.256	18.5524	0
106.258	18.5526	2.99003e-07
106.26	18.5528	2.99003e-07
106.263	18.553	3.9867e-07
106.265	18.5532	1.99335e-07
106.267	18.5534	5.98005e-07
106.27	18.5536	2.99003e-07
106.272	18.5538	9.96675e-08
106.274	18.554	2.99003e-07
106.277	18.5542	2.99003e-07
106.279	18.5544	2.99003e-07
106.281	18.5546	9.96675e-08
106.284	18.5548	1.99335e-07
106.286	18.555	9.96675e-08
106.288	18.5552	5.98005e-07
106.291	18.5554	0
106.293	18.5556	1.99335e-07
106.295	18.5558	4.98338e-07
106.297	18.556	2.99003e-07
106.3	18.5562	2.99003e-07
106.302	18.5564	1.99335e-07
106.304	18.5566	1.99335e-07
106.307	18.5568	2.99003e-07
106.309	18.557	2.99003e-07
106.311	18.5572	3.9867e-07
106.314	18.5574	1.99335e-07
106.316	18.5576	9.96675e-08
106.318	18.5578	4.98338e-07
106.321	18.558	2.99003e-07
106.323	18.5582	1.99335e-07
106.325	18.5584	0
106.328	18.5586	1.99335e-07
106.33	18.5588	1.99335e-07
106.332	18.559	2.99003e-07
106.334	18.5592	9.96675e-08
106.337	18.5594	9.96675e-08
106.339	18.5596	9.96675e-08
106.341	18.5598	7.9734e-07
106.344	18.56	0
106.346	18.5602	3.9867e-07
106.348	18.5604	1.99335e-07
106.351	18.5606	3.9867e-07
106.353	18.5608	3.9867e-07
106.355	18.561	4.98338e-07
106.358	18.5612	2.99003e-07
106.36	18.5614	9.96675e-08
106.362	18.5616	3.9867e-07
106.365	18.5618	2.99003e-07
106.367	18.562	2.99003e-07
106.369	18.5622	1.99335e-07
106.372	18.5624	1.99335e-07
106.374	18.5626	4.98338e-07
106.376	18.5628	2.99003e-07
106.378	18.563	3.9867e-07
106.381	18.5632	3.9867e-07
106.383	18.5634	3.9867e-07
106.385	18.5636	2.99003e-07
106.388	18.5638	3.9867e-07
106.39	18.564	0
106.392	18.5642	9.96675e-08
106.395	18.5644	1.99335e-07
106.397	18.5646	3.9867e-07
106.399	18.5648	9.96675e-08
106.402	18.565	1.99335e-07
106.404	18.5652	1.99335e-07
106.406	18.5654	4.98338e-07
106.409	18.5656	3.9867e-07
106.411	18.5658	5.98005e-07
106.413	18.566	2.99003e-07
106.415	18.5662	2.99003e-07
106.418	18.5664	7.9734e-07
106.42	18.5666	1.99335e-07
106.422	18.5668	1.99335e-07
106.425	18.567	3.9867e-07
106.427	18.5672	6.97673e-07
106.429	18.5674	2.99003e-07
106.432	18.5676	2.99003e-07
106.434	18.5678	2.99003e-07
106.436	18.568	2.99003e-07
106.439	18.5682	4.98338e-07
106.441	18.5684	9.96675e-08
106.443	18.5686	6.97673e-07
106.446	18.5688	3.9867e-07
106.448	18.569	2.99003e-07
106.45	18.5692	3.9867e-07
106.453	18.5694	2.99003e-07
106.455	18.5696	0
106.457	18.5698	4.98338e-07
106.459	18.57	3.9867e-07
106.462	18.5702	3.9867e-07
106.464	18.5704	1.99335e-07
106.466	18.5706	1.99335e-07
106.469	18.5708	2.99003e-07
106.471	18.571	1.99335e-07
106.473	18.5712	1.99335e-07
106.476	18.5714	0
106.478	18.5716	2.99003e-07
106.48	18.5718	5.98005e-07
106.483	18.572	2.99003e-07
106.485	18.5722	2.99003e-07
106.487	18.5724	4.98338e-07
106.49	18.5726	2.99003e-07
106.492	18.5728	9.96675e-08
106.494	18.573	4.98338e-07
106.497	18.5732	1.99335e-07
106.499	18.5734	2.99003e-07
106.501	18.5736	9.96675e-08
106.503	18.5738	5.98005e-07
106.506	18.574	0
106.508	18.5742	9.96675e-08
106.51	18.5744	3.9867e-07
106.513	18.5746	4.98338e-07
106.515	18.5748	9.96675e-08
106.517	18.575	9.96675e-08
106.52	18.5752	4.98338e-07
106.522	18.5754	2.99003e-07
106.524	18.5756	3.9867e-07
106.527	18.5758	9.96675e-08
106.529	18.576	3.9867e-07
106.531	18.5762	2.99003e-07
106.534	18.5764	1.99335e-07
106.536	18.5766	3.9867e-07
106.538	18.5768	9.96675e-08
106.541	18.577	8.97008e-07
106.543	18.5772	4.98338e-07
106.545	18.5774	1.99335e-07
106.547	18.5776	2.99003e-07
106.55	18.5778	9.96675e-08
106.552	18.578	9.96675e-08
106.554	18.5782	4.98338e-07
106.557	18.5784	2.99003e-07
106.559	18.5786	5.98005e-07
106.561	18.5788	9.96675e-08
106.564	18.579	9.96675e-08
106.566	18.5792	4.98338e-07
106.568	18.5794	2.99003e-07
106.571	18.5796	3.9867e-07
106.573	18.5798	1.99335e-07
106.575	18.58	2.99003e-07
106.578	18.5802	2.99003e-07
106.58	18.5804	3.9867e-07
106.582	18.5806	2.99003e-07
106.585	18.5808	9.96675e-08
106.587	18.581	2.99003e-07
106.589	18.5812	2.99003e-07
106.592	18.5814	0
106.594	18.5816	0
106.596	18.5818	2.99003e-07
106.598	18.582	1.99335e-07
106.601	18.5822	4.98338e-07
106.603	18.5824	3.9867e-07
106.605	18.5826	3.9867e-07
106.608	18.5828	2.99003e-07
106.61	18.583	9.96675e-08
106.612	18.5832	3.9867e-07
106.615	18.5834	0
106.617	18.5836	2.99003e-07
106.619	18.5838	4.98338e-07
106.622	18.584	9.96675e-08
106.624	18.5842	3.9867e-07
106.626	18.5844	2.99003e-07
106.629	18.5846	1.99335e-07
106.631	18.5848	9.96675e-08
106.633	18.585	9.96675e-08
106.636	18.5852	1.99335e-07
106.638	18.5854	1.99335e-07
106.64	18.5856	3.9867e-07
106.642	18.5858	2.99003e-07
106.645	18.586	2.99003e-07
106.647	18.5862	3.9867e-07
106.649	18.5864	3.9867e-07
106.652	18.5866	3.9867e-07
106.654	18.5868	2.99003e-07
106.656	18.587	2.99003e-07
106.659	18.5872	3.9867e-07
106.661	18.5874	4.98338e-07
106.663	18.5876	6.97673e-07
106.666	18.5878	2.99003e-07
106.668	18.588	5.98005e-07
106.67	18.5882	9.96675e-08
106.673	18.5884	2.99003e-07
106.675	18.5886	9.96675e-08
106.677	18.5888	1.99335e-07
106.68	18.589	9.96675e-08
106.682	18.5892	1.99335e-07
106.684	18.5894	2.99003e-07
106.687	18.5896	1.99335e-07
106.689	18.5898	2.99003e-07
106.691	18.59	1.99335e-07
106.693	18.5902	9.96675e-08
106.696	18.5904	1.99335e-07
106.698	18.5906	3.9867e-07
106.7	18.5908	3.9867e-07
106.703	18.591	1.99335e-07
106.705	18.5912	2.99003e-07
106.707	18.5914	1.99335e-07
106.71	18.5916	9.96675e-08
106.712	18.5918	0
106.714	18.592	5.98005e-07
106.717	18.5922	9.96675e-08
106.719	18.5924	3.9867e-07
106.721	18.5926	9.96675e-08
106.724	18.5928	2.99003e-07
106.726	18.593	4.98338e-07
106.728	18.5932	1.99335e-07
106.731	18.5934	1.99335e-07
106.733	18.5936	2.99003e-07
106.735	18.5938	6.97673e-07
106.738	18.594	9.96675e-08
106.74	18.5942	9.96675e-08
106.742	18.5944	3.9867e-07
106.744	18.5946	2.99003e-07
106.747	18.5948	2.99003e-07
106.749	18.595	1.99335e-07
106.751	18.5952	9.96675e-08
106.754	18.5954	6.97673e-07
106.756	18.5956	9.96675e-08
106.758	18.5958	2.99003e-07
106.761	18.596	5.98005e-07
106.763	18.5962	2.99003e-07
106.765	18.5964	0
106.768	18.5966	0
106.77	18.5968	3.9867e-07
106.772	18.597	3.9867e-07
106.775	18.5972	2.99003e-07
106.777	18.5974	3.9867e-07
106.779	18.5976	1.99335e-07
106.782	18.5978	3.9867e-07
106.784	18.598	3.9867e-07
106.786	18.5982	2.99003e-07
106.789	18.5984	1.99335e-07
106.791	18.5986	3.9867e-07
106.793	18.5988	9.96675e-08
106.796	18.599	4.98338e-07
106.798	18.5992	1.99335e-07
106.8	18.5994	9.96675e-08
106.802	18.5996	2.99003e-07
106.805	18.5998	1.99335e-07
106.807	18.6	9.96675e-08
106.809	18.6002	2.99003e-07
106.812	18.6004	9.96675e-08
106.814	18.6006	1.99335e-07
106.816	18.6008	9.96675e-08
106.819	18.601	2.99003e-07
106.821	18.6012	2.99003e-07
106.823	18.6014	2.99003e-07
106.826	18.6016	2.99003e-07
106.828	18.6018	9.96675e-08
106.83	18.602	9.96675e-08
106.833	18.6022	9.96675e-08
106.835	18.6024	2.99003e-07
106.837	18.6026	1.99335e-07
106.84	18.6028	1.99335e-07
106.842	18.603	3.9867e-07
106.844	18.6032	3.9867e-07
106.847	18.6034	2.99003e-07
106.849	18.6036	1.99335e-07
106.851	18.6038	3.9867e-07
106.854	18.604	2.99003e-07
106.856	18.6042	9.96675e-08
106.858	18.6044	5.98005e-07
106.86	18.6046	9.96675e-08
106.863	18.6048	4.98338e-07
106.865	18.605	3.9867e-07
106.867	18.6052	6.97673e-07
106.87	18.6054	1.99335e-07
106.872	18.6056	9.96675e-08
106.874	18.6058	6.97673e-07
106.877	18.606	6.97673e-07
106.879	18.6062	0
106.881	18.6064	9.96675e-08
106.884	18.6066	3.9867e-07
106.886	18.6068	5.98005e-07
106.888	18.607	3.9867e-07
106.891	18.6072	1.99335e-07
106.893	18.6074	1.99335e-07
106.895	18.6076	9.96675e-08
106.898	18.6078	1.99335e-07
106.9	18.608	3.9867e-07
106.902	18.6082	9.96675e-08
106.905	18.6084	9.96675e-08
106.907	18.6086	2.99003e-07
106.909	18.6088	1.99335e-07
106.912	18.609	3.9867e-07
106.914	18.6092	4.98338e-07
106.916	18.6094	0
106.918	18.6096	1.99335e-07
106.921	18.6098	9.96675e-08
106.923	18.61	1.99335e-07
106.925	18.6102	1.99335e-07
106.928	18.6104	6.97673e-07
106.93	18.6106	3.9867e-07
106.932	18.6108	1.99335e-07
106.935	18.611	2.99003e-07
106.937	18.6112	9.96675e-08
106.939	18.6114	2.99003e-07
106.942	18.6116	1.99335e-07
106.944	18.6118	5.98005e-07
106.946	18.612	1.99335e-07
106.949	18.6122	3.9867e-07
106.951	18.6124	2.99003e-07
106.953	18.6126	1.99335e-07
106.956	18.6128	1.99335e-07
106.958	18.613	4.98338e-07
106.96	18.6132	9.96675e-08
106.963	18.6134	3.9867e-07
106.965	18.6136	1.99335e-07
106.967	18.6138	9.96675e-08
106.97	18.614	2.99003e-07
106.972	18.6142	4.98338e-07
106.974	18.6144	1.99335e-07
106.977	18.6146	3.9867e-07
106.979	18.6148	2.99003e-07
106.981	18.615	1.99335e-07
106.983	18.6152	2.99003e-07
106.986	18.6154	2.99003e-07
106.988	18.6156	2.99003e-07
106.99	18.6158	2.99003e-07
106.993	18.616	3.9867e-07
106.995	18.6162	1.99335e-07
106.997	18.6164	1.99335e-07
107	18.6166	1.99335e-07
107.002	18.6168	1.99335e-07
107.004	18.617	1.99335e-07
107.007	18.6172	1.99335e-07
107.009	18.6174	3.9867e-07
107.011	18.6176	6.97673e-07
107.014	18.6178	4.98338e-07
107.016	18.618	0
107.018	18.6182	3.9867e-07
107.021	18.6184	9.96675e-08
107.023	18.6186	3.9867e-07
107.025	18.6188	1.99335e-07
107.028	18.619	4.98338e-07
107.03	18.6192	2.99003e-07
107.032	18.6194	1.99335e-07
107.035	18.6196	3.9867e-07
107.037	18.6198	2.99003e-07
107.039	18.62	4.98338e-07
107.042	18.6202	1.99335e-07
107.044	18.6204	9.96675e-08
107.046	18.6206	0
107.048	18.6208	2.99003e-07
107.051	18.621	9.96675e-08
107.053	18.6212	1.99335e-07
107.055	18.6214	2.99003e-07
107.058	18.6216	9.96675e-08
107.06	18.6218	9.96675e-08
107.062	18.622	1.99335e-07
107.065	18.6222	4.98338e-07
107.067	18.6224	1.99335e-07
107.069	18.6226	5.98005e-07
107.072	18.6228	1.99335e-07
107.074	18.623	1.99335e-07
107.076	18.6232	2.99003e-07
107.079	18.6234	5.98005e-07
107.081	18.6236	9.96675e-08
107.083	18.6238	3.9867e-07
107.086	18.624	9.96675e-08
107.088	18.6242	4.98338e-07
107.09	18.6244	4.98338e-07
107.093	18.6246	9.96675e-08
107.095	18.6248	2.99003e-07
107.097	18.625	2.99003e-07
107.1	18.6252	1.99335e-07
107.102	18.6254	2.99003e-07
107.104	18.6256	2.99003e-07
107.107	18.6258	0
107.109	18.626	0
107.111	18.6262	0
107.114	18.6264	1.99335e-07
107.116	18.6266	3.9867e-07
107.118	18.6268	3.9867e-07
107.12	18.627	2.99003e-07
107.123	18.6272	3.9867e-07
107.125	18.6274	0
107.127	18.6276	9.96675e-08
107.13	18.6278	1.99335e-07
107.132	18.628	6.97673e-07
107.134	18.6282	9.96675e-08
107.137	18.6284	1.99335e-07
107.139	18.6286	2.99003e-07
107.141	18.6288	5.98005e-07
107.144	18.629	4.98338e-07
107.146	18.6292	5.98005e-07
107.148	18.6294	9.96675e-08
107.151	18.6296	2.99003e-07
107.153	18.6298	2.99003e-07
107.155	18.63	3.9867e-07
107.158	18.6302	9.96675e-08
107.16	18.6304	5.98005e-07
107.162	18.6306	0
107.165	18.6308	9.96675e-08
107.167	18.631	1.99335e-07
107.169	18.6312	2.99003e-07
107.172	18.6314	1.99335e-07
107.174	18.6316	3.9867e-07
107.176	18.6318	2.99003e-07
107.179	18.632	9.96675e-08
107.181	18.6322	6.97673e-07
107.183	18.6324	1.99335e-07
107.186	18.6326	1.99335e-07
107.188	18.6328	9.96675e-08
107.19	18.633	0
107.192	18.6332	3.9867e-07
107.195	18.6334	3.9867e-07
107.197	18.6336	1.99335e-07
107.199	18.6338	1.99335e-07
107.202	18.634	2.99003e-07
107.204	18.6342	3.9867e-07
107.206	18.6344	1.99335e-07
107.209	18.6346	1.99335e-07
107.211	18.6348	5.98005e-07
107.213	18.635	2.99003e-07
107.216	18.6352	2.99003e-07
107.218	18.6354	1.99335e-07
107.22	18.6356	1.99335e-07
107.223	18.6358	1.99335e-07
107.225	18.636	3.9867e-07
107.227	18.6362	3.9867e-07
107.23	18.6364	2.99003e-07
107.232	18.6366	3.9867e-07
107.234	18.6368	9.96675e-08
107.237	18.637	3.9867e-07
107.239	18.6372	2.99003e-07
107.241	18.6374	9.96675e-08
107.244	18.6376	4.98338e-07
107.246	18.6378	1.99335e-07
107.248	18.638	4.98338e-07
107.251	18.6382	9.96675e-08
107.253	18.6384	3.9867e-07
107.255	18.6386	1.99335e-07
107.258	18.6388	9.96675e-08
107.26	18.639	4.98338e-07
107.262	18.6392	9.96675e-08
107.265	18.6394	1.99335e-07
107.267	18.6396	9.96675e-08
107.269	18.6398	1.99335e-07
107.272	18.64	2.99003e-07
107.274	18.6402	2.99003e-07
107.276	18.6404	5.98005e-07
107.278	18.6406	5.98005e-07
107.281	18.6408	4.98338e-07
107.283	18.641	3.9867e-07
107.285	18.6412	2.99003e-07
107.288	18.6414	1.99335e-07
107.29	18.6416	2.99003e-07
107.292	18.6418	9.96675e-08
107.295	18.642	2.99003e-07
107.297	18.6422	9.96675e-08
107.299	18.6424	3.9867e-07
107.302	18.6426	1.99335e-07
107.304	18.6428	4.98338e-07
107.306	18.643	1.99335e-07
107.309	18.6432	1.99335e-07
107.311	18.6434	9.96675e-08
107.313	18.6436	1.99335e-07
107.316	18.6438	1.99335e-07
107.318	18.644	9.96675e-08
107.32	18.6442	2.99003e-07
107.323	18.6444	9.96675e-08
107.325	18.6446	3.9867e-07
107.327	18.6448	1.99335e-07
107.33	18.645	2.99003e-07
107.332	18.6452	2.99003e-07
107.334	18.6454	4.98338e-07
107.337	18.6456	1.99335e-07
107.339	18.6458	3.9867e-07
107.341	18.646	2.99003e-07
107.344	18.6462	2.99003e-07
107.346	18.6464	9.96675e-08
107.348	18.6466	2.99003e-07
107.351	18.6468	3.9867e-07
107.353	18.647	3.9867e-07
107.355	18.6472	2.99003e-07
107.358	18.6474	1.99335e-07
107.36	18.6476	1.99335e-07
107.362	18.6478	1.99335e-07
107.365	18.648	3.9867e-07
107.367	18.6482	9.96675e-08
107.369	18.6484	3.9867e-07
107.371	18.6486	9.96675e-08
107.374	18.6488	2.99003e-07
107.376	18.649	5.98005e-07
107.378	18.6492	9.96675e-08
107.381	18.6494	9.96675e-08
107.383	18.6496	3.9867e-07
107.385	18.6498	2.99003e-07
107.388	18.65	1.99335e-07
107.39	18.6502	1.99335e-07
107.392	18.6504	9.96675e-08
107.395	18.6506	3.9867e-07
107.397	18.6508	9.96675e-08
107.399	18.651	3.9867e-07
107.402	18.6512	2.99003e-07
107.404	18.6514	9.96675e-08
107.406	18.6516	9.96675e-08
107.409	18.6518	2.99003e-07
107.411	18.652	3.9867e-07
107.413	18.6522	2.99003e-07
107.416	18.6524	3.9867e-07
107.418	18.6526	2.99003e-07
107.42	18.6528	4.98338e-07
107.423	18.653	3.9867e-07
107.425	18.6532	1.99335e-07
107.427	18.6534	4.98338e-07
107.43	18.6536	9.96675e-08
107.432	18.6538	9.96675e-08
107.434	18.654	0
107.437	18.6542	9.96675e-08
107.439	18.6544	2.99003e-07
107.441	18.6546	9.96675e-08
107.444	18.6548	2.99003e-07
107.446	18.655	1.99335e-07
107.448	18.6552	9.96675e-08
107.451	18.6554	3.9867e-07
107.453	18.6556	9.96675e-08
107.455	18.6558	3.9867e-07
107.458	18.656	9.96675e-08
107.46	18.6562	4.98338e-07
107.462	18.6564	9.96675e-08
107.465	18.6566	4.98338e-07
107.467	18.6568	1.99335e-07
107.469	18.657	1.99335e-07
107.472	18.6572	4.98338e-07
107.474	18.6574	2.99003e-07
107.476	18.6576	9.96675e-08
107.478	18.6578	1.99335e-07
107.481	18.658	9.96675e-08
107.483	18.6582	1.99335e-07
107.485	18.6584	9.96675e-08
107.488	18.6586	9.96675e-08
107.49	18.6588	2.99003e-07
107.492	18.659	2.99003e-07
107.495	18.6592	1.99335e-07
107.497	18.6594	9.96675e-08
107.499	18.6596	2.99003e-07
107.502	18.6598	2.99003e-07
107.504	18.66	4.98338e-07
107.506	18.6602	4.98338e-07
107.509	18.6604	5.98005e-07
107.511	18.6606	9.96675e-08
107.513	18.6608	1.99335e-07
107.516	18.661	1.99335e-07
107.518	18.6612	6.97673e-07
107.52	18.6614	3.9867e-07
107.523	18.6616	3.9867e-07
107.525	18.6618	1.99335e-07
107.527	18.662	4.98338e-07
107.53	18.6622	1.99335e-07
107.532	18.6624	2.99003e-07
107.534	18.6626	3.9867e-07
107.537	18.6628	3.9867e-07
107.539	18.663	2.99003e-07
107.541	18.6632	1.99335e-07
107.544	18.6634	2.99003e-07
107.546	18.6636	4.98338e-07
107.548	18.6638	2.99003e-07
107.551	18.664	1.99335e-07
107.553	18.6642	1.99335e-07
107.555	18.6644	1.99335e-07
107.558	18.6646	1.99335e-07
107.56	18.6648	1.99335e-07
107.562	18.665	2.99003e-07
107.565	18.6652	2.99003e-07
107.567	18.6654	2.99003e-07
107.569	18.6656	1.99335e-07
107.572	18.6658	3.9867e-07
107.574	18.666	5.98005e-07
107.576	18.6662	9.96675e-08
107.579	18.6664	4.98338e-07
107.581	18.6666	4.98338e-07
107.583	18.6668	2.99003e-07
107.586	18.667	2.99003e-07
107.588	18.6672	2.99003e-07
107.59	18.6674	3.9867e-07
107.593	18.6676	3.9867e-07
107.595	18.6678	1.99335e-07
107.597	18.668	9.96675e-08
107.6	18.6682	9.96675e-08
107.602	18.6684	2.99003e-07
107.604	18.6686	2.99003e-07
107.606	18.6688	2.99003e-07
107.609	18.669	4.98338e-07
107.611	18.6692	1.99335e-07
107.613	18.6694	3.9867e-07
107.616	18.6696	2.99003e-07
107.618	18.6698	3.9867e-07
107.62	18.67	2.99003e-07
107.623	18.6702	1.99335e-07
107.625	18.6704	3.9867e-07
107.627	18.6706	2.99003e-07
107.63	18.6708	3.9867e-07
107.632	18.671	1.99335e-07
107.634	18.6712	1.99335e-07
107.637	18.6714	9.96675e-08
107.639	18.6716	5.98005e-07
107.641	18.6718	9.96675e-08
107.644	18.672	1.99335e-07
107.646	18.6722	2.99003e-07
107.648	18.6724	9.96675e-08
107.651	18.6726	6.97673e-07
107.653	18.6728	2.99003e-07
107.655	18.673	9.96675e-08
107.658	18.6732	2.99003e-07
107.66	18.6734	5.98005e-07
107.662	18.6736	9.96675e-08
