mass spectrum
=============
Data source: C:\users\taco\My Documents\fp1\07_Massenspektroskopie\data\Ex2.4.h5
Segment start index: 0
Segment end index: 0
Buf start index: 1
Buf end index: 1
Write start index: 0
Write end index: 0
Spectrum length: 150000 points (30 µs)

mass	tof (µs)	Average
18.1283	7.7694	4.16112e-06
18.1293	7.7696	6.65779e-06
18.1302	7.7698	6.10297e-06
18.1312	7.77	5.82557e-06
18.1321	7.7702	8.04483e-06
18.1331	7.7704	7.21261e-06
18.134	7.7706	8.04483e-06
18.135	7.7708	7.76742e-06
18.136	7.771	5.82557e-06
18.1369	7.7712	8.32224e-06
18.1379	7.7714	7.49001e-06
18.1388	7.7716	8.87705e-06
18.1398	7.7718	5.82557e-06
18.1407	7.772	7.76742e-06
18.1417	7.7722	5.54816e-06
18.1427	7.7724	5.82557e-06
18.1436	7.7726	6.9352e-06
18.1446	7.7728	7.49001e-06
18.1455	7.773	6.10297e-06
18.1465	7.7732	6.65779e-06
18.1474	7.7734	6.10297e-06
18.1484	7.7736	1.05415e-05
18.1493	7.7738	8.87705e-06
18.1503	7.774	5.54816e-06
18.1513	7.7742	8.32224e-06
18.1522	7.7744	5.82557e-06
18.1532	7.7746	7.21261e-06
18.1541	7.7748	7.21261e-06
18.1551	7.775	6.10297e-06
18.156	7.7752	6.10297e-06
18.157	7.7754	4.43853e-06
18.1579	7.7756	5.54816e-06
18.1589	7.7758	6.38038e-06
18.1599	7.776	7.21261e-06
18.1608	7.7762	7.49001e-06
18.1618	7.7764	7.76742e-06
18.1627	7.7766	6.10297e-06
18.1637	7.7768	4.43853e-06
18.1646	7.777	6.65779e-06
18.1656	7.7772	6.9352e-06
18.1666	7.7774	3.32889e-06
18.1675	7.7776	6.65779e-06
18.1685	7.7778	8.87705e-06
18.1694	7.778	6.9352e-06
18.1704	7.7782	5.54816e-06
18.1713	7.7784	5.82557e-06
18.1723	7.7786	6.38038e-06
18.1733	7.7788	8.32224e-06
18.1742	7.779	8.59964e-06
18.1752	7.7792	8.32224e-06
18.1761	7.7794	6.65779e-06
18.1771	7.7796	9.70928e-06
18.178	7.7798	7.49001e-06
18.179	7.78	7.21261e-06
18.18	7.7802	7.76742e-06
18.1809	7.7804	7.76742e-06
18.1819	7.7806	7.49001e-06
18.1828	7.7808	6.10297e-06
18.1838	7.781	8.59964e-06
18.1847	7.7812	7.49001e-06
18.1857	7.7814	7.76742e-06
18.1867	7.7816	7.49001e-06
18.1876	7.7818	9.98668e-06
18.1886	7.782	7.76742e-06
18.1895	7.7822	8.59964e-06
18.1905	7.7824	6.65779e-06
18.1914	7.7826	7.49001e-06
18.1924	7.7828	7.76742e-06
18.1934	7.783	7.76742e-06
18.1943	7.7832	6.10297e-06
18.1953	7.7834	9.15446e-06
18.1962	7.7836	8.32224e-06
18.1972	7.7838	6.10297e-06
18.1981	7.784	8.87705e-06
18.1991	7.7842	8.32224e-06
18.2001	7.7844	6.9352e-06
18.201	7.7846	9.15446e-06
18.202	7.7848	7.21261e-06
18.2029	7.785	7.21261e-06
18.2039	7.7852	7.49001e-06
18.2048	7.7854	1.05415e-05
18.2058	7.7856	7.76742e-06
18.2068	7.7858	1.22059e-05
18.2077	7.786	8.04483e-06
18.2087	7.7862	6.10297e-06
18.2096	7.7864	8.59964e-06
18.2106	7.7866	7.21261e-06
18.2115	7.7868	8.87705e-06
18.2125	7.787	8.32224e-06
18.2135	7.7872	5.54816e-06
18.2144	7.7874	9.15446e-06
18.2154	7.7876	7.76742e-06
18.2163	7.7878	6.9352e-06
18.2173	7.788	9.15446e-06
18.2182	7.7882	6.10297e-06
18.2192	7.7884	7.49001e-06
18.2202	7.7886	7.21261e-06
18.2211	7.7888	6.10297e-06
18.2221	7.789	9.43187e-06
18.223	7.7892	6.9352e-06
18.224	7.7894	7.76742e-06
18.225	7.7896	5.82557e-06
18.2259	7.7898	7.76742e-06
18.2269	7.79	6.65779e-06
18.2278	7.7902	8.32224e-06
18.2288	7.7904	5.54816e-06
18.2297	7.7906	6.9352e-06
18.2307	7.7908	7.21261e-06
18.2317	7.791	6.38038e-06
18.2326	7.7912	8.04483e-06
18.2336	7.7914	1.05415e-05
18.2345	7.7916	3.6063e-06
18.2355	7.7918	9.70928e-06
18.2365	7.792	8.32224e-06
18.2374	7.7922	6.65779e-06
18.2384	7.7924	6.65779e-06
18.2393	7.7926	1.10963e-05
18.2403	7.7928	9.70928e-06
18.2412	7.793	1.02641e-05
18.2422	7.7932	7.49001e-06
18.2432	7.7934	6.9352e-06
18.2441	7.7936	1.16511e-05
18.2451	7.7938	5.54816e-06
18.246	7.794	8.59964e-06
18.247	7.7942	8.87705e-06
18.248	7.7944	9.98668e-06
18.2489	7.7946	5.82557e-06
18.2499	7.7948	9.43187e-06
18.2508	7.795	9.15446e-06
18.2518	7.7952	8.59964e-06
18.2528	7.7954	1.24834e-05
18.2537	7.7956	7.21261e-06
18.2547	7.7958	8.04483e-06
18.2556	7.796	9.70928e-06
18.2566	7.7962	7.76742e-06
18.2575	7.7964	9.98668e-06
18.2585	7.7966	6.38038e-06
18.2595	7.7968	1.13737e-05
18.2604	7.797	9.15446e-06
18.2614	7.7972	8.04483e-06
18.2623	7.7974	8.59964e-06
18.2633	7.7976	8.04483e-06
18.2643	7.7978	4.99334e-06
18.2652	7.798	9.43187e-06
18.2662	7.7982	7.49001e-06
18.2671	7.7984	8.32224e-06
18.2681	7.7986	6.10297e-06
18.2691	7.7988	6.9352e-06
18.27	7.799	6.65779e-06
18.271	7.7992	1.19285e-05
18.2719	7.7994	6.9352e-06
18.2729	7.7996	8.59964e-06
18.2739	7.7998	9.43187e-06
18.2748	7.8	1.10963e-05
18.2758	7.8002	7.76742e-06
18.2767	7.8004	9.15446e-06
18.2777	7.8006	1.10963e-05
18.2786	7.8008	7.76742e-06
18.2796	7.801	9.43187e-06
18.2806	7.8012	9.43187e-06
18.2815	7.8014	6.9352e-06
18.2825	7.8016	6.9352e-06
18.2834	7.8018	6.38038e-06
18.2844	7.802	1.22059e-05
18.2854	7.8022	8.04483e-06
18.2863	7.8024	8.87705e-06
18.2873	7.8026	8.87705e-06
18.2882	7.8028	1.05415e-05
18.2892	7.803	9.15446e-06
18.2902	7.8032	7.49001e-06
18.2911	7.8034	8.04483e-06
18.2921	7.8036	1.10963e-05
18.293	7.8038	9.70928e-06
18.294	7.804	7.76742e-06
18.295	7.8042	6.65779e-06
18.2959	7.8044	6.9352e-06
18.2969	7.8046	6.9352e-06
18.2978	7.8048	6.65779e-06
18.2988	7.805	7.49001e-06
18.2998	7.8052	6.9352e-06
18.3007	7.8054	1.10963e-05
18.3017	7.8056	1.24834e-05
18.3026	7.8058	1.02641e-05
18.3036	7.806	9.43187e-06
18.3046	7.8062	1.02641e-05
18.3055	7.8064	6.38038e-06
18.3065	7.8066	1.05415e-05
18.3074	7.8068	1.10963e-05
18.3084	7.807	8.87705e-06
18.3094	7.8072	8.87705e-06
18.3103	7.8074	1.02641e-05
18.3113	7.8076	7.21261e-06
18.3122	7.8078	1.10963e-05
18.3132	7.808	1.05415e-05
18.3142	7.8082	9.70928e-06
18.3151	7.8084	1.33156e-05
18.3161	7.8086	9.43187e-06
18.3171	7.8088	7.21261e-06
18.318	7.809	1.08189e-05
18.319	7.8092	9.70928e-06
18.3199	7.8094	7.49001e-06
18.3209	7.8096	7.76742e-06
18.3219	7.8098	7.21261e-06
18.3228	7.81	9.43187e-06
18.3238	7.8102	9.43187e-06
18.3247	7.8104	6.9352e-06
18.3257	7.8106	8.59964e-06
18.3267	7.8108	9.98668e-06
18.3276	7.811	8.04483e-06
18.3286	7.8112	1.02641e-05
18.3295	7.8114	8.59964e-06
18.3305	7.8116	9.15446e-06
18.3315	7.8118	6.9352e-06
18.3324	7.812	1.02641e-05
18.3334	7.8122	9.70928e-06
18.3343	7.8124	1.13737e-05
18.3353	7.8126	9.70928e-06
18.3363	7.8128	9.43187e-06
18.3372	7.813	9.15446e-06
18.3382	7.8132	1.08189e-05
18.3391	7.8134	6.9352e-06
18.3401	7.8136	9.15446e-06
18.3411	7.8138	9.43187e-06
18.342	7.814	8.87705e-06
18.343	7.8142	1.13737e-05
18.344	7.8144	9.15446e-06
18.3449	7.8146	9.70928e-06
18.3459	7.8148	1.08189e-05
18.3468	7.815	1.16511e-05
18.3478	7.8152	8.87705e-06
18.3488	7.8154	9.98668e-06
18.3497	7.8156	1.16511e-05
18.3507	7.8158	1.10963e-05
18.3516	7.816	1.13737e-05
18.3526	7.8162	6.38038e-06
18.3536	7.8164	1.02641e-05
18.3545	7.8166	1.33156e-05
18.3555	7.8168	9.98668e-06
18.3565	7.817	1.47026e-05
18.3574	7.8172	9.43187e-06
18.3584	7.8174	9.43187e-06
18.3593	7.8176	8.87705e-06
18.3603	7.8178	9.98668e-06
18.3613	7.818	9.98668e-06
18.3622	7.8182	1.22059e-05
18.3632	7.8184	9.98668e-06
18.3641	7.8186	1.13737e-05
18.3651	7.8188	7.76742e-06
18.3661	7.819	9.70928e-06
18.367	7.8192	1.05415e-05
18.368	7.8194	9.70928e-06
18.369	7.8196	1.47026e-05
18.3699	7.8198	1.08189e-05
18.3709	7.82	9.15446e-06
18.3718	7.8202	1.3593e-05
18.3728	7.8204	9.15446e-06
18.3738	7.8206	1.27608e-05
18.3747	7.8208	9.43187e-06
18.3757	7.821	1.02641e-05
18.3767	7.8212	9.98668e-06
18.3776	7.8214	1.19285e-05
18.3786	7.8216	1.13737e-05
18.3795	7.8218	1.16511e-05
18.3805	7.822	1.02641e-05
18.3815	7.8222	1.13737e-05
18.3824	7.8224	1.08189e-05
18.3834	7.8226	1.22059e-05
18.3843	7.8228	1.13737e-05
18.3853	7.823	1.10963e-05
18.3863	7.8232	9.43187e-06
18.3872	7.8234	1.3593e-05
18.3882	7.8236	1.27608e-05
18.3892	7.8238	1.22059e-05
18.3901	7.824	1.33156e-05
18.3911	7.8242	1.05415e-05
18.392	7.8244	1.30382e-05
18.393	7.8246	1.02641e-05
18.394	7.8248	1.77541e-05
18.3949	7.825	1.38704e-05
18.3959	7.8252	1.22059e-05
18.3969	7.8254	9.70928e-06
18.3978	7.8256	1.10963e-05
18.3988	7.8258	1.58123e-05
18.3997	7.826	1.27608e-05
18.4007	7.8262	1.16511e-05
18.4017	7.8264	1.10963e-05
18.4026	7.8266	9.98668e-06
18.4036	7.8268	8.87705e-06
18.4046	7.827	1.60897e-05
18.4055	7.8272	1.3593e-05
18.4065	7.8274	1.24834e-05
18.4075	7.8276	1.27608e-05
18.4084	7.8278	1.05415e-05
18.4094	7.828	9.15446e-06
18.4103	7.8282	1.38704e-05
18.4113	7.8284	1.41478e-05
18.4123	7.8286	1.3593e-05
18.4132	7.8288	1.30382e-05
18.4142	7.829	1.22059e-05
18.4152	7.8292	1.3593e-05
18.4161	7.8294	1.3593e-05
18.4171	7.8296	1.19285e-05
18.418	7.8298	1.38704e-05
18.419	7.83	1.3593e-05
18.42	7.8302	1.10963e-05
18.4209	7.8304	1.41478e-05
18.4219	7.8306	1.10963e-05
18.4229	7.8308	1.16511e-05
18.4238	7.831	1.63671e-05
18.4248	7.8312	1.77541e-05
18.4258	7.8314	1.498e-05
18.4267	7.8316	1.3593e-05
18.4277	7.8318	1.19285e-05
18.4286	7.832	1.44252e-05
18.4296	7.8322	1.13737e-05
18.4306	7.8324	1.3593e-05
18.4315	7.8326	1.3593e-05
18.4325	7.8328	1.69219e-05
18.4335	7.833	1.41478e-05
18.4344	7.8332	1.66445e-05
18.4354	7.8334	1.498e-05
18.4363	7.8336	1.19285e-05
18.4373	7.8338	1.30382e-05
18.4383	7.834	1.16511e-05
18.4392	7.8342	1.44252e-05
18.4402	7.8344	1.3593e-05
18.4412	7.8346	1.55348e-05
18.4421	7.8348	1.41478e-05
18.4431	7.835	1.19285e-05
18.4441	7.8352	1.55348e-05
18.445	7.8354	1.498e-05
18.446	7.8356	1.91411e-05
18.447	7.8358	1.24834e-05
18.4479	7.836	1.3593e-05
18.4489	7.8362	1.41478e-05
18.4498	7.8364	1.77541e-05
18.4508	7.8366	1.58123e-05
18.4518	7.8368	1.3593e-05
18.4527	7.837	1.33156e-05
18.4537	7.8372	1.24834e-05
18.4547	7.8374	1.63671e-05
18.4556	7.8376	1.27608e-05
18.4566	7.8378	1.498e-05
18.4576	7.838	1.3593e-05
18.4585	7.8382	1.47026e-05
18.4595	7.8384	1.498e-05
18.4604	7.8386	1.47026e-05
18.4614	7.8388	1.41478e-05
18.4624	7.839	9.43187e-06
18.4633	7.8392	1.63671e-05
18.4643	7.8394	1.41478e-05
18.4653	7.8396	1.74767e-05
18.4662	7.8398	1.10963e-05
18.4672	7.84	1.3593e-05
18.4682	7.8402	1.88637e-05
18.4691	7.8404	9.15446e-06
18.4701	7.8406	1.498e-05
18.4711	7.8408	1.74767e-05
18.472	7.841	1.38704e-05
18.473	7.8412	1.80315e-05
18.474	7.8414	1.74767e-05
18.4749	7.8416	1.10963e-05
18.4759	7.8418	1.19285e-05
18.4768	7.842	1.9696e-05
18.4778	7.8422	1.69219e-05
18.4788	7.8424	1.71993e-05
18.4797	7.8426	1.38704e-05
18.4807	7.8428	1.85863e-05
18.4817	7.843	1.47026e-05
18.4826	7.8432	1.60897e-05
18.4836	7.8434	1.80315e-05
18.4846	7.8436	1.80315e-05
18.4855	7.8438	2.16378e-05
18.4865	7.844	1.60897e-05
18.4875	7.8442	1.60897e-05
18.4884	7.8444	1.52574e-05
18.4894	7.8446	1.66445e-05
18.4904	7.8448	1.77541e-05
18.4913	7.845	1.55348e-05
18.4923	7.8452	1.58123e-05
18.4932	7.8454	1.498e-05
18.4942	7.8456	1.80315e-05
18.4952	7.8458	1.74767e-05
18.4961	7.846	1.38704e-05
18.4971	7.8462	1.47026e-05
18.4981	7.8464	1.52574e-05
18.499	7.8466	1.33156e-05
18.5	7.8468	1.3593e-05
18.501	7.847	1.74767e-05
18.5019	7.8472	1.99734e-05
18.5029	7.8474	1.63671e-05
18.5039	7.8476	1.55348e-05
18.5048	7.8478	1.71993e-05
18.5058	7.848	1.83089e-05
18.5068	7.8482	1.9696e-05
18.5077	7.8484	1.83089e-05
18.5087	7.8486	1.71993e-05
18.5097	7.8488	1.94186e-05
18.5106	7.849	1.52574e-05
18.5116	7.8492	1.71993e-05
18.5126	7.8494	1.69219e-05
18.5135	7.8496	1.88637e-05
18.5145	7.8498	1.80315e-05
18.5155	7.85	1.52574e-05
18.5164	7.8502	1.30382e-05
18.5174	7.8504	1.55348e-05
18.5184	7.8506	1.83089e-05
18.5193	7.8508	1.77541e-05
18.5203	7.851	1.91411e-05
18.5212	7.8512	2.05282e-05
18.5222	7.8514	1.55348e-05
18.5232	7.8516	1.80315e-05
18.5241	7.8518	1.77541e-05
18.5251	7.852	1.498e-05
18.5261	7.8522	1.74767e-05
18.527	7.8524	1.71993e-05
18.528	7.8526	2.05282e-05
18.529	7.8528	1.77541e-05
18.5299	7.853	1.58123e-05
18.5309	7.8532	1.77541e-05
18.5319	7.8534	2.63538e-05
18.5328	7.8536	2.247e-05
18.5338	7.8538	1.71993e-05
18.5348	7.854	1.85863e-05
18.5357	7.8542	1.88637e-05
18.5367	7.8544	1.88637e-05
18.5377	7.8546	2.30249e-05
18.5386	7.8548	2.49667e-05
18.5396	7.855	1.16511e-05
18.5406	7.8552	1.69219e-05
18.5415	7.8554	2.02508e-05
18.5425	7.8556	1.99734e-05
18.5435	7.8558	1.71993e-05
18.5444	7.856	1.83089e-05
18.5454	7.8562	2.38571e-05
18.5464	7.8564	1.80315e-05
18.5473	7.8566	2.41345e-05
18.5483	7.8568	1.91411e-05
18.5493	7.857	1.9696e-05
18.5502	7.8572	2.27474e-05
18.5512	7.8574	1.69219e-05
18.5522	7.8576	1.9696e-05
18.5531	7.8578	1.77541e-05
18.5541	7.858	1.9696e-05
18.5551	7.8582	2.02508e-05
18.556	7.8584	2.1083e-05
18.557	7.8586	1.85863e-05
18.558	7.8588	2.27474e-05
18.5589	7.859	2.8573e-05
18.5599	7.8592	1.77541e-05
18.5609	7.8594	2.69086e-05
18.5618	7.8596	2.30249e-05
18.5628	7.8598	2.19152e-05
18.5638	7.86	2.19152e-05
18.5647	7.8602	2.30249e-05
18.5657	7.8604	2.41345e-05
18.5667	7.8606	1.88637e-05
18.5676	7.8608	2.63538e-05
18.5686	7.861	2.21926e-05
18.5696	7.8612	1.52574e-05
18.5705	7.8614	1.69219e-05
18.5715	7.8616	2.21926e-05
18.5725	7.8618	2.33023e-05
18.5734	7.862	2.19152e-05
18.5744	7.8622	2.1083e-05
18.5754	7.8624	2.30249e-05
18.5763	7.8626	2.27474e-05
18.5773	7.8628	2.33023e-05
18.5783	7.863	2.08056e-05
18.5792	7.8632	2.46893e-05
18.5802	7.8634	2.08056e-05
18.5812	7.8636	2.46893e-05
18.5821	7.8638	2.16378e-05
18.5831	7.864	2.33023e-05
18.5841	7.8642	2.94052e-05
18.5851	7.8644	2.16378e-05
18.586	7.8646	2.35797e-05
18.587	7.8648	2.99601e-05
18.588	7.865	2.80182e-05
18.5889	7.8652	2.46893e-05
18.5899	7.8654	2.57989e-05
18.5909	7.8656	2.247e-05
18.5918	7.8658	2.49667e-05
18.5928	7.866	2.57989e-05
18.5938	7.8662	2.44119e-05
18.5947	7.8664	2.52441e-05
18.5957	7.8666	2.38571e-05
18.5967	7.8668	2.63538e-05
18.5976	7.867	2.91278e-05
18.5986	7.8672	2.69086e-05
18.5996	7.8674	2.1083e-05
18.6005	7.8676	2.16378e-05
18.6015	7.8678	2.60763e-05
18.6025	7.868	2.77408e-05
18.6034	7.8682	2.35797e-05
18.6044	7.8684	2.35797e-05
18.6054	7.8686	2.13604e-05
18.6063	7.8688	2.16378e-05
18.6073	7.869	2.27474e-05
18.6083	7.8692	2.57989e-05
18.6092	7.8694	2.74634e-05
18.6102	7.8696	2.60763e-05
18.6112	7.8698	2.52441e-05
18.6122	7.87	2.19152e-05
18.6131	7.8702	2.66312e-05
18.6141	7.8704	3.07923e-05
18.6151	7.8706	2.69086e-05
18.616	7.8708	3.13471e-05
18.617	7.871	2.57989e-05
18.618	7.8712	2.66312e-05
18.6189	7.8714	2.8573e-05
18.6199	7.8716	2.57989e-05
18.6209	7.8718	2.77408e-05
18.6218	7.872	2.35797e-05
18.6228	7.8722	2.7186e-05
18.6238	7.8724	3.05149e-05
18.6247	7.8726	2.66312e-05
18.6257	7.8728	2.91278e-05
18.6267	7.873	2.91278e-05
18.6276	7.8732	3.43986e-05
18.6286	7.8734	2.8573e-05
18.6296	7.8736	2.49667e-05
18.6306	7.8738	3.52308e-05
18.6315	7.874	3.21793e-05
18.6325	7.8742	2.77408e-05
18.6335	7.8744	2.88504e-05
18.6344	7.8746	3.30115e-05
18.6354	7.8748	3.16245e-05
18.6364	7.875	2.99601e-05
18.6373	7.8752	3.13471e-05
18.6383	7.8754	2.91278e-05
18.6393	7.8756	2.52441e-05
18.6402	7.8758	3.21793e-05
18.6412	7.876	3.13471e-05
18.6422	7.8762	3.16245e-05
18.6431	7.8764	3.30115e-05
18.6441	7.8766	2.99601e-05
18.6451	7.8768	2.99601e-05
18.6461	7.877	3.13471e-05
18.647	7.8772	3.6063e-05
18.648	7.8774	3.4676e-05
18.649	7.8776	2.88504e-05
18.6499	7.8778	3.30115e-05
18.6509	7.878	3.21793e-05
18.6519	7.8782	3.82823e-05
18.6528	7.8784	3.21793e-05
18.6538	7.8786	3.49534e-05
18.6548	7.8788	3.13471e-05
18.6557	7.879	3.49534e-05
18.6567	7.8792	3.02375e-05
18.6577	7.8794	3.38438e-05
18.6587	7.8796	3.85597e-05
18.6596	7.8798	3.07923e-05
18.6606	7.88	3.82823e-05
18.6616	7.8802	3.10697e-05
18.6625	7.8804	3.30115e-05
18.6635	7.8806	3.57856e-05
18.6645	7.8808	2.77408e-05
18.6654	7.881	3.91145e-05
18.6664	7.8812	3.85597e-05
18.6674	7.8814	3.35664e-05
18.6684	7.8816	4.60497e-05
18.6693	7.8818	3.55082e-05
18.6703	7.882	3.30115e-05
18.6713	7.8822	4.18886e-05
18.6722	7.8824	3.49534e-05
18.6732	7.8826	4.43853e-05
18.6742	7.8828	4.16112e-05
18.6751	7.883	3.82823e-05
18.6761	7.8832	3.38438e-05
18.6771	7.8834	3.19019e-05
18.678	7.8836	4.27208e-05
18.679	7.8838	4.02241e-05
18.68	7.884	4.46627e-05
18.681	7.8842	3.80049e-05
18.6819	7.8844	4.10564e-05
18.6829	7.8846	3.96693e-05
18.6839	7.8848	3.80049e-05
18.6848	7.885	3.63404e-05
18.6858	7.8852	4.18886e-05
18.6868	7.8854	3.82823e-05
18.6878	7.8856	4.24434e-05
18.6887	7.8858	3.99467e-05
18.6897	7.886	3.71727e-05
18.6907	7.8862	4.16112e-05
18.6916	7.8864	4.54949e-05
18.6926	7.8866	4.13338e-05
18.6936	7.8868	3.63404e-05
18.6945	7.887	4.43853e-05
18.6955	7.8872	4.57723e-05
18.6965	7.8874	4.43853e-05
18.6975	7.8876	4.8269e-05
18.6984	7.8878	4.38304e-05
18.6994	7.888	4.0779e-05
18.7004	7.8882	4.52175e-05
18.7013	7.8884	4.27208e-05
18.7023	7.8886	3.96693e-05
18.7033	7.8888	4.46627e-05
18.7042	7.889	4.54949e-05
18.7052	7.8892	4.27208e-05
18.7062	7.8894	4.93786e-05
18.7072	7.8896	4.24434e-05
18.7081	7.8898	3.96693e-05
18.7091	7.89	4.60497e-05
18.7101	7.8902	5.07656e-05
18.711	7.8904	4.41079e-05
18.712	7.8906	4.9656e-05
18.713	7.8908	4.8269e-05
18.714	7.891	4.27208e-05
18.7149	7.8912	5.04882e-05
18.7159	7.8914	4.77142e-05
18.7169	7.8916	4.54949e-05
18.7178	7.8918	4.9656e-05
18.7188	7.892	4.79916e-05
18.7198	7.8922	5.07656e-05
18.7208	7.8924	4.60497e-05
18.7217	7.8926	4.91012e-05
18.7227	7.8928	4.74368e-05
18.7237	7.893	4.99334e-05
18.7246	7.8932	5.32623e-05
18.7256	7.8934	5.77008e-05
18.7266	7.8936	4.77142e-05
18.7275	7.8938	5.29849e-05
18.7285	7.894	5.46494e-05
18.7295	7.8942	4.93786e-05
18.7305	7.8944	5.35397e-05
18.7314	7.8946	5.60364e-05
18.7324	7.8948	5.07656e-05
18.7334	7.895	5.35397e-05
18.7343	7.8952	5.90879e-05
18.7353	7.8954	5.93653e-05
18.7363	7.8956	4.88238e-05
18.7373	7.8958	5.52042e-05
18.7382	7.896	5.65912e-05
18.7392	7.8962	5.60364e-05
18.7402	7.8964	5.21527e-05
18.7411	7.8966	6.57457e-05
18.7421	7.8968	5.93653e-05
18.7431	7.897	5.54816e-05
18.7441	7.8972	6.15846e-05
18.745	7.8974	5.65912e-05
18.746	7.8976	5.68686e-05
18.747	7.8978	6.04749e-05
18.748	7.898	5.5759e-05
18.7489	7.8982	6.65779e-05
18.7499	7.8984	6.54683e-05
18.7509	7.8986	6.29716e-05
18.7518	7.8988	6.01975e-05
18.7528	7.899	5.99201e-05
18.7538	7.8992	6.21394e-05
18.7548	7.8994	6.76875e-05
18.7557	7.8996	6.21394e-05
18.7567	7.8998	6.85198e-05
18.7577	7.9	6.4636e-05
18.7586	7.9002	6.15846e-05
18.7596	7.9004	6.15846e-05
18.7606	7.9006	6.49134e-05
18.7616	7.9008	6.85198e-05
18.7625	7.901	7.35131e-05
18.7635	7.9012	6.90746e-05
18.7645	7.9014	6.63005e-05
18.7654	7.9016	7.32357e-05
18.7664	7.9018	6.21394e-05
18.7674	7.902	6.90746e-05
18.7684	7.9022	6.87972e-05
18.7693	7.9024	7.15712e-05
18.7703	7.9026	7.32357e-05
18.7713	7.9028	6.54683e-05
18.7723	7.903	6.82423e-05
18.7732	7.9032	7.40679e-05
18.7742	7.9034	6.4636e-05
18.7752	7.9036	7.15712e-05
18.7761	7.9038	7.51775e-05
18.7771	7.904	7.37905e-05
18.7781	7.9042	6.71327e-05
18.7791	7.9044	6.68553e-05
18.78	7.9046	7.93387e-05
18.781	7.9048	8.04483e-05
18.782	7.905	7.79516e-05
18.783	7.9052	8.5719e-05
18.7839	7.9054	8.26676e-05
18.7849	7.9056	8.15579e-05
18.7859	7.9058	7.60098e-05
18.7868	7.906	8.62739e-05
18.7878	7.9062	8.71061e-05
18.7888	7.9064	7.93387e-05
18.7898	7.9066	7.43453e-05
18.7907	7.9068	8.26676e-05
18.7917	7.907	8.5719e-05
18.7927	7.9072	7.79516e-05
18.7937	7.9074	8.54416e-05
18.7946	7.9076	8.48868e-05
18.7956	7.9078	8.34998e-05
18.7966	7.908	7.6842e-05
18.7975	7.9082	8.84931e-05
18.7985	7.9084	8.98802e-05
18.7995	7.9086	9.32091e-05
18.8005	7.9088	8.23901e-05
18.8014	7.909	9.15446e-05
18.8024	7.9092	9.84798e-05
18.8034	7.9094	8.48868e-05
18.8044	7.9096	8.87705e-05
18.8053	7.9098	8.73835e-05
18.8063	7.91	9.20994e-05
18.8073	7.9102	0.000101531
18.8082	7.9104	0.000104305
18.8092	7.9106	9.7925e-05
18.8102	7.9108	9.54283e-05
18.8112	7.911	9.68154e-05
18.8121	7.9112	9.98668e-05
18.8131	7.9114	9.76476e-05
18.8141	7.9116	0.000104305
18.8151	7.9118	9.65379e-05
18.816	7.912	9.7925e-05
18.817	7.9122	9.98668e-05
18.818	7.9124	0.000104305
18.819	7.9126	0.000104028
18.8199	7.9128	0.000106525
18.8209	7.913	0.000115124
18.8219	7.9132	0.000102918
18.8229	7.9134	0.000107912
18.8238	7.9136	0.00011346
18.8248	7.9138	0.000116789
18.8258	7.914	0.000113737
18.8267	7.9142	0.000122614
18.8277	7.9144	0.000108744
18.8287	7.9146	0.000110686
18.8297	7.9148	0.000125666
18.8306	7.915	0.000110131
18.8316	7.9152	0.000121505
18.8326	7.9154	0.000109021
18.8336	7.9156	0.000124556
18.8345	7.9158	0.000120672
18.8355	7.916	0.00011984
18.8365	7.9162	0.000124556
18.8375	7.9164	0.00013593
18.8384	7.9166	0.000132324
18.8394	7.9168	0.00013593
18.8404	7.917	0.000133156
18.8414	7.9172	0.000132324
18.8423	7.9174	0.000130659
18.8433	7.9176	0.000132878
18.8443	7.9178	0.000135652
18.8453	7.918	0.00014231
18.8462	7.9182	0.00012733
18.8472	7.9184	0.00013482
18.8482	7.9186	0.000133156
18.8492	7.9188	0.000142865
18.8501	7.919	0.000135652
18.8511	7.9192	0.000144807
18.8521	7.9194	0.000153961
18.853	7.9196	0.000154239
18.854	7.9198	0.000155626
18.855	7.92	0.000149245
18.856	7.9202	0.000164503
18.8569	7.9204	0.000149245
18.8579	7.9206	0.000161174
18.8589	7.9208	0.000152852
18.8599	7.921	0.00015202
18.8608	7.9212	0.000169774
18.8618	7.9214	0.000173657
18.8628	7.9216	0.000167
18.8638	7.9218	0.000163948
18.8647	7.922	0.000173935
18.8657	7.9222	0.000175877
18.8667	7.9224	0.000163671
18.8677	7.9226	0.000177541
18.8686	7.9228	0.000178651
18.8696	7.923	0.000173935
18.8706	7.9232	0.000166445
18.8716	7.9234	0.000191134
18.8725	7.9236	0.000178651
18.8735	7.9238	0.000206114
18.8745	7.924	0.000180593
18.8755	7.9242	0.000183644
18.8764	7.9244	0.000201953
18.8774	7.9246	0.000207501
18.8784	7.9248	0.000198069
18.8794	7.925	0.000195018
18.8803	7.9252	0.000201398
18.8813	7.9254	0.000190857
18.8823	7.9256	0.00020334
18.8833	7.9258	0.000204172
18.8842	7.926	0.000226365
18.8852	7.9262	0.000236074
18.8862	7.9264	0.000221372
18.8872	7.9266	0.000226365
18.8881	7.9268	0.000228029
18.8891	7.927	0.000228862
18.8901	7.9272	0.000248835
18.8911	7.9274	0.000242455
18.892	7.9276	0.000219152
18.893	7.9278	0.000243287
