mass spectrum
=============
Data source: C:\users\taco\My Documents\fp1\07_Massenspektroskopie\data\Ex2.2.h5
Segment start index: 0
Segment end index: 0
Buf start index: 1
Buf end index: 1
Write start index: 0
Write end index: 0
Spectrum length: 150000 points (30 µs)

mass	tof (µs)	Average
46.32	12.3108	0
46.3216	12.311	5.54816e-07
46.3231	12.3112	8.32224e-07
46.3246	12.3114	8.32224e-07
46.3261	12.3116	2.77408e-07
46.3277	12.3118	5.54816e-07
46.3292	12.312	1.10963e-06
46.3307	12.3122	1.10963e-06
46.3323	12.3124	2.77408e-07
46.3338	12.3126	0
46.3353	12.3128	2.77408e-07
46.3368	12.313	8.32224e-07
46.3384	12.3132	5.54816e-07
46.3399	12.3134	0
46.3414	12.3136	1.10963e-06
46.343	12.3138	8.32224e-07
46.3445	12.314	8.32224e-07
46.346	12.3142	2.77408e-07
46.3475	12.3144	2.77408e-07
46.3491	12.3146	5.54816e-07
46.3506	12.3148	2.77408e-07
46.3521	12.315	2.77408e-07
46.3536	12.3152	5.54816e-07
46.3552	12.3154	2.77408e-07
46.3567	12.3156	8.32224e-07
46.3582	12.3158	0
46.3598	12.316	2.77408e-07
46.3613	12.3162	5.54816e-07
46.3628	12.3164	1.10963e-06
46.3643	12.3166	5.54816e-07
46.3659	12.3168	1.10963e-06
46.3674	12.317	5.54816e-07
46.3689	12.3172	2.77408e-07
46.3705	12.3174	8.32224e-07
46.372	12.3176	8.32224e-07
46.3735	12.3178	8.32224e-07
46.375	12.318	8.32224e-07
46.3766	12.3182	2.77408e-07
46.3781	12.3184	5.54816e-07
46.3796	12.3186	2.77408e-07
46.3812	12.3188	0
46.3827	12.319	2.77408e-07
46.3842	12.3192	1.10963e-06
46.3857	12.3194	5.54816e-07
46.3873	12.3196	5.54816e-07
46.3888	12.3198	8.32224e-07
46.3903	12.32	5.54816e-07
46.3919	12.3202	5.54816e-07
46.3934	12.3204	2.77408e-07
46.3949	12.3206	0
46.3964	12.3208	0
46.398	12.321	5.54816e-07
46.3995	12.3212	0
46.401	12.3214	2.77408e-07
46.4026	12.3216	8.32224e-07
46.4041	12.3218	0
46.4056	12.322	2.77408e-07
46.4071	12.3222	1.10963e-06
46.4087	12.3224	0
46.4102	12.3226	1.10963e-06
46.4117	12.3228	2.77408e-07
46.4133	12.323	0
46.4148	12.3232	0
46.4163	12.3234	8.32224e-07
46.4178	12.3236	2.77408e-07
46.4194	12.3238	2.77408e-07
46.4209	12.324	8.32224e-07
46.4224	12.3242	0
46.424	12.3244	5.54816e-07
46.4255	12.3246	0
46.427	12.3248	5.54816e-07
46.4286	12.325	2.77408e-07
46.4301	12.3252	1.10963e-06
46.4316	12.3254	8.32224e-07
46.4331	12.3256	8.32224e-07
46.4347	12.3258	5.54816e-07
46.4362	12.326	5.54816e-07
46.4377	12.3262	8.32224e-07
46.4393	12.3264	5.54816e-07
46.4408	12.3266	5.54816e-07
46.4423	12.3268	2.77408e-07
46.4438	12.327	0
46.4454	12.3272	5.54816e-07
46.4469	12.3274	2.77408e-07
46.4484	12.3276	8.32224e-07
46.45	12.3278	2.77408e-07
46.4515	12.328	0
46.453	12.3282	8.32224e-07
46.4546	12.3284	2.77408e-07
46.4561	12.3286	1.10963e-06
46.4576	12.3288	5.54816e-07
46.4591	12.329	2.77408e-07
46.4607	12.3292	5.54816e-07
46.4622	12.3294	0
46.4637	12.3296	8.32224e-07
46.4653	12.3298	2.77408e-07
46.4668	12.33	5.54816e-07
46.4683	12.3302	0
46.4698	12.3304	2.77408e-07
46.4714	12.3306	0
46.4729	12.3308	2.77408e-07
46.4744	12.331	5.54816e-07
46.476	12.3312	0
46.4775	12.3314	2.77408e-07
46.479	12.3316	2.77408e-07
46.4806	12.3318	2.77408e-07
46.4821	12.332	2.77408e-07
46.4836	12.3322	0
46.4851	12.3324	2.77408e-07
46.4867	12.3326	0
46.4882	12.3328	2.77408e-07
46.4897	12.333	2.77408e-07
46.4913	12.3332	2.77408e-07
46.4928	12.3334	8.32224e-07
46.4943	12.3336	5.54816e-07
46.4959	12.3338	0
46.4974	12.334	2.77408e-07
46.4989	12.3342	5.54816e-07
46.5005	12.3344	8.32224e-07
46.502	12.3346	8.32224e-07
46.5035	12.3348	1.38704e-06
46.505	12.335	8.32224e-07
46.5066	12.3352	0
46.5081	12.3354	2.77408e-07
46.5096	12.3356	1.10963e-06
46.5112	12.3358	2.77408e-07
46.5127	12.336	8.32224e-07
46.5142	12.3362	0
46.5158	12.3364	5.54816e-07
46.5173	12.3366	2.77408e-07
46.5188	12.3368	0
46.5204	12.337	5.54816e-07
46.5219	12.3372	2.77408e-07
46.5234	12.3374	2.77408e-07
46.5249	12.3376	5.54816e-07
46.5265	12.3378	0
46.528	12.338	2.77408e-07
46.5295	12.3382	8.32224e-07
46.5311	12.3384	5.54816e-07
46.5326	12.3386	0
46.5341	12.3388	5.54816e-07
46.5357	12.339	0
46.5372	12.3392	5.54816e-07
46.5387	12.3394	2.77408e-07
46.5403	12.3396	2.77408e-07
46.5418	12.3398	2.77408e-07
46.5433	12.34	2.77408e-07
46.5448	12.3402	5.54816e-07
46.5464	12.3404	5.54816e-07
46.5479	12.3406	5.54816e-07
46.5494	12.3408	5.54816e-07
46.551	12.341	5.54816e-07
46.5525	12.3412	0
46.554	12.3414	0
46.5556	12.3416	5.54816e-07
46.5571	12.3418	8.32224e-07
46.5586	12.342	0
46.5602	12.3422	0
46.5617	12.3424	2.77408e-07
46.5632	12.3426	8.32224e-07
46.5648	12.3428	0
46.5663	12.343	2.77408e-07
46.5678	12.3432	5.54816e-07
46.5693	12.3434	0
46.5709	12.3436	5.54816e-07
46.5724	12.3438	0
46.5739	12.344	1.10963e-06
46.5755	12.3442	8.32224e-07
46.577	12.3444	0
46.5785	12.3446	8.32224e-07
46.5801	12.3448	8.32224e-07
46.5816	12.345	8.32224e-07
46.5831	12.3452	5.54816e-07
46.5847	12.3454	8.32224e-07
46.5862	12.3456	5.54816e-07
46.5877	12.3458	2.77408e-07
46.5893	12.346	0
46.5908	12.3462	2.77408e-07
46.5923	12.3464	0
46.5939	12.3466	2.77408e-07
46.5954	12.3468	0
46.5969	12.347	2.77408e-07
46.5985	12.3472	5.54816e-07
46.6	12.3474	8.32224e-07
46.6015	12.3476	1.38704e-06
46.603	12.3478	0
46.6046	12.348	5.54816e-07
46.6061	12.3482	2.77408e-07
46.6076	12.3484	2.77408e-07
46.6092	12.3486	5.54816e-07
46.6107	12.3488	0
46.6122	12.349	1.10963e-06
46.6138	12.3492	0
46.6153	12.3494	2.77408e-07
46.6168	12.3496	5.54816e-07
46.6184	12.3498	2.77408e-07
46.6199	12.35	1.10963e-06
46.6214	12.3502	0
46.623	12.3504	0
46.6245	12.3506	0
46.626	12.3508	8.32224e-07
46.6276	12.351	5.54816e-07
46.6291	12.3512	5.54816e-07
46.6306	12.3514	0
46.6322	12.3516	5.54816e-07
46.6337	12.3518	8.32224e-07
46.6352	12.352	2.77408e-07
46.6368	12.3522	2.77408e-07
46.6383	12.3524	0
46.6398	12.3526	5.54816e-07
46.6414	12.3528	0
46.6429	12.353	5.54816e-07
46.6444	12.3532	0
46.646	12.3534	0
46.6475	12.3536	2.77408e-07
46.649	12.3538	0
46.6506	12.354	2.77408e-07
46.6521	12.3542	5.54816e-07
46.6536	12.3544	1.10963e-06
46.6552	12.3546	1.10963e-06
46.6567	12.3548	2.77408e-07
46.6582	12.355	2.77408e-07
46.6598	12.3552	5.54816e-07
46.6613	12.3554	1.10963e-06
46.6628	12.3556	2.77408e-07
46.6644	12.3558	2.77408e-07
46.6659	12.356	1.10963e-06
46.6674	12.3562	2.77408e-07
46.669	12.3564	8.32224e-07
46.6705	12.3566	2.77408e-07
46.672	12.3568	5.54816e-07
46.6736	12.357	8.32224e-07
46.6751	12.3572	2.77408e-07
46.6766	12.3574	5.54816e-07
46.6782	12.3576	5.54816e-07
46.6797	12.3578	5.54816e-07
46.6812	12.358	2.77408e-07
46.6828	12.3582	2.77408e-07
46.6843	12.3584	8.32224e-07
46.6858	12.3586	0
46.6874	12.3588	5.54816e-07
46.6889	12.359	5.54816e-07
46.6904	12.3592	2.77408e-07
46.692	12.3594	0
46.6935	12.3596	2.77408e-07
46.695	12.3598	8.32224e-07
46.6966	12.36	2.77408e-07
46.6981	12.3602	5.54816e-07
46.6996	12.3604	0
46.7012	12.3606	2.77408e-07
46.7027	12.3608	5.54816e-07
46.7042	12.361	2.77408e-07
46.7058	12.3612	5.54816e-07
46.7073	12.3614	2.77408e-07
46.7088	12.3616	0
46.7104	12.3618	2.77408e-07
46.7119	12.362	2.77408e-07
46.7134	12.3622	1.38704e-06
46.715	12.3624	5.54816e-07
46.7165	12.3626	0
46.718	12.3628	2.77408e-07
46.7196	12.363	2.77408e-07
46.7211	12.3632	8.32224e-07
46.7226	12.3634	0
46.7242	12.3636	5.54816e-07
46.7257	12.3638	2.77408e-07
46.7272	12.364	1.10963e-06
46.7288	12.3642	2.77408e-07
46.7303	12.3644	5.54816e-07
46.7318	12.3646	1.66445e-06
46.7334	12.3648	2.77408e-07
46.7349	12.365	8.32224e-07
46.7364	12.3652	2.77408e-07
46.738	12.3654	0
46.7395	12.3656	8.32224e-07
46.741	12.3658	5.54816e-07
46.7426	12.366	2.77408e-07
46.7441	12.3662	0
46.7456	12.3664	8.32224e-07
46.7472	12.3666	2.77408e-07
46.7487	12.3668	2.77408e-07
46.7502	12.367	0
46.7518	12.3672	2.77408e-07
46.7533	12.3674	8.32224e-07
46.7548	12.3676	1.66445e-06
46.7564	12.3678	0
46.7579	12.368	2.77408e-07
46.7595	12.3682	5.54816e-07
46.761	12.3684	0
46.7625	12.3686	2.77408e-07
46.7641	12.3688	5.54816e-07
46.7656	12.369	0
46.7671	12.3692	2.77408e-07
46.7687	12.3694	2.77408e-07
46.7702	12.3696	2.77408e-07
46.7717	12.3698	5.54816e-07
46.7733	12.37	2.77408e-07
46.7748	12.3702	2.77408e-07
46.7763	12.3704	2.77408e-07
46.7779	12.3706	5.54816e-07
46.7794	12.3708	1.10963e-06
46.7809	12.371	2.77408e-07
46.7825	12.3712	1.10963e-06
46.784	12.3714	8.32224e-07
46.7855	12.3716	5.54816e-07
46.7871	12.3718	5.54816e-07
46.7886	12.372	1.66445e-06
46.7902	12.3722	5.54816e-07
46.7917	12.3724	1.10963e-06
46.7932	12.3726	2.77408e-07
46.7948	12.3728	0
46.7963	12.373	5.54816e-07
46.7978	12.3732	5.54816e-07
46.7994	12.3734	0
46.8009	12.3736	2.77408e-07
46.8024	12.3738	1.10963e-06
46.804	12.374	1.10963e-06
46.8055	12.3742	2.77408e-07
46.807	12.3744	5.54816e-07
46.8086	12.3746	2.77408e-07
46.8101	12.3748	0
46.8116	12.375	5.54816e-07
46.8132	12.3752	5.54816e-07
46.8147	12.3754	2.77408e-07
46.8163	12.3756	1.10963e-06
46.8178	12.3758	2.77408e-07
46.8193	12.376	5.54816e-07
46.8209	12.3762	8.32224e-07
46.8224	12.3764	2.77408e-07
46.8239	12.3766	5.54816e-07
46.8255	12.3768	8.32224e-07
46.827	12.377	2.77408e-07
46.8285	12.3772	5.54816e-07
46.8301	12.3774	8.32224e-07
46.8316	12.3776	2.77408e-07
46.8331	12.3778	1.10963e-06
46.8347	12.378	5.54816e-07
46.8362	12.3782	0
46.8378	12.3784	2.77408e-07
46.8393	12.3786	2.77408e-07
46.8408	12.3788	2.77408e-07
46.8424	12.379	8.32224e-07
46.8439	12.3792	1.10963e-06
46.8454	12.3794	5.54816e-07
46.847	12.3796	5.54816e-07
46.8485	12.3798	5.54816e-07
46.85	12.38	2.77408e-07
46.8516	12.3802	0
46.8531	12.3804	2.77408e-07
46.8547	12.3806	5.54816e-07
46.8562	12.3808	2.77408e-07
46.8577	12.381	2.77408e-07
46.8593	12.3812	0
46.8608	12.3814	8.32224e-07
46.8623	12.3816	2.77408e-07
46.8639	12.3818	8.32224e-07
46.8654	12.382	5.54816e-07
46.8669	12.3822	5.54816e-07
46.8685	12.3824	0
46.87	12.3826	5.54816e-07
46.8716	12.3828	1.10963e-06
46.8731	12.383	8.32224e-07
46.8746	12.3832	2.77408e-07
46.8762	12.3834	2.77408e-07
46.8777	12.3836	0
46.8792	12.3838	1.66445e-06
46.8808	12.384	5.54816e-07
46.8823	12.3842	8.32224e-07
46.8838	12.3844	2.77408e-07
46.8854	12.3846	5.54816e-07
46.8869	12.3848	1.10963e-06
46.8885	12.385	5.54816e-07
46.89	12.3852	5.54816e-07
46.8915	12.3854	5.54816e-07
46.8931	12.3856	2.77408e-07
46.8946	12.3858	8.32224e-07
46.8961	12.386	2.77408e-07
46.8977	12.3862	5.54816e-07
46.8992	12.3864	5.54816e-07
46.9007	12.3866	2.77408e-07
46.9023	12.3868	5.54816e-07
46.9038	12.387	2.77408e-07
46.9054	12.3872	1.66445e-06
46.9069	12.3874	5.54816e-07
46.9084	12.3876	1.10963e-06
46.91	12.3878	8.32224e-07
46.9115	12.388	8.32224e-07
46.913	12.3882	1.38704e-06
46.9146	12.3884	5.54816e-07
46.9161	12.3886	5.54816e-07
46.9177	12.3888	5.54816e-07
46.9192	12.389	0
46.9207	12.3892	2.77408e-07
46.9223	12.3894	2.77408e-07
46.9238	12.3896	2.77408e-07
46.9253	12.3898	2.77408e-07
46.9269	12.39	0
46.9284	12.3902	5.54816e-07
46.93	12.3904	8.32224e-07
46.9315	12.3906	5.54816e-07
46.933	12.3908	0
46.9346	12.391	5.54816e-07
46.9361	12.3912	2.77408e-07
46.9376	12.3914	8.32224e-07
46.9392	12.3916	2.77408e-07
46.9407	12.3918	5.54816e-07
46.9423	12.392	2.77408e-07
46.9438	12.3922	5.54816e-07
46.9453	12.3924	5.54816e-07
46.9469	12.3926	5.54816e-07
46.9484	12.3928	5.54816e-07
46.9499	12.393	0
46.9515	12.3932	0
46.953	12.3934	5.54816e-07
46.9546	12.3936	8.32224e-07
46.9561	12.3938	1.38704e-06
46.9576	12.394	5.54816e-07
46.9592	12.3942	5.54816e-07
46.9607	12.3944	5.54816e-07
46.9622	12.3946	5.54816e-07
46.9638	12.3948	5.54816e-07
46.9653	12.395	0
46.9669	12.3952	1.10963e-06
46.9684	12.3954	2.77408e-07
46.9699	12.3956	8.32224e-07
46.9715	12.3958	8.32224e-07
46.973	12.396	8.32224e-07
46.9746	12.3962	2.77408e-07
46.9761	12.3964	8.32224e-07
46.9776	12.3966	2.77408e-07
46.9792	12.3968	0
46.9807	12.397	1.38704e-06
46.9822	12.3972	5.54816e-07
46.9838	12.3974	2.77408e-07
46.9853	12.3976	5.54816e-07
46.9869	12.3978	2.77408e-07
46.9884	12.398	5.54816e-07
46.9899	12.3982	5.54816e-07
46.9915	12.3984	0
46.993	12.3986	2.77408e-07
46.9946	12.3988	0
46.9961	12.399	5.54816e-07
46.9976	12.3992	0
46.9992	12.3994	8.32224e-07
47.0007	12.3996	8.32224e-07
47.0022	12.3998	2.77408e-07
47.0038	12.4	1.10963e-06
47.0053	12.4002	2.77408e-06
47.0069	12.4004	5.54816e-07
47.0084	12.4006	2.77408e-06
47.0099	12.4008	2.49667e-06
47.0115	12.401	1.10963e-06
47.013	12.4012	1.10963e-06
47.0146	12.4014	1.38704e-06
47.0161	12.4016	2.21926e-06
47.0176	12.4018	1.10963e-06
47.0192	12.402	8.32224e-07
47.0207	12.4022	3.05149e-06
47.0223	12.4024	1.38704e-06
47.0238	12.4026	1.10963e-06
47.0253	12.4028	1.94186e-06
47.0269	12.403	1.10963e-06
47.0284	12.4032	1.94186e-06
47.0299	12.4034	2.77408e-07
47.0315	12.4036	1.94186e-06
47.033	12.4038	1.94186e-06
47.0346	12.404	1.66445e-06
47.0361	12.4042	1.66445e-06
47.0376	12.4044	1.66445e-06
47.0392	12.4046	5.54816e-07
47.0407	12.4048	5.54816e-07
47.0423	12.405	5.54816e-07
47.0438	12.4052	8.32224e-07
47.0453	12.4054	8.32224e-07
47.0469	12.4056	2.77408e-07
47.0484	12.4058	5.54816e-07
47.05	12.406	5.54816e-07
47.0515	12.4062	2.77408e-07
47.053	12.4064	0
47.0546	12.4066	5.54816e-07
47.0561	12.4068	8.32224e-07
47.0577	12.407	8.32224e-07
47.0592	12.4072	0
47.0607	12.4074	8.32224e-07
47.0623	12.4076	5.54816e-07
47.0638	12.4078	1.10963e-06
47.0654	12.408	0
47.0669	12.4082	2.77408e-07
47.0684	12.4084	5.54816e-07
47.07	12.4086	8.32224e-07
47.0715	12.4088	1.10963e-06
47.0731	12.409	2.77408e-07
47.0746	12.4092	2.77408e-07
47.0761	12.4094	0
47.0777	12.4096	8.32224e-07
47.0792	12.4098	8.32224e-07
47.0808	12.41	8.32224e-07
47.0823	12.4102	5.54816e-07
47.0838	12.4104	5.54816e-07
47.0854	12.4106	8.32224e-07
47.0869	12.4108	5.54816e-07
47.0885	12.411	2.77408e-07
47.09	12.4112	0
47.0915	12.4114	2.77408e-07
47.0931	12.4116	8.32224e-07
47.0946	12.4118	0
47.0962	12.412	5.54816e-07
47.0977	12.4122	2.77408e-07
47.0992	12.4124	0
47.1008	12.4126	1.38704e-06
47.1023	12.4128	1.38704e-06
47.1039	12.413	2.77408e-07
47.1054	12.4132	2.77408e-07
47.1069	12.4134	8.32224e-07
47.1085	12.4136	0
47.11	12.4138	8.32224e-07
47.1116	12.414	5.54816e-07
47.1131	12.4142	5.54816e-07
47.1146	12.4144	8.32224e-07
47.1162	12.4146	2.77408e-07
47.1177	12.4148	0
47.1193	12.415	5.54816e-07
47.1208	12.4152	8.32224e-07
47.1223	12.4154	8.32224e-07
47.1239	12.4156	5.54816e-07
47.1254	12.4158	0
47.127	12.416	2.77408e-07
47.1285	12.4162	2.77408e-07
47.13	12.4164	1.10963e-06
47.1316	12.4166	5.54816e-07
47.1331	12.4168	2.77408e-07
47.1347	12.417	0
47.1362	12.4172	2.77408e-07
47.1377	12.4174	2.77408e-07
47.1393	12.4176	2.77408e-07
47.1408	12.4178	1.38704e-06
47.1424	12.418	1.38704e-06
47.1439	12.4182	5.54816e-07
47.1455	12.4184	8.32224e-07
47.147	12.4186	0
47.1485	12.4188	2.77408e-07
47.1501	12.419	2.77408e-07
47.1516	12.4192	5.54816e-07
47.1532	12.4194	5.54816e-07
47.1547	12.4196	1.10963e-06
47.1562	12.4198	2.77408e-07
47.1578	12.42	5.54816e-07
47.1593	12.4202	2.77408e-07
47.1609	12.4204	0
47.1624	12.4206	2.77408e-07
47.1639	12.4208	2.77408e-07
47.1655	12.421	2.77408e-07
47.167	12.4212	5.54816e-07
47.1686	12.4214	2.77408e-07
47.1701	12.4216	2.77408e-07
47.1717	12.4218	0
47.1732	12.422	2.77408e-07
47.1747	12.4222	0
47.1763	12.4224	2.77408e-07
47.1778	12.4226	2.77408e-07
47.1794	12.4228	2.77408e-07
47.1809	12.423	5.54816e-07
47.1824	12.4232	5.54816e-07
47.184	12.4234	0
47.1855	12.4236	1.10963e-06
47.1871	12.4238	8.32224e-07
47.1886	12.424	5.54816e-07
47.1901	12.4242	1.38704e-06
47.1917	12.4244	5.54816e-07
47.1932	12.4246	8.32224e-07
47.1948	12.4248	2.77408e-07
47.1963	12.425	8.32224e-07
47.1979	12.4252	5.54816e-07
47.1994	12.4254	0
47.2009	12.4256	8.32224e-07
47.2025	12.4258	5.54816e-07
47.204	12.426	8.32224e-07
47.2056	12.4262	5.54816e-07
47.2071	12.4264	2.77408e-07
47.2087	12.4266	8.32224e-07
47.2102	12.4268	8.32224e-07
47.2117	12.427	5.54816e-07
47.2133	12.4272	8.32224e-07
47.2148	12.4274	5.54816e-07
47.2164	12.4276	5.54816e-07
47.2179	12.4278	1.10963e-06
47.2194	12.428	5.54816e-07
47.221	12.4282	8.32224e-07
47.2225	12.4284	0
47.2241	12.4286	2.77408e-07
47.2256	12.4288	0
47.2272	12.429	0
47.2287	12.4292	0
47.2302	12.4294	8.32224e-07
47.2318	12.4296	5.54816e-07
47.2333	12.4298	0
47.2349	12.43	8.32224e-07
47.2364	12.4302	8.32224e-07
47.238	12.4304	2.77408e-07
47.2395	12.4306	2.77408e-07
47.241	12.4308	8.32224e-07
47.2426	12.431	0
47.2441	12.4312	2.77408e-07
47.2457	12.4314	0
47.2472	12.4316	0
47.2488	12.4318	1.10963e-06
47.2503	12.432	0
47.2518	12.4322	1.94186e-06
47.2534	12.4324	2.77408e-07
47.2549	12.4326	2.77408e-07
47.2565	12.4328	2.77408e-07
47.258	12.433	2.77408e-07
47.2596	12.4332	5.54816e-07
47.2611	12.4334	5.54816e-07
47.2626	12.4336	0
47.2642	12.4338	5.54816e-07
47.2657	12.434	5.54816e-07
47.2673	12.4342	8.32224e-07
47.2688	12.4344	8.32224e-07
47.2704	12.4346	1.10963e-06
47.2719	12.4348	2.77408e-07
47.2734	12.435	5.54816e-07
47.275	12.4352	0
47.2765	12.4354	5.54816e-07
47.2781	12.4356	1.10963e-06
47.2796	12.4358	0
47.2812	12.436	8.32224e-07
47.2827	12.4362	2.77408e-07
47.2842	12.4364	0
47.2858	12.4366	2.77408e-07
47.2873	12.4368	0
47.2889	12.437	5.54816e-07
47.2904	12.4372	2.77408e-07
47.292	12.4374	5.54816e-07
47.2935	12.4376	0
47.295	12.4378	0
47.2966	12.438	2.77408e-07
47.2981	12.4382	8.32224e-07
47.2997	12.4384	1.10963e-06
47.3012	12.4386	8.32224e-07
47.3028	12.4388	5.54816e-07
47.3043	12.439	5.54816e-07
47.3058	12.4392	5.54816e-07
47.3074	12.4394	5.54816e-07
47.3089	12.4396	2.77408e-07
47.3105	12.4398	8.32224e-07
47.312	12.44	2.77408e-07
47.3136	12.4402	1.10963e-06
47.3151	12.4404	8.32224e-07
47.3167	12.4406	0
47.3182	12.4408	2.77408e-07
47.3197	12.441	0
47.3213	12.4412	0
47.3228	12.4414	8.32224e-07
47.3244	12.4416	1.10963e-06
47.3259	12.4418	5.54816e-07
47.3275	12.442	0
47.329	12.4422	2.77408e-07
47.3306	12.4424	5.54816e-07
47.3321	12.4426	0
47.3336	12.4428	5.54816e-07
47.3352	12.443	1.10963e-06
47.3367	12.4432	1.38704e-06
47.3383	12.4434	8.32224e-07
47.3398	12.4436	1.66445e-06
47.3414	12.4438	5.54816e-07
47.3429	12.444	2.77408e-07
47.3444	12.4442	5.54816e-07
47.346	12.4444	0
47.3475	12.4446	8.32224e-07
47.3491	12.4448	0
47.3506	12.445	2.77408e-07
47.3522	12.4452	2.77408e-07
47.3537	12.4454	0
47.3553	12.4456	2.77408e-07
47.3568	12.4458	5.54816e-07
47.3583	12.446	8.32224e-07
47.3599	12.4462	0
47.3614	12.4464	8.32224e-07
47.363	12.4466	0
47.3645	12.4468	5.54816e-07
47.3661	12.447	0
47.3676	12.4472	8.32224e-07
47.3692	12.4474	0
47.3707	12.4476	5.54816e-07
47.3722	12.4478	8.32224e-07
47.3738	12.448	1.38704e-06
47.3753	12.4482	0
47.3769	12.4484	5.54816e-07
47.3784	12.4486	2.77408e-07
47.38	12.4488	2.77408e-07
47.3815	12.449	8.32224e-07
47.3831	12.4492	2.77408e-07
47.3846	12.4494	5.54816e-07
47.3862	12.4496	5.54816e-07
47.3877	12.4498	0
47.3892	12.45	0
47.3908	12.4502	5.54816e-07
47.3923	12.4504	5.54816e-07
47.3939	12.4506	2.77408e-07
47.3954	12.4508	2.77408e-07
47.397	12.451	5.54816e-07
47.3985	12.4512	2.77408e-07
47.4001	12.4514	2.77408e-07
47.4016	12.4516	5.54816e-07
47.4031	12.4518	8.32224e-07
47.4047	12.452	2.77408e-07
47.4062	12.4522	5.54816e-07
47.4078	12.4524	0
47.4093	12.4526	2.77408e-07
47.4109	12.4528	1.10963e-06
47.4124	12.453	2.77408e-07
47.414	12.4532	0
47.4155	12.4534	5.54816e-07
47.4171	12.4536	0
47.4186	12.4538	0
47.4201	12.454	1.38704e-06
47.4217	12.4542	0
47.4232	12.4544	2.77408e-07
47.4248	12.4546	5.54816e-07
47.4263	12.4548	0
47.4279	12.455	5.54816e-07
47.4294	12.4552	8.32224e-07
47.431	12.4554	2.77408e-07
47.4325	12.4556	5.54816e-07
47.4341	12.4558	1.10963e-06
47.4356	12.456	2.77408e-07
47.4371	12.4562	5.54816e-07
47.4387	12.4564	8.32224e-07
47.4402	12.4566	0
47.4418	12.4568	0
47.4433	12.457	5.54816e-07
47.4449	12.4572	0
47.4464	12.4574	5.54816e-07
47.448	12.4576	2.77408e-07
47.4495	12.4578	5.54816e-07
47.4511	12.458	1.10963e-06
47.4526	12.4582	5.54816e-07
47.4542	12.4584	5.54816e-07
47.4557	12.4586	8.32224e-07
47.4572	12.4588	2.77408e-07
47.4588	12.459	8.32224e-07
47.4603	12.4592	0
47.4619	12.4594	2.77408e-07
47.4634	12.4596	5.54816e-07
47.465	12.4598	2.77408e-07
47.4665	12.46	8.32224e-07
47.4681	12.4602	5.54816e-07
47.4696	12.4604	2.77408e-07
47.4712	12.4606	5.54816e-07
47.4727	12.4608	1.10963e-06
47.4743	12.461	2.77408e-07
47.4758	12.4612	2.77408e-07
47.4773	12.4614	2.77408e-07
47.4789	12.4616	0
47.4804	12.4618	2.77408e-07
47.482	12.462	2.77408e-07
47.4835	12.4622	2.77408e-07
47.4851	12.4624	5.54816e-07
47.4866	12.4626	5.54816e-07
47.4882	12.4628	5.54816e-07
47.4897	12.463	0
47.4913	12.4632	2.77408e-07
47.4928	12.4634	5.54816e-07
47.4944	12.4636	0
47.4959	12.4638	5.54816e-07
47.4975	12.464	0
47.499	12.4642	5.54816e-07
47.5005	12.4644	8.32224e-07
47.5021	12.4646	5.54816e-07
47.5036	12.4648	1.38704e-06
47.5052	12.465	1.66445e-06
47.5067	12.4652	5.54816e-07
47.5083	12.4654	5.54816e-07
47.5098	12.4656	5.54816e-07
47.5114	12.4658	1.38704e-06
47.5129	12.466	1.38704e-06
47.5145	12.4662	8.32224e-07
47.516	12.4664	2.77408e-07
47.5176	12.4666	2.77408e-07
47.5191	12.4668	5.54816e-07
47.5207	12.467	8.32224e-07
47.5222	12.4672	1.10963e-06
47.5238	12.4674	2.77408e-07
47.5253	12.4676	2.77408e-07
47.5268	12.4678	0
47.5284	12.468	5.54816e-07
47.5299	12.4682	2.77408e-07
47.5315	12.4684	8.32224e-07
47.533	12.4686	8.32224e-07
47.5346	12.4688	5.54816e-07
47.5361	12.469	0
47.5377	12.4692	1.10963e-06
47.5392	12.4694	0
47.5408	12.4696	5.54816e-07
47.5423	12.4698	0
47.5439	12.47	0
47.5454	12.4702	2.77408e-07
47.547	12.4704	5.54816e-07
47.5485	12.4706	5.54816e-07
47.5501	12.4708	2.77408e-07
47.5516	12.471	2.77408e-07
47.5532	12.4712	5.54816e-07
47.5547	12.4714	5.54816e-07
47.5562	12.4716	8.32224e-07
47.5578	12.4718	5.54816e-07
47.5593	12.472	0
47.5609	12.4722	0
47.5624	12.4724	2.77408e-07
47.564	12.4726	2.77408e-07
47.5655	12.4728	0
47.5671	12.473	5.54816e-07
47.5686	12.4732	5.54816e-07
47.5702	12.4734	0
47.5717	12.4736	5.54816e-07
47.5733	12.4738	2.77408e-07
47.5748	12.474	2.77408e-07
47.5764	12.4742	5.54816e-07
47.5779	12.4744	1.10963e-06
47.5795	12.4746	8.32224e-07
47.581	12.4748	5.54816e-07
47.5826	12.475	5.54816e-07
47.5841	12.4752	2.77408e-07
47.5857	12.4754	5.54816e-07
47.5872	12.4756	2.77408e-07
47.5888	12.4758	5.54816e-07
47.5903	12.476	5.54816e-07
47.5918	12.4762	0
47.5934	12.4764	2.77408e-07
47.5949	12.4766	2.77408e-07
47.5965	12.4768	5.54816e-07
47.598	12.477	0
47.5996	12.4772	2.77408e-07
47.6011	12.4774	5.54816e-07
47.6027	12.4776	0
47.6042	12.4778	5.54816e-07
