mass spectrum
=============
Data source: C:\users\taco\My Documents\fp1\07_Massenspektroskopie\data\Ex3.1.h5
Segment start index: 0
Segment end index: 0
Buf start index: 0
Buf end index: 1
Write start index: 0
Write end index: 30
Spectrum length: 150000 points (30 µs)

mass	tof (µs)	Combined
40.7749	11.5618	0
40.7763	11.562	0
40.7777	11.5622	0
40.7792	11.5624	5.36918e-07
40.7806	11.5626	0
40.782	11.5628	5.36918e-07
40.7835	11.563	5.36918e-07
40.7849	11.5632	1.07384e-06
40.7863	11.5634	0
40.7878	11.5636	5.36918e-07
40.7892	11.5638	0
40.7906	11.564	1.61076e-06
40.7921	11.5642	1.07384e-06
40.7935	11.5644	5.36918e-07
40.7949	11.5646	5.36918e-07
40.7964	11.5648	0
40.7978	11.565	5.36918e-07
40.7992	11.5652	1.07384e-06
40.8007	11.5654	0
40.8021	11.5656	0
40.8035	11.5658	0
40.805	11.566	0
40.8064	11.5662	5.36918e-07
40.8078	11.5664	1.07384e-06
40.8093	11.5666	5.36918e-07
40.8107	11.5668	5.36918e-07
40.8121	11.567	0
40.8136	11.5672	5.36918e-07
40.815	11.5674	2.14767e-06
40.8164	11.5676	1.07384e-06
40.8179	11.5678	0
40.8193	11.568	5.36918e-07
40.8207	11.5682	0
40.8222	11.5684	1.07384e-06
40.8236	11.5686	1.07384e-06
40.825	11.5688	5.36918e-07
40.8265	11.569	0
40.8279	11.5692	0
40.8293	11.5694	0
40.8308	11.5696	1.07384e-06
40.8322	11.5698	1.07384e-06
40.8336	11.57	0
40.8351	11.5702	1.07384e-06
40.8365	11.5704	1.61076e-06
40.8379	11.5706	0
40.8394	11.5708	5.36918e-07
40.8408	11.571	1.07384e-06
40.8423	11.5712	0
40.8437	11.5714	0
40.8451	11.5716	0
40.8466	11.5718	1.61076e-06
40.848	11.572	0
40.8494	11.5722	5.36918e-07
40.8509	11.5724	5.36918e-07
40.8523	11.5726	0
40.8537	11.5728	1.07384e-06
40.8552	11.573	1.07384e-06
40.8566	11.5732	0
40.858	11.5734	0
40.8595	11.5736	5.36918e-07
40.8609	11.5738	0
40.8623	11.574	5.36918e-07
40.8638	11.5742	1.61076e-06
40.8652	11.5744	0
40.8666	11.5746	0
40.8681	11.5748	0
40.8695	11.575	1.07384e-06
40.8709	11.5752	0
40.8724	11.5754	5.36918e-07
40.8738	11.5756	5.36918e-07
40.8752	11.5758	5.36918e-07
40.8767	11.576	5.36918e-07
40.8781	11.5762	5.36918e-07
40.8796	11.5764	1.07384e-06
40.881	11.5766	2.14767e-06
40.8824	11.5768	1.07384e-06
40.8839	11.577	5.36918e-07
40.8853	11.5772	1.07384e-06
40.8867	11.5774	0
40.8882	11.5776	5.36918e-07
40.8896	11.5778	0
40.891	11.578	5.36918e-07
40.8925	11.5782	0
40.8939	11.5784	5.36918e-07
40.8953	11.5786	1.07384e-06
40.8968	11.5788	5.36918e-07
40.8982	11.579	1.07384e-06
40.8996	11.5792	0
40.9011	11.5794	0
40.9025	11.5796	0
40.9039	11.5798	5.36918e-07
40.9054	11.58	5.36918e-07
40.9068	11.5802	1.07384e-06
40.9083	11.5804	1.07384e-06
40.9097	11.5806	1.61076e-06
40.9111	11.5808	0
40.9126	11.581	5.36918e-07
40.914	11.5812	0
40.9154	11.5814	0
40.9169	11.5816	5.36918e-07
40.9183	11.5818	5.36918e-07
40.9197	11.582	1.07384e-06
40.9212	11.5822	0
40.9226	11.5824	0
40.924	11.5826	5.36918e-07
40.9255	11.5828	0
40.9269	11.583	0
40.9284	11.5832	0
40.9298	11.5834	0
40.9312	11.5836	5.36918e-07
40.9327	11.5838	0
40.9341	11.584	0
40.9355	11.5842	1.07384e-06
40.937	11.5844	1.07384e-06
40.9384	11.5846	5.36918e-07
40.9398	11.5848	1.07384e-06
40.9413	11.585	1.07384e-06
40.9427	11.5852	5.36918e-07
40.9442	11.5854	5.36918e-07
40.9456	11.5856	0
40.947	11.5858	5.36918e-07
40.9485	11.586	0
40.9499	11.5862	1.07384e-06
40.9513	11.5864	5.36918e-07
40.9528	11.5866	0
40.9542	11.5868	5.36918e-07
40.9556	11.587	1.07384e-06
40.9571	11.5872	5.36918e-07
40.9585	11.5874	5.36918e-07
40.9599	11.5876	1.61076e-06
40.9614	11.5878	1.07384e-06
40.9628	11.588	1.07384e-06
40.9643	11.5882	5.36918e-07
40.9657	11.5884	2.68459e-06
40.9671	11.5886	2.14767e-06
40.9686	11.5888	1.07384e-06
40.97	11.589	0
40.9714	11.5892	5.36918e-07
40.9729	11.5894	1.07384e-06
40.9743	11.5896	1.61076e-06
40.9758	11.5898	1.61076e-06
40.9772	11.59	1.07384e-06
40.9786	11.5902	1.07384e-06
40.9801	11.5904	1.61076e-06
40.9815	11.5906	1.07384e-06
40.9829	11.5908	1.07384e-06
40.9844	11.591	5.36918e-07
40.9858	11.5912	1.07384e-06
40.9872	11.5914	5.36918e-07
40.9887	11.5916	1.61076e-06
40.9901	11.5918	1.61076e-06
40.9916	11.592	5.36918e-07
40.993	11.5922	5.36918e-07
40.9944	11.5924	5.36918e-07
40.9959	11.5926	0
40.9973	11.5928	0
40.9987	11.593	2.14767e-06
41.0002	11.5932	0
41.0016	11.5934	1.07384e-06
41.0031	11.5936	5.36918e-07
41.0045	11.5938	5.36918e-07
41.0059	11.594	1.07384e-06
41.0074	11.5942	0
41.0088	11.5944	5.36918e-07
41.0102	11.5946	1.61076e-06
41.0117	11.5948	0
41.0131	11.595	5.36918e-07
41.0145	11.5952	5.36918e-07
41.016	11.5954	0
41.0174	11.5956	5.36918e-07
41.0189	11.5958	1.07384e-06
41.0203	11.596	0
41.0217	11.5962	0
41.0232	11.5964	5.36918e-07
41.0246	11.5966	0
41.026	11.5968	0
41.0275	11.597	0
41.0289	11.5972	5.36918e-07
41.0304	11.5974	0
41.0318	11.5976	1.61076e-06
41.0332	11.5978	1.07384e-06
41.0347	11.598	0
41.0361	11.5982	1.07384e-06
41.0375	11.5984	0
41.039	11.5986	0
41.0404	11.5988	5.36918e-07
41.0419	11.599	0
41.0433	11.5992	5.36918e-07
41.0447	11.5994	5.36918e-07
41.0462	11.5996	5.36918e-07
41.0476	11.5998	5.36918e-07
41.0491	11.6	1.07384e-06
41.0505	11.6002	5.36918e-07
41.0519	11.6004	5.36918e-07
41.0534	11.6006	5.36918e-07
41.0548	11.6008	2.14767e-06
41.0562	11.601	1.61076e-06
41.0577	11.6012	5.36918e-07
41.0591	11.6014	5.36918e-07
41.0606	11.6016	1.07384e-06
41.062	11.6018	0
41.0634	11.602	5.36918e-07
41.0649	11.6022	1.61076e-06
41.0663	11.6024	5.36918e-07
41.0677	11.6026	5.36918e-07
41.0692	11.6028	1.07384e-06
41.0706	11.603	1.61076e-06
41.0721	11.6032	0
41.0735	11.6034	2.68459e-06
41.0749	11.6036	5.36918e-07
41.0764	11.6038	5.36918e-07
41.0778	11.604	1.61076e-06
41.0793	11.6042	5.36918e-07
41.0807	11.6044	1.07384e-06
41.0821	11.6046	2.14767e-06
41.0836	11.6048	5.36918e-07
41.085	11.605	1.07384e-06
41.0864	11.6052	5.36918e-07
41.0879	11.6054	1.61076e-06
41.0893	11.6056	0
41.0908	11.6058	5.36918e-07
41.0922	11.606	1.61076e-06
41.0936	11.6062	1.61076e-06
41.0951	11.6064	5.36918e-07
41.0965	11.6066	0
41.098	11.6068	5.36918e-07
41.0994	11.607	1.07384e-06
41.1008	11.6072	0
41.1023	11.6074	1.07384e-06
41.1037	11.6076	5.36918e-07
41.1052	11.6078	1.07384e-06
41.1066	11.608	5.36918e-07
41.108	11.6082	5.36918e-07
41.1095	11.6084	5.36918e-07
41.1109	11.6086	5.36918e-07
41.1123	11.6088	1.61076e-06
41.1138	11.609	1.61076e-06
41.1152	11.6092	1.07384e-06
41.1167	11.6094	5.36918e-07
41.1181	11.6096	1.61076e-06
41.1195	11.6098	1.07384e-06
41.121	11.61	0
41.1224	11.6102	0
41.1239	11.6104	1.07384e-06
41.1253	11.6106	1.07384e-06
41.1267	11.6108	1.07384e-06
41.1282	11.611	1.07384e-06
41.1296	11.6112	5.36918e-07
41.1311	11.6114	0
41.1325	11.6116	5.36918e-07
41.1339	11.6118	1.07384e-06
41.1354	11.612	1.61076e-06
41.1368	11.6122	5.36918e-07
41.1383	11.6124	0
41.1397	11.6126	0
41.1411	11.6128	1.61076e-06
41.1426	11.613	5.36918e-07
41.144	11.6132	0
41.1454	11.6134	5.36918e-07
41.1469	11.6136	5.36918e-07
41.1483	11.6138	1.07384e-06
41.1498	11.614	0
41.1512	11.6142	5.36918e-07
41.1526	11.6144	0
41.1541	11.6146	0
41.1555	11.6148	5.36918e-07
41.157	11.615	0
41.1584	11.6152	5.36918e-07
41.1598	11.6154	0
41.1613	11.6156	5.36918e-07
41.1627	11.6158	0
41.1642	11.616	1.61076e-06
41.1656	11.6162	5.36918e-07
41.167	11.6164	5.36918e-07
41.1685	11.6166	1.07384e-06
41.1699	11.6168	0
41.1714	11.617	1.07384e-06
41.1728	11.6172	0
41.1742	11.6174	0
41.1757	11.6176	0
41.1771	11.6178	5.36918e-07
41.1786	11.618	0
41.18	11.6182	5.36918e-07
41.1814	11.6184	2.14767e-06
41.1829	11.6186	5.36918e-07
41.1843	11.6188	0
41.1858	11.619	0
41.1872	11.6192	0
41.1886	11.6194	5.36918e-07
41.1901	11.6196	1.07384e-06
41.1915	11.6198	5.36918e-07
41.193	11.62	5.36918e-07
41.1944	11.6202	0
41.1959	11.6204	0
41.1973	11.6206	1.07384e-06
41.1987	11.6208	0
41.2002	11.621	0
41.2016	11.6212	5.36918e-07
41.2031	11.6214	0
41.2045	11.6216	5.36918e-07
41.2059	11.6218	5.36918e-07
41.2074	11.622	5.36918e-07
41.2088	11.6222	1.07384e-06
41.2103	11.6224	0
41.2117	11.6226	5.36918e-07
41.2131	11.6228	5.36918e-07
41.2146	11.623	0
41.216	11.6232	0
41.2175	11.6234	0
41.2189	11.6236	0
41.2203	11.6238	5.36918e-07
41.2218	11.624	5.36918e-07
41.2232	11.6242	1.61076e-06
41.2247	11.6244	1.07384e-06
41.2261	11.6246	0
41.2275	11.6248	5.36918e-07
41.229	11.625	5.36918e-07
41.2304	11.6252	0
41.2319	11.6254	0
41.2333	11.6256	1.07384e-06
41.2348	11.6258	1.07384e-06
41.2362	11.626	5.36918e-07
41.2376	11.6262	5.36918e-07
41.2391	11.6264	0
41.2405	11.6266	5.36918e-07
41.242	11.6268	5.36918e-07
41.2434	11.627	0
41.2448	11.6272	1.07384e-06
41.2463	11.6274	1.61076e-06
41.2477	11.6276	5.36918e-07
41.2492	11.6278	5.36918e-07
41.2506	11.628	1.07384e-06
41.252	11.6282	0
41.2535	11.6284	1.07384e-06
41.2549	11.6286	0
41.2564	11.6288	5.36918e-07
41.2578	11.629	0
41.2593	11.6292	5.36918e-07
41.2607	11.6294	0
41.2621	11.6296	0
41.2636	11.6298	0
41.265	11.63	1.07384e-06
41.2665	11.6302	0
41.2679	11.6304	5.36918e-07
41.2693	11.6306	5.36918e-07
41.2708	11.6308	0
41.2722	11.631	0
41.2737	11.6312	0
41.2751	11.6314	0
41.2766	11.6316	0
41.278	11.6318	5.36918e-07
41.2794	11.632	0
41.2809	11.6322	1.07384e-06
41.2823	11.6324	1.07384e-06
41.2838	11.6326	5.36918e-07
41.2852	11.6328	1.07384e-06
41.2867	11.633	0
41.2881	11.6332	1.07384e-06
41.2895	11.6334	5.36918e-07
41.291	11.6336	5.36918e-07
41.2924	11.6338	5.36918e-07
41.2939	11.634	0
41.2953	11.6342	0
41.2967	11.6344	0
41.2982	11.6346	1.07384e-06
41.2996	11.6348	1.07384e-06
41.3011	11.635	0
41.3025	11.6352	5.36918e-07
41.304	11.6354	5.36918e-07
41.3054	11.6356	1.07384e-06
41.3068	11.6358	0
41.3083	11.636	0
41.3097	11.6362	5.36918e-07
41.3112	11.6364	5.36918e-07
41.3126	11.6366	5.36918e-07
41.3141	11.6368	0
41.3155	11.637	1.61076e-06
41.3169	11.6372	5.36918e-07
41.3184	11.6374	5.36918e-07
41.3198	11.6376	0
41.3213	11.6378	5.36918e-07
41.3227	11.638	0
41.3242	11.6382	1.07384e-06
41.3256	11.6384	0
41.327	11.6386	5.36918e-07
41.3285	11.6388	1.07384e-06
41.3299	11.639	5.36918e-07
41.3314	11.6392	5.36918e-07
41.3328	11.6394	5.36918e-07
41.3343	11.6396	2.14767e-06
41.3357	11.6398	5.36918e-07
41.3371	11.64	0
41.3386	11.6402	0
41.34	11.6404	0
41.3415	11.6406	1.07384e-06
41.3429	11.6408	0
41.3444	11.641	0
41.3458	11.6412	1.07384e-06
41.3472	11.6414	2.14767e-06
41.3487	11.6416	5.36918e-07
41.3501	11.6418	5.36918e-07
41.3516	11.642	0
41.353	11.6422	5.36918e-07
41.3545	11.6424	0
41.3559	11.6426	1.07384e-06
41.3573	11.6428	5.36918e-07
41.3588	11.643	0
41.3602	11.6432	0
41.3617	11.6434	1.07384e-06
41.3631	11.6436	0
41.3646	11.6438	1.07384e-06
41.366	11.644	0
41.3674	11.6442	0
41.3689	11.6444	1.07384e-06
41.3703	11.6446	0
41.3718	11.6448	5.36918e-07
41.3732	11.645	0
41.3747	11.6452	5.36918e-07
41.3761	11.6454	0
41.3776	11.6456	0
41.379	11.6458	0
41.3804	11.646	1.07384e-06
41.3819	11.6462	0
41.3833	11.6464	1.07384e-06
41.3848	11.6466	5.36918e-07
41.3862	11.6468	1.07384e-06
41.3877	11.647	1.07384e-06
41.3891	11.6472	0
41.3905	11.6474	1.07384e-06
41.392	11.6476	0
41.3934	11.6478	5.36918e-07
41.3949	11.648	0
41.3963	11.6482	1.07384e-06
41.3978	11.6484	5.36918e-07
41.3992	11.6486	1.07384e-06
41.4007	11.6488	5.36918e-07
41.4021	11.649	1.07384e-06
41.4035	11.6492	0
41.405	11.6494	5.36918e-07
41.4064	11.6496	5.36918e-07
41.4079	11.6498	0
41.4093	11.65	0
41.4108	11.6502	1.07384e-06
41.4122	11.6504	0
41.4137	11.6506	0
41.4151	11.6508	0
41.4165	11.651	5.36918e-07
41.418	11.6512	1.07384e-06
41.4194	11.6514	5.36918e-07
41.4209	11.6516	1.07384e-06
41.4223	11.6518	1.61076e-06
41.4238	11.652	5.36918e-07
41.4252	11.6522	1.07384e-06
41.4267	11.6524	0
41.4281	11.6526	5.36918e-07
41.4295	11.6528	5.36918e-07
41.431	11.653	0
41.4324	11.6532	0
41.4339	11.6534	0
41.4353	11.6536	0
41.4368	11.6538	5.36918e-07
41.4382	11.654	0
41.4397	11.6542	0
41.4411	11.6544	5.36918e-07
41.4425	11.6546	0
41.444	11.6548	1.07384e-06
41.4454	11.655	1.07384e-06
41.4469	11.6552	5.36918e-07
41.4483	11.6554	0
41.4498	11.6556	0
41.4512	11.6558	0
41.4527	11.656	5.36918e-07
41.4541	11.6562	1.07384e-06
41.4555	11.6564	5.36918e-07
41.457	11.6566	0
41.4584	11.6568	5.36918e-07
41.4599	11.657	5.36918e-07
41.4613	11.6572	1.07384e-06
41.4628	11.6574	0
41.4642	11.6576	1.07384e-06
41.4657	11.6578	0
41.4671	11.658	0
41.4686	11.6582	0
41.47	11.6584	0
41.4714	11.6586	0
41.4729	11.6588	5.36918e-07
41.4743	11.659	0
41.4758	11.6592	0
41.4772	11.6594	0
41.4787	11.6596	1.07384e-06
41.4801	11.6598	2.14767e-06
41.4816	11.66	0
41.483	11.6602	0
41.4845	11.6604	1.07384e-06
41.4859	11.6606	1.61076e-06
41.4873	11.6608	0
41.4888	11.661	5.36918e-07
41.4902	11.6612	0
41.4917	11.6614	1.07384e-06
41.4931	11.6616	0
41.4946	11.6618	1.07384e-06
41.496	11.662	0
41.4975	11.6622	0
41.4989	11.6624	1.07384e-06
41.5004	11.6626	5.36918e-07
41.5018	11.6628	1.07384e-06
41.5032	11.663	5.36918e-07
41.5047	11.6632	0
41.5061	11.6634	0
41.5076	11.6636	0
41.509	11.6638	0
41.5105	11.664	0
41.5119	11.6642	5.36918e-07
41.5134	11.6644	0
41.5148	11.6646	0
41.5163	11.6648	5.36918e-07
41.5177	11.665	0
41.5192	11.6652	0
41.5206	11.6654	0
41.522	11.6656	0
41.5235	11.6658	0
41.5249	11.666	1.07384e-06
41.5264	11.6662	0
41.5278	11.6664	0
41.5293	11.6666	5.36918e-07
41.5307	11.6668	5.36918e-07
41.5322	11.667	5.36918e-07
41.5336	11.6672	5.36918e-07
41.5351	11.6674	0
41.5365	11.6676	1.61076e-06
41.538	11.6678	1.61076e-06
41.5394	11.668	1.07384e-06
41.5408	11.6682	0
41.5423	11.6684	0
41.5437	11.6686	0
41.5452	11.6688	0
41.5466	11.669	0
41.5481	11.6692	5.36918e-07
41.5495	11.6694	1.07384e-06
41.551	11.6696	5.36918e-07
41.5524	11.6698	1.07384e-06
41.5539	11.67	0
41.5553	11.6702	0
41.5568	11.6704	5.36918e-07
41.5582	11.6706	0
41.5597	11.6708	0
41.5611	11.671	1.07384e-06
41.5625	11.6712	0
41.564	11.6714	1.07384e-06
41.5654	11.6716	1.07384e-06
41.5669	11.6718	5.36918e-07
41.5683	11.672	0
41.5698	11.6722	5.36918e-07
41.5712	11.6724	1.07384e-06
41.5727	11.6726	5.36918e-07
41.5741	11.6728	0
41.5756	11.673	0
41.577	11.6732	1.07384e-06
41.5785	11.6734	0
41.5799	11.6736	5.36918e-07
41.5814	11.6738	5.36918e-07
41.5828	11.674	1.61076e-06
41.5843	11.6742	1.07384e-06
41.5857	11.6744	5.36918e-07
41.5872	11.6746	1.07384e-06
41.5886	11.6748	0
41.59	11.675	5.36918e-07
41.5915	11.6752	0
41.5929	11.6754	5.36918e-07
41.5944	11.6756	0
41.5958	11.6758	1.07384e-06
41.5973	11.676	5.36918e-07
41.5987	11.6762	5.36918e-07
41.6002	11.6764	1.07384e-06
41.6016	11.6766	5.36918e-07
41.6031	11.6768	5.36918e-07
41.6045	11.677	5.36918e-07
41.606	11.6772	5.36918e-07
41.6074	11.6774	0
41.6089	11.6776	1.07384e-06
41.6103	11.6778	5.36918e-07
41.6118	11.678	0
41.6132	11.6782	0
41.6147	11.6784	0
41.6161	11.6786	0
41.6175	11.6788	0
41.619	11.679	1.07384e-06
41.6204	11.6792	5.36918e-07
41.6219	11.6794	5.36918e-07
41.6233	11.6796	0
41.6248	11.6798	0
41.6262	11.68	0
41.6277	11.6802	1.61076e-06
41.6291	11.6804	5.36918e-07
41.6306	11.6806	0
41.632	11.6808	1.07384e-06
41.6335	11.681	1.07384e-06
41.6349	11.6812	0
41.6364	11.6814	0
41.6378	11.6816	5.36918e-07
41.6393	11.6818	0
41.6407	11.682	5.36918e-07
41.6422	11.6822	0
41.6436	11.6824	1.07384e-06
41.6451	11.6826	5.36918e-07
41.6465	11.6828	0
41.648	11.683	5.36918e-07
41.6494	11.6832	5.36918e-07
41.6509	11.6834	0
41.6523	11.6836	0
41.6538	11.6838	5.36918e-07
41.6552	11.684	1.07384e-06
41.6567	11.6842	1.07384e-06
41.6581	11.6844	5.36918e-07
41.6595	11.6846	5.36918e-07
41.661	11.6848	1.07384e-06
41.6624	11.685	5.36918e-07
41.6639	11.6852	1.07384e-06
41.6653	11.6854	1.61076e-06
41.6668	11.6856	0
41.6682	11.6858	0
41.6697	11.686	0
41.6711	11.6862	5.36918e-07
41.6726	11.6864	0
41.674	11.6866	0
41.6755	11.6868	0
41.6769	11.687	5.36918e-07
41.6784	11.6872	5.36918e-07
41.6798	11.6874	5.36918e-07
41.6813	11.6876	0
41.6827	11.6878	5.36918e-07
41.6842	11.688	5.36918e-07
41.6856	11.6882	0
41.6871	11.6884	0
41.6885	11.6886	0
41.69	11.6888	1.61076e-06
41.6914	11.689	0
41.6929	11.6892	0
41.6943	11.6894	0
41.6958	11.6896	5.36918e-07
41.6972	11.6898	2.14767e-06
41.6987	11.69	5.36918e-07
41.7001	11.6902	5.36918e-07
41.7016	11.6904	0
41.703	11.6906	1.07384e-06
41.7045	11.6908	1.61076e-06
41.7059	11.691	1.07384e-06
41.7074	11.6912	5.36918e-07
41.7088	11.6914	5.36918e-07
41.7103	11.6916	0
41.7117	11.6918	5.36918e-07
41.7132	11.692	1.07384e-06
41.7146	11.6922	0
41.7161	11.6924	1.61076e-06
41.7175	11.6926	0
41.719	11.6928	0
41.7204	11.693	5.36918e-07
41.7219	11.6932	5.36918e-07
41.7233	11.6934	0
41.7248	11.6936	5.36918e-07
41.7262	11.6938	0
41.7277	11.694	5.36918e-07
41.7291	11.6942	0
41.7306	11.6944	5.36918e-07
41.732	11.6946	0
41.7335	11.6948	0
41.7349	11.695	0
41.7364	11.6952	5.36918e-07
41.7378	11.6954	1.07384e-06
41.7393	11.6956	0
41.7407	11.6958	1.07384e-06
41.7422	11.696	1.07384e-06
41.7436	11.6962	5.36918e-07
41.7451	11.6964	0
41.7465	11.6966	5.36918e-07
41.748	11.6968	0
41.7494	11.697	0
41.7509	11.6972	0
41.7523	11.6974	0
41.7538	11.6976	5.36918e-07
41.7552	11.6978	5.36918e-07
41.7567	11.698	1.61076e-06
41.7581	11.6982	0
41.7596	11.6984	0
41.761	11.6986	0
41.7625	11.6988	5.36918e-07
41.7639	11.699	5.36918e-07
41.7654	11.6992	0
41.7668	11.6994	5.36918e-07
41.7683	11.6996	5.36918e-07
41.7697	11.6998	1.07384e-06
41.7712	11.7	5.36918e-07
41.7726	11.7002	0
41.7741	11.7004	5.36918e-07
41.7755	11.7006	0
41.777	11.7008	0
41.7784	11.701	5.36918e-07
41.7799	11.7012	5.36918e-07
41.7813	11.7014	0
41.7828	11.7016	0
41.7842	11.7018	5.36918e-07
41.7857	11.702	5.36918e-07
41.7871	11.7022	5.36918e-07
41.7886	11.7024	5.36918e-07
41.79	11.7026	1.07384e-06
41.7915	11.7028	5.36918e-07
41.7929	11.703	5.36918e-07
41.7944	11.7032	0
41.7958	11.7034	0
41.7973	11.7036	0
41.7987	11.7038	5.36918e-07
41.8002	11.704	5.36918e-07
41.8016	11.7042	0
41.8031	11.7044	5.36918e-07
41.8045	11.7046	5.36918e-07
41.806	11.7048	0
41.8074	11.705	0
41.8089	11.7052	1.07384e-06
41.8103	11.7054	5.36918e-07
41.8118	11.7056	5.36918e-07
41.8132	11.7058	5.36918e-07
41.8147	11.706	0
41.8161	11.7062	1.07384e-06
41.8176	11.7064	5.36918e-07
41.819	11.7066	0
41.8205	11.7068	5.36918e-07
41.8219	11.707	5.36918e-07
41.8234	11.7072	0
41.8248	11.7074	1.61076e-06
41.8263	11.7076	5.36918e-07
41.8278	11.7078	0
41.8292	11.708	0
41.8307	11.7082	5.36918e-07
41.8321	11.7084	5.36918e-07
41.8336	11.7086	0
41.835	11.7088	0
41.8365	11.709	0
41.8379	11.7092	1.07384e-06
41.8394	11.7094	0
41.8408	11.7096	5.36918e-07
41.8423	11.7098	5.36918e-07
41.8437	11.71	0
41.8452	11.7102	5.36918e-07
41.8466	11.7104	5.36918e-07
41.8481	11.7106	1.07384e-06
41.8495	11.7108	5.36918e-07
41.851	11.711	1.07384e-06
41.8524	11.7112	5.36918e-07
41.8539	11.7114	5.36918e-07
41.8553	11.7116	0
41.8568	11.7118	1.61076e-06
41.8582	11.712	5.36918e-07
41.8597	11.7122	5.36918e-07
41.8611	11.7124	5.36918e-07
41.8626	11.7126	0
41.864	11.7128	1.07384e-06
41.8655	11.713	5.36918e-07
41.867	11.7132	5.36918e-07
41.8684	11.7134	1.07384e-06
41.8699	11.7136	1.07384e-06
41.8713	11.7138	5.36918e-07
41.8728	11.714	0
41.8742	11.7142	5.36918e-07
41.8757	11.7144	1.07384e-06
41.8771	11.7146	5.36918e-07
41.8786	11.7148	5.36918e-07
41.88	11.715	1.07384e-06
41.8815	11.7152	5.36918e-07
41.8829	11.7154	5.36918e-07
41.8844	11.7156	0
41.8858	11.7158	5.36918e-07
41.8873	11.716	5.36918e-07
41.8887	11.7162	1.07384e-06
41.8902	11.7164	0
41.8916	11.7166	0
41.8931	11.7168	1.07384e-06
41.8945	11.717	5.36918e-07
41.896	11.7172	5.36918e-07
41.8975	11.7174	1.07384e-06
41.8989	11.7176	0
41.9004	11.7178	0
41.9018	11.718	0
41.9033	11.7182	0
41.9047	11.7184	0
41.9062	11.7186	1.61076e-06
41.9076	11.7188	0
41.9091	11.719	5.36918e-07
41.9105	11.7192	1.61076e-06
41.912	11.7194	5.36918e-07
41.9134	11.7196	0
41.9149	11.7198	5.36918e-07
41.9163	11.72	0
41.9178	11.7202	1.07384e-06
41.9192	11.7204	5.36918e-07
41.9207	11.7206	1.07384e-06
41.9222	11.7208	0
41.9236	11.721	5.36918e-07
41.9251	11.7212	5.36918e-07
41.9265	11.7214	0
41.928	11.7216	1.07384e-06
41.9294	11.7218	0
41.9309	11.722	5.36918e-07
41.9323	11.7222	5.36918e-07
41.9338	11.7224	0
41.9352	11.7226	5.36918e-07
41.9367	11.7228	5.36918e-07
41.9381	11.723	1.07384e-06
41.9396	11.7232	5.36918e-07
41.941	11.7234	0
41.9425	11.7236	5.36918e-07
41.944	11.7238	0
41.9454	11.724	0
41.9469	11.7242	5.36918e-07
41.9483	11.7244	0
41.9498	11.7246	1.07384e-06
41.9512	11.7248	5.36918e-07
41.9527	11.725	1.61076e-06
41.9541	11.7252	0
41.9556	11.7254	5.36918e-07
41.957	11.7256	1.07384e-06
41.9585	11.7258	5.36918e-07
41.9599	11.726	1.61076e-06
41.9614	11.7262	5.36918e-07
41.9629	11.7264	5.36918e-07
41.9643	11.7266	1.07384e-06
41.9658	11.7268	1.07384e-06
41.9672	11.727	0
41.9687	11.7272	0
41.9701	11.7274	1.07384e-06
41.9716	11.7276	5.36918e-07
41.973	11.7278	1.07384e-06
41.9745	11.728	0
41.9759	11.7282	1.07384e-06
41.9774	11.7284	1.61076e-06
41.9788	11.7286	0
41.9803	11.7288	0
41.9818	11.729	1.61076e-06
41.9832	11.7292	1.07384e-06
41.9847	11.7294	5.36918e-07
41.9861	11.7296	1.07384e-06
41.9876	11.7298	2.14767e-06
41.989	11.73	5.36918e-07
41.9905	11.7302	1.61076e-06
41.9919	11.7304	1.07384e-06
41.9934	11.7306	5.36918e-07
41.9948	11.7308	1.07384e-06
41.9963	11.731	1.07384e-06
41.9978	11.7312	1.07384e-06
41.9992	11.7314	3.22151e-06
42.0007	11.7316	3.22151e-06
42.0021	11.7318	3.22151e-06
42.0036	11.732	1.61076e-06
42.005	11.7322	1.61076e-06
42.0065	11.7324	2.14767e-06
42.0079	11.7326	4.83227e-06
42.0094	11.7328	3.75843e-06
42.0108	11.733	1.07384e-06
42.0123	11.7332	1.61076e-06
42.0138	11.7334	3.22151e-06
42.0152	11.7336	5.9061e-06
42.0167	11.7338	5.9061e-06
42.0181	11.734	2.68459e-06
42.0196	11.7342	4.29535e-06
42.021	11.7344	8.05378e-06
42.0225	11.7346	9.12761e-06
42.0239	11.7348	8.05378e-06
42.0254	11.735	1.2886e-05
42.0268	11.7352	8.59069e-06
42.0283	11.7354	1.2886e-05
42.0298	11.7356	1.3423e-05
42.0312	11.7358	1.66445e-05
42.0327	11.736	1.82552e-05
42.0341	11.7362	1.87921e-05
42.0356	11.7364	1.50337e-05
42.037	11.7366	2.04029e-05
42.0385	11.7368	9.12761e-06
42.0399	11.737	1.2886e-05
42.0414	11.7372	1.18122e-05
42.0429	11.7374	1.44968e-05
42.0443	11.7376	1.07384e-05
42.0458	11.7378	6.97994e-06
42.0472	11.738	6.97994e-06
42.0487	11.7382	6.44302e-06
42.0501	11.7384	5.9061e-06
42.0516	11.7386	6.44302e-06
42.053	11.7388	4.29535e-06
42.0545	11.739	1.07384e-06
42.0559	11.7392	1.61076e-06
42.0574	11.7394	5.36918e-07
42.0589	11.7396	1.07384e-06
42.0603	11.7398	1.07384e-06
