mass spectrum
=============
Data source: C:\users\taco\Documents\fp1\07_Massenspektroskopie\data\Ex3.2.h5
Segment start index: 0
Segment end index: 0
Buf start index: 1
Buf end index: 1
Write start index: 110
Write end index: 161
Spectrum length: 150000 points (30 µs)

mass	tof (µs)	Combined
57.3148	13.6742	0
57.3165	13.6744	6.46387e-07
57.3182	13.6746	0
57.3199	13.6748	6.46387e-07
57.3216	13.675	3.23194e-07
57.3233	13.6752	3.23194e-07
57.325	13.6754	3.23194e-07
57.3267	13.6756	3.23194e-07
57.3284	13.6758	0
57.3301	13.676	1.29277e-06
57.3318	13.6762	3.23194e-07
57.3335	13.6764	3.23194e-07
57.3352	13.6766	3.23194e-07
57.3369	13.6768	9.69581e-07
57.3386	13.677	3.23194e-07
57.3403	13.6772	3.23194e-07
57.342	13.6774	3.23194e-07
57.3437	13.6776	0
57.3454	13.6778	6.46387e-07
57.3471	13.678	9.69581e-07
57.3488	13.6782	9.69581e-07
57.3505	13.6784	6.46387e-07
57.3522	13.6786	0
57.3539	13.6788	9.69581e-07
57.3556	13.679	6.46387e-07
57.3573	13.6792	0
57.359	13.6794	6.46387e-07
57.3607	13.6796	0
57.3624	13.6798	9.69581e-07
57.3641	13.68	9.69581e-07
57.3658	13.6802	6.46387e-07
57.3675	13.6804	9.69581e-07
57.3692	13.6806	3.23194e-07
57.3709	13.6808	0
57.3726	13.681	3.23194e-07
57.3743	13.6812	3.23194e-07
57.376	13.6814	3.23194e-07
57.3777	13.6816	0
57.3794	13.6818	6.46387e-07
57.3811	13.682	3.23194e-07
57.3828	13.6822	0
57.3845	13.6824	6.46387e-07
57.3862	13.6826	0
57.3879	13.6828	9.69581e-07
57.3896	13.683	9.69581e-07
57.3913	13.6832	6.46387e-07
57.393	13.6834	6.46387e-07
57.3947	13.6836	3.23194e-07
57.3964	13.6838	3.23194e-07
57.3981	13.684	6.46387e-07
57.3998	13.6842	0
57.4015	13.6844	0
57.4032	13.6846	0
57.4049	13.6848	3.23194e-07
57.4066	13.685	6.46387e-07
57.4083	13.6852	3.23194e-07
57.41	13.6854	1.29277e-06
57.4117	13.6856	3.23194e-07
57.4134	13.6858	6.46387e-07
57.4151	13.686	9.69581e-07
57.4168	13.6862	9.69581e-07
57.4185	13.6864	0
57.4202	13.6866	3.23194e-07
57.4219	13.6868	0
57.4236	13.687	6.46387e-07
57.4253	13.6872	9.69581e-07
57.427	13.6874	9.69581e-07
57.4287	13.6876	0
57.4304	13.6878	1.29277e-06
57.4321	13.688	0
57.4338	13.6882	6.46387e-07
57.4355	13.6884	3.23194e-07
57.4372	13.6886	6.46387e-07
57.4389	13.6888	6.46387e-07
57.4406	13.689	1.29277e-06
57.4423	13.6892	0
57.444	13.6894	9.69581e-07
57.4457	13.6896	0
57.4474	13.6898	9.69581e-07
57.4491	13.69	3.23194e-07
57.4508	13.6902	3.23194e-07
57.4525	13.6904	9.69581e-07
57.4542	13.6906	0
57.4559	13.6908	3.23194e-07
57.4576	13.691	1.29277e-06
57.4593	13.6912	3.23194e-07
57.461	13.6914	0
57.4627	13.6916	2.26236e-06
57.4644	13.6918	3.23194e-07
57.4661	13.692	6.46387e-07
57.4678	13.6922	0
57.4695	13.6924	3.23194e-07
57.4712	13.6926	6.46387e-07
57.4729	13.6928	6.46387e-07
57.4747	13.693	3.23194e-07
57.4764	13.6932	3.23194e-07
57.4781	13.6934	3.23194e-07
57.4798	13.6936	0
57.4815	13.6938	6.46387e-07
57.4832	13.694	6.46387e-07
57.4849	13.6942	6.46387e-07
57.4866	13.6944	3.23194e-07
57.4883	13.6946	9.69581e-07
57.49	13.6948	3.23194e-07
57.4917	13.695	9.69581e-07
57.4934	13.6952	6.46387e-07
57.4951	13.6954	6.46387e-07
57.4968	13.6956	9.69581e-07
57.4985	13.6958	3.23194e-07
57.5002	13.696	9.69581e-07
57.5019	13.6962	6.46387e-07
57.5036	13.6964	6.46387e-07
57.5053	13.6966	6.46387e-07
57.507	13.6968	0
57.5087	13.697	3.23194e-07
57.5104	13.6972	1.29277e-06
57.5121	13.6974	6.46387e-07
57.5138	13.6976	1.29277e-06
57.5155	13.6978	0
57.5172	13.698	0
57.5189	13.6982	0
57.5206	13.6984	1.29277e-06
57.5223	13.6986	1.29277e-06
57.524	13.6988	3.23194e-07
57.5257	13.699	3.23194e-07
57.5274	13.6992	6.46387e-07
57.5291	13.6994	6.46387e-07
57.5308	13.6996	6.46387e-07
57.5325	13.6998	3.23194e-07
57.5342	13.7	3.23194e-07
57.5359	13.7002	0
57.5376	13.7004	6.46387e-07
57.5393	13.7006	6.46387e-07
57.541	13.7008	0
57.5427	13.701	0
57.5444	13.7012	3.23194e-07
57.5461	13.7014	0
57.5478	13.7016	6.46387e-07
57.5495	13.7018	3.23194e-07
57.5512	13.702	3.23194e-07
57.5529	13.7022	3.23194e-07
57.5546	13.7024	0
57.5564	13.7026	3.23194e-07
57.5581	13.7028	1.29277e-06
57.5598	13.703	6.46387e-07
57.5615	13.7032	9.69581e-07
57.5632	13.7034	0
57.5649	13.7036	6.46387e-07
57.5666	13.7038	3.23194e-07
57.5683	13.704	0
57.57	13.7042	3.23194e-07
57.5717	13.7044	6.46387e-07
57.5734	13.7046	6.46387e-07
57.5751	13.7048	6.46387e-07
57.5768	13.705	0
57.5785	13.7052	0
57.5802	13.7054	0
57.5819	13.7056	0
57.5836	13.7058	6.46387e-07
57.5853	13.706	6.46387e-07
57.587	13.7062	9.69581e-07
57.5887	13.7064	0
57.5904	13.7066	9.69581e-07
57.5921	13.7068	6.46387e-07
57.5938	13.707	0
57.5955	13.7072	6.46387e-07
57.5972	13.7074	3.23194e-07
57.5989	13.7076	6.46387e-07
57.6006	13.7078	9.69581e-07
57.6023	13.708	6.46387e-07
57.604	13.7082	3.23194e-07
57.6057	13.7084	1.29277e-06
57.6074	13.7086	1.29277e-06
57.6091	13.7088	1.29277e-06
57.6108	13.709	1.29277e-06
57.6126	13.7092	9.69581e-07
57.6143	13.7094	3.23194e-07
57.616	13.7096	1.29277e-06
57.6177	13.7098	0
57.6194	13.71	0
57.6211	13.7102	3.23194e-07
57.6228	13.7104	3.23194e-07
57.6245	13.7106	0
57.6262	13.7108	6.46387e-07
57.6279	13.711	9.69581e-07
57.6296	13.7112	9.69581e-07
57.6313	13.7114	3.23194e-07
57.633	13.7116	6.46387e-07
57.6347	13.7118	6.46387e-07
57.6364	13.712	0
57.6381	13.7122	6.46387e-07
57.6398	13.7124	3.23194e-07
57.6415	13.7126	3.23194e-07
57.6432	13.7128	3.23194e-07
57.6449	13.713	6.46387e-07
57.6466	13.7132	9.69581e-07
57.6483	13.7134	0
57.65	13.7136	3.23194e-07
57.6517	13.7138	9.69581e-07
57.6534	13.714	9.69581e-07
57.6551	13.7142	6.46387e-07
57.6569	13.7144	0
57.6586	13.7146	3.23194e-07
57.6603	13.7148	0
57.662	13.715	0
57.6637	13.7152	3.23194e-07
57.6654	13.7154	0
57.6671	13.7156	6.46387e-07
57.6688	13.7158	3.23194e-07
57.6705	13.716	9.69581e-07
57.6722	13.7162	6.46387e-07
57.6739	13.7164	1.29277e-06
57.6756	13.7166	9.69581e-07
57.6773	13.7168	3.23194e-07
57.679	13.717	3.23194e-07
57.6807	13.7172	3.23194e-07
57.6824	13.7174	0
57.6841	13.7176	9.69581e-07
57.6858	13.7178	0
57.6875	13.718	6.46387e-07
57.6892	13.7182	6.46387e-07
57.6909	13.7184	3.23194e-07
57.6926	13.7186	0
57.6944	13.7188	0
57.6961	13.719	6.46387e-07
57.6978	13.7192	3.23194e-07
57.6995	13.7194	1.29277e-06
57.7012	13.7196	6.46387e-07
57.7029	13.7198	0
57.7046	13.72	3.23194e-07
57.7063	13.7202	0
57.708	13.7204	0
57.7097	13.7206	1.61597e-06
57.7114	13.7208	6.46387e-07
57.7131	13.721	0
57.7148	13.7212	1.29277e-06
57.7165	13.7214	6.46387e-07
57.7182	13.7216	0
57.7199	13.7218	3.23194e-07
57.7216	13.722	3.23194e-07
57.7233	13.7222	9.69581e-07
57.725	13.7224	3.23194e-07
57.7267	13.7226	1.29277e-06
57.7284	13.7228	0
57.7302	13.723	0
57.7319	13.7232	0
57.7336	13.7234	3.23194e-07
57.7353	13.7236	3.23194e-07
57.737	13.7238	9.69581e-07
57.7387	13.724	0
57.7404	13.7242	0
57.7421	13.7244	3.23194e-07
57.7438	13.7246	1.93916e-06
57.7455	13.7248	0
57.7472	13.725	3.23194e-07
57.7489	13.7252	6.46387e-07
57.7506	13.7254	9.69581e-07
57.7523	13.7256	0
57.754	13.7258	0
57.7557	13.726	0
57.7574	13.7262	9.69581e-07
57.7591	13.7264	3.23194e-07
57.7609	13.7266	0
57.7626	13.7268	3.23194e-07
57.7643	13.727	1.61597e-06
57.766	13.7272	3.23194e-07
57.7677	13.7274	1.29277e-06
57.7694	13.7276	6.46387e-07
57.7711	13.7278	0
57.7728	13.728	3.23194e-07
57.7745	13.7282	3.23194e-07
57.7762	13.7284	9.69581e-07
57.7779	13.7286	6.46387e-07
57.7796	13.7288	6.46387e-07
57.7813	13.729	9.69581e-07
57.783	13.7292	0
57.7847	13.7294	6.46387e-07
57.7864	13.7296	3.23194e-07
57.7881	13.7298	1.29277e-06
57.7899	13.73	1.29277e-06
57.7916	13.7302	0
57.7933	13.7304	6.46387e-07
57.795	13.7306	0
57.7967	13.7308	3.23194e-07
57.7984	13.731	0
57.8001	13.7312	6.46387e-07
57.8018	13.7314	3.23194e-07
57.8035	13.7316	3.23194e-07
57.8052	13.7318	9.69581e-07
57.8069	13.732	9.69581e-07
57.8086	13.7322	6.46387e-07
57.8103	13.7324	9.69581e-07
57.812	13.7326	1.29277e-06
57.8137	13.7328	0
57.8154	13.733	6.46387e-07
57.8172	13.7332	9.69581e-07
57.8189	13.7334	9.69581e-07
57.8206	13.7336	3.23194e-07
57.8223	13.7338	6.46387e-07
57.824	13.734	6.46387e-07
57.8257	13.7342	6.46387e-07
57.8274	13.7344	6.46387e-07
57.8291	13.7346	3.23194e-07
57.8308	13.7348	6.46387e-07
57.8325	13.735	6.46387e-07
57.8342	13.7352	0
57.8359	13.7354	6.46387e-07
57.8376	13.7356	6.46387e-07
57.8393	13.7358	1.29277e-06
57.841	13.736	9.69581e-07
57.8428	13.7362	3.23194e-07
57.8445	13.7364	3.23194e-07
57.8462	13.7366	3.23194e-07
57.8479	13.7368	1.61597e-06
57.8496	13.737	3.23194e-07
57.8513	13.7372	3.23194e-07
57.853	13.7374	0
57.8547	13.7376	0
57.8564	13.7378	9.69581e-07
57.8581	13.738	9.69581e-07
57.8598	13.7382	9.69581e-07
57.8615	13.7384	0
57.8632	13.7386	9.69581e-07
57.8649	13.7388	3.23194e-07
57.8667	13.739	6.46387e-07
57.8684	13.7392	1.29277e-06
57.8701	13.7394	1.29277e-06
57.8718	13.7396	3.23194e-07
57.8735	13.7398	0
57.8752	13.74	3.23194e-07
57.8769	13.7402	0
57.8786	13.7404	6.46387e-07
57.8803	13.7406	3.23194e-07
57.882	13.7408	6.46387e-07
57.8837	13.741	1.29277e-06
57.8854	13.7412	3.23194e-07
57.8871	13.7414	3.23194e-07
57.8889	13.7416	0
57.8906	13.7418	3.23194e-07
57.8923	13.742	0
57.894	13.7422	0
57.8957	13.7424	0
57.8974	13.7426	6.46387e-07
57.8991	13.7428	0
57.9008	13.743	6.46387e-07
57.9025	13.7432	0
57.9042	13.7434	6.46387e-07
57.9059	13.7436	9.69581e-07
57.9076	13.7438	0
57.9093	13.744	9.69581e-07
57.9111	13.7442	9.69581e-07
57.9128	13.7444	9.69581e-07
57.9145	13.7446	6.46387e-07
57.9162	13.7448	3.23194e-07
57.9179	13.745	6.46387e-07
57.9196	13.7452	9.69581e-07
57.9213	13.7454	3.23194e-07
57.923	13.7456	3.23194e-07
57.9247	13.7458	6.46387e-07
57.9264	13.746	6.46387e-07
57.9281	13.7462	6.46387e-07
57.9298	13.7464	9.69581e-07
57.9315	13.7466	0
57.9333	13.7468	3.23194e-07
57.935	13.747	6.46387e-07
57.9367	13.7472	6.46387e-07
57.9384	13.7474	9.69581e-07
57.9401	13.7476	9.69581e-07
57.9418	13.7478	6.46387e-07
57.9435	13.748	6.46387e-07
57.9452	13.7482	3.23194e-07
57.9469	13.7484	6.46387e-07
57.9486	13.7486	3.23194e-07
57.9503	13.7488	6.46387e-07
57.952	13.749	0
57.9538	13.7492	3.23194e-07
57.9555	13.7494	1.61597e-06
57.9572	13.7496	6.46387e-07
57.9589	13.7498	0
57.9606	13.75	3.23194e-07
57.9623	13.7502	1.29277e-06
57.964	13.7504	3.23194e-07
57.9657	13.7506	0
57.9674	13.7508	3.23194e-07
57.9691	13.751	3.23194e-07
57.9708	13.7512	3.23194e-07
57.9726	13.7514	1.29277e-06
57.9743	13.7516	1.29277e-06
57.976	13.7518	6.46387e-07
57.9777	13.752	6.46387e-07
57.9794	13.7522	6.46387e-07
57.9811	13.7524	6.46387e-07
57.9828	13.7526	9.69581e-07
57.9845	13.7528	3.23194e-07
57.9862	13.753	0
57.9879	13.7532	9.69581e-07
57.9896	13.7534	3.23194e-07
57.9914	13.7536	6.46387e-07
57.9931	13.7538	3.23194e-07
57.9948	13.754	6.46387e-07
57.9965	13.7542	0
57.9982	13.7544	9.69581e-07
57.9999	13.7546	9.69581e-07
58.0016	13.7548	6.46387e-07
58.0033	13.755	0
58.005	13.7552	0
58.0067	13.7554	3.23194e-07
58.0084	13.7556	1.29277e-06
58.0102	13.7558	0
58.0119	13.756	3.23194e-07
58.0136	13.7562	6.46387e-07
58.0153	13.7564	6.46387e-07
58.017	13.7566	3.23194e-07
58.0187	13.7568	6.46387e-07
58.0204	13.757	3.23194e-07
58.0221	13.7572	0
58.0238	13.7574	3.23194e-07
58.0255	13.7576	9.69581e-07
58.0272	13.7578	0
58.029	13.758	0
58.0307	13.7582	6.46387e-07
58.0324	13.7584	6.46387e-07
58.0341	13.7586	6.46387e-07
58.0358	13.7588	6.46387e-07
58.0375	13.759	0
58.0392	13.7592	6.46387e-07
58.0409	13.7594	6.46387e-07
58.0426	13.7596	1.29277e-06
58.0443	13.7598	3.23194e-07
58.0461	13.76	9.69581e-07
58.0478	13.7602	0
58.0495	13.7604	9.69581e-07
58.0512	13.7606	1.29277e-06
58.0529	13.7608	9.69581e-07
58.0546	13.761	6.46387e-07
58.0563	13.7612	3.23194e-07
58.058	13.7614	9.69581e-07
58.0597	13.7616	3.23194e-07
58.0614	13.7618	0
58.0632	13.762	3.23194e-07
58.0649	13.7622	3.23194e-07
58.0666	13.7624	0
58.0683	13.7626	1.61597e-06
58.07	13.7628	0
58.0717	13.763	0
58.0734	13.7632	6.46387e-07
58.0751	13.7634	0
58.0768	13.7636	0
58.0785	13.7638	9.69581e-07
58.0803	13.764	3.23194e-07
58.082	13.7642	9.69581e-07
58.0837	13.7644	0
58.0854	13.7646	6.46387e-07
58.0871	13.7648	6.46387e-07
58.0888	13.765	3.23194e-07
58.0905	13.7652	1.29277e-06
58.0922	13.7654	6.46387e-07
58.0939	13.7656	0
58.0957	13.7658	3.23194e-07
58.0974	13.766	6.46387e-07
58.0991	13.7662	1.29277e-06
58.1008	13.7664	6.46387e-07
58.1025	13.7666	9.69581e-07
58.1042	13.7668	3.23194e-07
58.1059	13.767	3.23194e-07
58.1076	13.7672	6.46387e-07
58.1093	13.7674	0
58.1111	13.7676	6.46387e-07
58.1128	13.7678	3.23194e-07
58.1145	13.768	6.46387e-07
58.1162	13.7682	9.69581e-07
58.1179	13.7684	9.69581e-07
58.1196	13.7686	3.23194e-07
58.1213	13.7688	0
58.123	13.769	9.69581e-07
58.1247	13.7692	6.46387e-07
58.1264	13.7694	6.46387e-07
58.1282	13.7696	1.29277e-06
58.1299	13.7698	3.23194e-07
58.1316	13.77	3.23194e-07
58.1333	13.7702	3.23194e-07
58.135	13.7704	0
58.1367	13.7706	3.23194e-07
58.1384	13.7708	3.23194e-07
58.1401	13.771	3.23194e-07
58.1419	13.7712	0
58.1436	13.7714	3.23194e-07
58.1453	13.7716	9.69581e-07
58.147	13.7718	3.23194e-07
58.1487	13.772	9.69581e-07
58.1504	13.7722	9.69581e-07
58.1521	13.7724	6.46387e-07
58.1538	13.7726	6.46387e-07
58.1555	13.7728	6.46387e-07
58.1573	13.773	0
58.159	13.7732	6.46387e-07
58.1607	13.7734	3.23194e-07
58.1624	13.7736	1.29277e-06
58.1641	13.7738	3.23194e-07
58.1658	13.774	3.23194e-07
58.1675	13.7742	0
58.1692	13.7744	6.46387e-07
58.1709	13.7746	6.46387e-07
58.1727	13.7748	3.23194e-07
58.1744	13.775	1.29277e-06
58.1761	13.7752	6.46387e-07
58.1778	13.7754	1.29277e-06
58.1795	13.7756	6.46387e-07
58.1812	13.7758	3.23194e-07
58.1829	13.776	9.69581e-07
58.1846	13.7762	6.46387e-07
58.1864	13.7764	0
58.1881	13.7766	3.23194e-07
58.1898	13.7768	0
58.1915	13.777	6.46387e-07
58.1932	13.7772	9.69581e-07
58.1949	13.7774	6.46387e-07
58.1966	13.7776	6.46387e-07
58.1983	13.7778	0
58.2001	13.778	6.46387e-07
58.2018	13.7782	6.46387e-07
58.2035	13.7784	1.29277e-06
58.2052	13.7786	6.46387e-07
58.2069	13.7788	6.46387e-07
58.2086	13.779	0
58.2103	13.7792	1.29277e-06
58.212	13.7794	1.29277e-06
58.2137	13.7796	0
58.2155	13.7798	1.29277e-06
58.2172	13.78	6.46387e-07
58.2189	13.7802	9.69581e-07
58.2206	13.7804	6.46387e-07
58.2223	13.7806	0
58.224	13.7808	0
58.2257	13.781	3.23194e-07
58.2274	13.7812	3.23194e-07
58.2292	13.7814	0
58.2309	13.7816	6.46387e-07
58.2326	13.7818	0
58.2343	13.782	1.61597e-06
58.236	13.7822	1.29277e-06
58.2377	13.7824	6.46387e-07
58.2394	13.7826	6.46387e-07
58.2411	13.7828	0
58.2429	13.783	9.69581e-07
58.2446	13.7832	6.46387e-07
58.2463	13.7834	3.23194e-07
58.248	13.7836	3.23194e-07
58.2497	13.7838	1.29277e-06
58.2514	13.784	3.23194e-07
58.2531	13.7842	9.69581e-07
58.2549	13.7844	0
58.2566	13.7846	0
58.2583	13.7848	0
58.26	13.785	3.23194e-07
58.2617	13.7852	1.29277e-06
58.2634	13.7854	3.23194e-07
58.2651	13.7856	0
58.2668	13.7858	3.23194e-07
58.2686	13.786	3.23194e-07
58.2703	13.7862	6.46387e-07
58.272	13.7864	3.23194e-07
58.2737	13.7866	1.61597e-06
58.2754	13.7868	3.23194e-07
58.2771	13.787	3.23194e-07
58.2788	13.7872	6.46387e-07
58.2806	13.7874	6.46387e-07
58.2823	13.7876	9.69581e-07
58.284	13.7878	6.46387e-07
58.2857	13.788	3.23194e-07
58.2874	13.7882	6.46387e-07
58.2891	13.7884	6.46387e-07
58.2908	13.7886	9.69581e-07
58.2925	13.7888	0
58.2943	13.789	6.46387e-07
58.296	13.7892	9.69581e-07
58.2977	13.7894	0
58.2994	13.7896	1.29277e-06
58.3011	13.7898	6.46387e-07
58.3028	13.79	6.46387e-07
58.3045	13.7902	0
58.3063	13.7904	3.23194e-07
58.308	13.7906	6.46387e-07
58.3097	13.7908	0
58.3114	13.791	0
58.3131	13.7912	3.23194e-07
58.3148	13.7914	0
58.3165	13.7916	0
58.3182	13.7918	9.69581e-07
58.32	13.792	6.46387e-07
58.3217	13.7922	3.23194e-07
58.3234	13.7924	9.69581e-07
58.3251	13.7926	3.23194e-07
58.3268	13.7928	6.46387e-07
58.3285	13.793	6.46387e-07
58.3302	13.7932	3.23194e-07
58.332	13.7934	3.23194e-07
58.3337	13.7936	6.46387e-07
58.3354	13.7938	0
58.3371	13.794	6.46387e-07
58.3388	13.7942	9.69581e-07
58.3405	13.7944	3.23194e-07
58.3422	13.7946	9.69581e-07
58.344	13.7948	6.46387e-07
58.3457	13.795	1.61597e-06
58.3474	13.7952	3.23194e-07
58.3491	13.7954	3.23194e-07
58.3508	13.7956	3.23194e-07
58.3525	13.7958	6.46387e-07
58.3542	13.796	6.46387e-07
58.356	13.7962	3.23194e-07
58.3577	13.7964	6.46387e-07
58.3594	13.7966	6.46387e-07
58.3611	13.7968	6.46387e-07
58.3628	13.797	6.46387e-07
58.3645	13.7972	3.23194e-07
58.3662	13.7974	9.69581e-07
58.368	13.7976	1.29277e-06
58.3697	13.7978	9.69581e-07
58.3714	13.798	6.46387e-07
58.3731	13.7982	6.46387e-07
58.3748	13.7984	3.23194e-07
58.3765	13.7986	9.69581e-07
58.3783	13.7988	3.23194e-07
58.38	13.799	1.29277e-06
58.3817	13.7992	0
58.3834	13.7994	3.23194e-07
58.3851	13.7996	3.23194e-07
58.3868	13.7998	3.23194e-07
58.3885	13.8	6.46387e-07
58.3903	13.8002	6.46387e-07
58.392	13.8004	3.23194e-07
58.3937	13.8006	0
58.3954	13.8008	9.69581e-07
58.3971	13.801	9.69581e-07
58.3988	13.8012	3.23194e-07
58.4005	13.8014	3.23194e-07
58.4023	13.8016	3.23194e-07
58.404	13.8018	6.46387e-07
58.4057	13.802	9.69581e-07
58.4074	13.8022	0
58.4091	13.8024	0
58.4108	13.8026	0
58.4126	13.8028	3.23194e-07
58.4143	13.803	1.29277e-06
58.416	13.8032	6.46387e-07
58.4177	13.8034	6.46387e-07
58.4194	13.8036	0
58.4211	13.8038	3.23194e-07
58.4228	13.804	3.23194e-07
58.4246	13.8042	0
58.4263	13.8044	3.23194e-07
58.428	13.8046	1.29277e-06
58.4297	13.8048	9.69581e-07
58.4314	13.805	0
58.4331	13.8052	0
58.4349	13.8054	1.29277e-06
58.4366	13.8056	1.29277e-06
58.4383	13.8058	6.46387e-07
58.44	13.806	0
58.4417	13.8062	9.69581e-07
58.4434	13.8064	0
58.4451	13.8066	6.46387e-07
58.4469	13.8068	6.46387e-07
58.4486	13.807	0
58.4503	13.8072	3.23194e-07
58.452	13.8074	3.23194e-07
58.4537	13.8076	0
58.4554	13.8078	6.46387e-07
58.4572	13.808	0
58.4589	13.8082	6.46387e-07
58.4606	13.8084	1.29277e-06
58.4623	13.8086	3.23194e-07
58.464	13.8088	3.23194e-07
58.4657	13.809	6.46387e-07
58.4675	13.8092	6.46387e-07
58.4692	13.8094	3.23194e-07
58.4709	13.8096	6.46387e-07
58.4726	13.8098	0
58.4743	13.81	9.69581e-07
58.476	13.8102	6.46387e-07
58.4778	13.8104	9.69581e-07
58.4795	13.8106	3.23194e-07
58.4812	13.8108	0
58.4829	13.811	3.23194e-07
58.4846	13.8112	0
58.4863	13.8114	3.23194e-07
58.4881	13.8116	9.69581e-07
58.4898	13.8118	0
58.4915	13.812	1.29277e-06
58.4932	13.8122	6.46387e-07
58.4949	13.8124	3.23194e-07
58.4966	13.8126	3.23194e-07
58.4983	13.8128	0
58.5001	13.813	3.23194e-07
58.5018	13.8132	1.29277e-06
58.5035	13.8134	9.69581e-07
58.5052	13.8136	3.23194e-07
58.5069	13.8138	6.46387e-07
58.5086	13.814	3.23194e-07
58.5104	13.8142	6.46387e-07
58.5121	13.8144	6.46387e-07
58.5138	13.8146	6.46387e-07
58.5155	13.8148	0
58.5172	13.815	6.46387e-07
58.5189	13.8152	9.69581e-07
58.5207	13.8154	0
58.5224	13.8156	3.23194e-07
58.5241	13.8158	3.23194e-07
58.5258	13.816	3.23194e-07
58.5275	13.8162	0
58.5293	13.8164	6.46387e-07
58.531	13.8166	0
58.5327	13.8168	3.23194e-07
58.5344	13.817	9.69581e-07
58.5361	13.8172	3.23194e-07
58.5378	13.8174	0
58.5396	13.8176	3.23194e-07
58.5413	13.8178	0
58.543	13.818	3.23194e-07
58.5447	13.8182	3.23194e-07
58.5464	13.8184	6.46387e-07
58.5481	13.8186	0
58.5499	13.8188	0
58.5516	13.819	6.46387e-07
58.5533	13.8192	6.46387e-07
58.555	13.8194	6.46387e-07
58.5567	13.8196	3.23194e-07
58.5584	13.8198	9.69581e-07
58.5602	13.82	3.23194e-07
58.5619	13.8202	9.69581e-07
58.5636	13.8204	1.29277e-06
58.5653	13.8206	3.23194e-07
58.567	13.8208	3.23194e-07
58.5687	13.821	6.46387e-07
58.5705	13.8212	0
58.5722	13.8214	6.46387e-07
58.5739	13.8216	9.69581e-07
58.5756	13.8218	3.23194e-07
58.5773	13.822	6.46387e-07
58.5791	13.8222	6.46387e-07
58.5808	13.8224	0
58.5825	13.8226	0
58.5842	13.8228	3.23194e-07
58.5859	13.823	6.46387e-07
58.5876	13.8232	6.46387e-07
58.5894	13.8234	0
58.5911	13.8236	6.46387e-07
58.5928	13.8238	0
58.5945	13.824	3.23194e-07
58.5962	13.8242	3.23194e-07
58.598	13.8244	6.46387e-07
58.5997	13.8246	6.46387e-07
58.6014	13.8248	9.69581e-07
58.6031	13.825	3.23194e-07
58.6048	13.8252	9.69581e-07
58.6065	13.8254	0
58.6083	13.8256	6.46387e-07
58.61	13.8258	0
58.6117	13.826	6.46387e-07
58.6134	13.8262	9.69581e-07
58.6151	13.8264	9.69581e-07
58.6169	13.8266	0
58.6186	13.8268	1.61597e-06
58.6203	13.827	9.69581e-07
58.622	13.8272	9.69581e-07
58.6237	13.8274	0
58.6254	13.8276	1.29277e-06
58.6272	13.8278	3.23194e-07
58.6289	13.828	0
58.6306	13.8282	6.46387e-07
58.6323	13.8284	1.61597e-06
58.634	13.8286	3.23194e-07
58.6358	13.8288	0
58.6375	13.829	3.23194e-07
58.6392	13.8292	6.46387e-07
58.6409	13.8294	2.26236e-06
58.6426	13.8296	3.23194e-07
58.6443	13.8298	3.23194e-07
58.6461	13.83	3.23194e-07
58.6478	13.8302	9.69581e-07
58.6495	13.8304	0
58.6512	13.8306	3.23194e-07
58.6529	13.8308	0
58.6547	13.831	0
58.6564	13.8312	0
58.6581	13.8314	3.23194e-07
58.6598	13.8316	0
58.6615	13.8318	3.23194e-07
58.6633	13.832	0
58.665	13.8322	1.29277e-06
58.6667	13.8324	6.46387e-07
58.6684	13.8326	0
58.6701	13.8328	6.46387e-07
58.6718	13.833	0
58.6736	13.8332	0
58.6753	13.8334	3.23194e-07
58.677	13.8336	3.23194e-07
58.6787	13.8338	3.23194e-07
58.6804	13.834	3.23194e-07
58.6822	13.8342	6.46387e-07
58.6839	13.8344	3.23194e-07
58.6856	13.8346	1.61597e-06
58.6873	13.8348	6.46387e-07
58.689	13.835	9.69581e-07
58.6908	13.8352	0
58.6925	13.8354	9.69581e-07
58.6942	13.8356	9.69581e-07
58.6959	13.8358	3.23194e-07
58.6976	13.836	0
58.6994	13.8362	3.23194e-07
58.7011	13.8364	0
58.7028	13.8366	3.23194e-07
58.7045	13.8368	6.46387e-07
58.7062	13.837	0
58.708	13.8372	3.23194e-07
58.7097	13.8374	0
58.7114	13.8376	6.46387e-07
58.7131	13.8378	0
58.7148	13.838	9.69581e-07
58.7166	13.8382	9.69581e-07
58.7183	13.8384	3.23194e-07
58.72	13.8386	9.69581e-07
58.7217	13.8388	6.46387e-07
58.7234	13.839	3.23194e-07
58.7252	13.8392	3.23194e-07
58.7269	13.8394	6.46387e-07
58.7286	13.8396	0
58.7303	13.8398	3.23194e-07
58.732	13.84	1.29277e-06
58.7338	13.8402	6.46387e-07
58.7355	13.8404	3.23194e-07
58.7372	13.8406	6.46387e-07
58.7389	13.8408	6.46387e-07
58.7406	13.841	9.69581e-07
58.7424	13.8412	3.23194e-07
58.7441	13.8414	6.46387e-07
58.7458	13.8416	3.23194e-07
58.7475	13.8418	6.46387e-07
58.7492	13.842	6.46387e-07
58.751	13.8422	0
58.7527	13.8424	6.46387e-07
58.7544	13.8426	6.46387e-07
58.7561	13.8428	3.23194e-07
58.7578	13.843	1.61597e-06
58.7596	13.8432	6.46387e-07
58.7613	13.8434	6.46387e-07
58.763	13.8436	9.69581e-07
58.7647	13.8438	0
