Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.001,,,
Sample Interval,1.92012e-06,,,
Filter Frequency,7e+07,,,
Record Length,5208,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.5,,0.02,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
5.374e-04,0.14,0.16,-0.002,0.0044
5.394e-04,0.14,0.1,-0.002,-0.006
5.413e-04,0.14,0.16,-0.002,0.0044
5.432e-04,0.14,0.1,-0.002,-0.006
5.451e-04,0.14,0.16,-0.000400001,0.0036
5.470e-04,0.14,0.12,0.0012,-0.0068
5.490e-04,0.14,0.16,-0.0028,0.0036
5.509e-04,0.14,0.12,-0.000400001,-0.006
5.528e-04,0.16,0.16,0.000399999,0.0052
5.547e-04,0.14,0.12,-0.0044,-0.0052
5.566e-04,0.14,0.16,0.000399999,0.0044
5.586e-04,0.14,0.12,-0.0028,-0.0068
5.605e-04,0.14,0.16,-0.0028,0.0036
5.624e-04,0.16,0.12,0.0012,-0.006
5.643e-04,0.14,0.16,-0.000400001,0.0044
5.662e-04,0.14,0.12,-0.002,-0.006
5.682e-04,0.14,0.16,-0.002,0.0044
5.701e-04,0.14,0.12,0.0012,-0.006
5.720e-04,0.14,0.16,0.000399999,0.0036
5.739e-04,0.14,0.12,0.002,-0.006
5.758e-04,0.14,0.18,-0.002,0.0036
5.778e-04,0.14,0.12,0.000399999,-0.0084
5.797e-04,0.16,0.18,-0.0028,0.0036
5.816e-04,0.14,0.12,-0.002,-0.0076
5.835e-04,0.14,0.18,-0.000400001,0.0044
5.854e-04,0.14,0.12,-0.000400001,-0.0052
5.874e-04,0.16,0.18,0.000399999,0.0044
5.893e-04,0.16,0.12,0.002,-0.006
5.912e-04,0.16,0.18,-0.002,0.0044
5.931e-04,0.16,0.12,-0.002,-0.006
5.950e-04,0.16,0.18,-0.0012,0.0044
5.970e-04,0.16,0.12,-0.0028,-0.006
5.989e-04,0.14,0.18,0.000399999,0.0044
6.008e-04,0.14,0.12,-0.0012,-0.0068
6.027e-04,0.14,0.18,-0.002,0.0052
6.046e-04,0.16,0.12,-0.000400001,-0.0052
6.066e-04,0.16,0.18,-0.000400001,0.0052
6.085e-04,0.16,0.12,-0.0036,-0.0068
6.104e-04,0.16,0.18,0.000399999,0.0044
6.123e-04,0.16,0.12,-0.0012,-0.0076
6.142e-04,0.14,0.18,-0.0012,0.0036
6.162e-04,0.16,0.12,-0.0012,-0.006
6.181e-04,0.16,0.18,0.0012,0.0052
6.200e-04,0.16,0.12,-0.0012,-0.0068
6.219e-04,0.16,0.18,0.0012,0.0044
6.238e-04,0.16,0.12,-0.002,-0.0068
6.258e-04,0.14,0.18,-0.0012,0.0036
6.277e-04,0.16,0.14,-0.0012,-0.006
6.296e-04,0.16,0.18,-0.0028,0.0044
6.315e-04,0.16,0.14,0.000399999,-0.006
6.334e-04,0.16,0.2,-0.0012,0.0044
6.354e-04,0.16,0.14,-0.0028,-0.0068
6.373e-04,0.16,0.2,-0.0044,0.0044
6.392e-04,0.16,0.14,-0.000400001,-0.0068
6.411e-04,0.16,0.18,-0.0028,0.0036
6.430e-04,0.16,0.14,-0.0028,-0.006
6.450e-04,0.14,0.18,-0.000400001,0.0052
6.469e-04,0.18,0.14,-0.0012,-0.0068
6.488e-04,0.16,0.2,0.0012,0.0036
6.507e-04,0.16,0.14,-0.0028,-0.006
6.526e-04,0.18,0.18,-0.0052,0.0028
6.546e-04,0.18,0.14,-0.0036,-0.0068
6.565e-04,0.16,0.22,-0.0012,0.0036
6.584e-04,0.16,0.14,0.000399999,-0.0068
6.603e-04,0.16,0.2,0.000399999,0.0036
6.622e-04,0.16,0.14,-0.002,-0.0068
6.642e-04,0.18,0.2,0.000399999,0.0044
6.661e-04,0.16,0.14,-0.0012,-0.0068
6.680e-04,0.16,0.2,-0.000400001,0.0044
6.699e-04,0.16,0.14,0.002,-0.006
6.718e-04,0.16,0.2,-0.002,0.0036
6.738e-04,0.18,0.14,-0.0012,-0.0052
6.757e-04,0.18,0.2,-0.0012,0.0052
6.776e-04,0.18,0.14,-0.000400001,-0.006
6.795e-04,0.18,0.2,-0.002,0.0044
6.814e-04,0.18,0.14,-0.0028,-0.006
6.834e-04,0.16,0.2,0.0012,0.0044
6.853e-04,0.18,0.16,-0.0012,-0.006
6.872e-04,0.18,0.2,-0.0012,0.0036
6.891e-04,0.18,0.14,0.0012,-0.006
6.910e-04,0.18,0.2,0.0012,0.0036
6.930e-04,0.16,0.16,-0.0044,-0.006
6.949e-04,0.16,0.2,0.0012,0.0044
6.968e-04,0.2,0.14,-0.0012,-0.006
6.987e-04,0.18,0.2,0.0012,0.0044
7.006e-04,0.18,0.16,-0.0012,-0.006
7.026e-04,0.18,0.2,-0.0012,0.0044
7.045e-04,0.18,0.16,-0.002,-0.006
7.064e-04,0.18,0.2,-0.0012,0.006
7.083e-04,0.18,0.16,-0.000400001,-0.006
7.102e-04,0.18,0.2,-0.0012,0.0028
7.122e-04,0.18,0.16,-0.0028,-0.0068
7.141e-04,0.2,0.2,-0.000400001,0.0044
7.160e-04,0.2,0.16,-0.002,-0.006
7.179e-04,0.18,0.22,-0.002,0.0044
7.198e-04,0.18,0.16,-0.0012,-0.006
7.218e-04,0.2,0.22,-0.0012,0.0044
7.237e-04,0.2,0.16,-0.0012,-0.0068
7.256e-04,0.18,0.2,-0.000400001,0.0044
7.275e-04,0.18,0.16,-0.002,-0.0068
7.294e-04,0.2,0.22,0.000399999,0.0044
7.314e-04,0.2,0.16,-0.000400001,-0.0076
7.333e-04,0.18,0.22,-0.0028,0.0044
7.352e-04,0.18,0.16,0.0012,-0.006
7.371e-04,0.22,0.22,-0.000400001,0.0044
7.390e-04,0.2,0.16,-0.0036,-0.006
7.410e-04,0.2,0.22,-0.000400001,0.0044
7.429e-04,0.18,0.16,0.0012,-0.0068
7.448e-04,0.2,0.22,-0.000400001,0.0028
7.467e-04,0.18,0.16,-0.0044,-0.006
7.486e-04,0.22,0.22,0.000399999,0.0052
7.506e-04,0.18,0.16,-0.0012,-0.0068
7.525e-04,0.18,0.22,-0.0012,0.0044
7.544e-04,0.2,0.16,-0.000400001,-0.0076
7.563e-04,0.2,0.22,-0.000400001,0.006
7.582e-04,0.18,0.16,-0.0012,-0.0076
7.602e-04,0.2,0.22,-0.000400001,0.0044
7.621e-04,0.2,0.18,-0.000400001,-0.0068
7.640e-04,0.2,0.22,0.0012,0.0036
7.659e-04,0.2,0.16,0.0012,-0.0076
7.678e-04,0.2,0.22,-0.0028,0.0052
7.698e-04,0.2,0.18,-0.0012,-0.0068
7.717e-04,0.18,0.22,-0.0028,0.0044
7.736e-04,0.2,0.16,-0.002,-0.006
7.755e-04,0.2,0.22,-0.000400001,0.0036
7.775e-04,0.2,0.16,-0.000400001,-0.006
7.794e-04,0.2,0.22,-0.0012,0.0044
7.813e-04,0.2,0.18,-0.0012,-0.006
7.832e-04,0.2,0.22,0.000399999,0.0052
7.851e-04,0.2,0.18,-0.0028,-0.0068
7.871e-04,0.2,0.22,-0.002,0.006
7.890e-04,0.2,0.18,-0.000400001,-0.006
7.909e-04,0.2,0.24,0.002,0.0044
7.928e-04,0.2,0.18,0.000399999,-0.006
7.947e-04,0.2,0.22,-0.000400001,0.0044
7.967e-04,0.2,0.18,-0.000400001,-0.006
7.986e-04,0.2,0.22,-0.000400001,0.0044
8.005e-04,0.2,0.18,0.0012,-0.0052
8.024e-04,0.2,0.22,-0.002,0.0052
8.043e-04,0.2,0.18,-0.002,-0.006
8.063e-04,0.2,0.22,0.000399999,0.0044
8.082e-04,0.2,0.18,-0.0044,-0.0068
8.101e-04,0.2,0.24,-0.0028,0.0036
8.120e-04,0.22,0.18,0.0012,-0.006
8.139e-04,0.22,0.24,-0.000400001,0.0052
8.159e-04,0.22,0.18,-0.000400001,-0.006
8.178e-04,0.22,0.24,0.0012,0.0052
8.197e-04,0.22,0.18,0.000399999,-0.0052
8.216e-04,0.2,0.24,-0.002,0.0052
8.235e-04,0.22,0.18,0.0012,-0.0052
8.255e-04,0.22,0.24,-0.000400001,0.0052
8.274e-04,0.22,0.18,-0.0012,-0.006
8.293e-04,0.2,0.24,-0.0012,0.0044
8.312e-04,0.2,0.18,0.002,-0.006
8.331e-04,0.22,0.24,0.002,0.0044
8.351e-04,0.22,0.18,-0.0012,-0.0052
8.370e-04,0.2,0.24,0.0012,0.0052
8.389e-04,0.22,0.18,-0.0036,-0.0068
8.408e-04,0.22,0.24,-0.0036,0.0068
8.427e-04,0.22,0.2,-0.0012,-0.0052
8.447e-04,0.22,0.24,-0.0036,0.0044
8.466e-04,0.22,0.18,0.002,-0.0052
8.485e-04,0.22,0.24,-0.0012,0.006
8.504e-04,0.22,0.18,0.0012,-0.0052
8.523e-04,0.22,0.24,0.0012,0.0052
8.543e-04,0.22,0.18,0.0028,-0.0068
8.562e-04,0.22,0.24,0.0028,0.0052
8.581e-04,0.2,0.18,-0.0012,-0.006
8.600e-04,0.2,0.24,0.002,0.006
8.619e-04,0.2,0.2,-0.0028,-0.0068
8.639e-04,0.24,0.24,0.002,0.0044
8.658e-04,0.24,0.2,-0.000400001,-0.0052
8.677e-04,0.22,0.24,0.000399999,0.0044
8.696e-04,0.22,0.2,0.002,-0.006
8.715e-04,0.22,0.24,-0.0044,0.0044
8.735e-04,0.22,0.18,-0.000400001,-0.006
8.754e-04,0.22,0.24,-0.000400001,0.006
8.773e-04,0.22,0.2,0.0028,-0.0044
8.792e-04,0.24,0.24,0.000399999,0.0052
8.811e-04,0.24,0.2,0.0012,-0.0052
8.831e-04,0.22,0.26,0.000399999,0.006
8.850e-04,0.24,0.2,0.000399999,-0.0044
8.869e-04,0.24,0.26,0.002,0.006
8.888e-04,0.24,0.2,0.002,-0.0044
8.907e-04,0.24,0.26,-0.000400001,0.0044
8.927e-04,0.22,0.2,0.000399999,-0.0052
8.946e-04,0.24,0.26,0.000399999,0.006
8.965e-04,0.22,0.2,0.0012,-0.0036
8.984e-04,0.24,0.26,0.0012,0.0068
9.003e-04,0.22,0.2,0.0044,-0.0036
9.023e-04,0.24,0.26,0.0028,0.006
9.042e-04,0.24,0.2,0.0012,-0.0036
9.061e-04,0.22,0.26,0.002,0.0068
9.080e-04,0.24,0.2,0.0052,-0.0036
9.099e-04,0.24,0.26,0.0012,0.0068
9.119e-04,0.24,0.2,0.002,-0.0036
9.138e-04,0.24,0.26,0.0036,0.0068
9.157e-04,0.24,0.2,0.0028,-0.0012
9.176e-04,0.22,0.26,0.0044,0.0076
9.195e-04,0.22,0.2,0.006,-0.0028
9.215e-04,0.22,0.26,0.0044,0.0092
9.234e-04,0.24,0.2,0.002,-0.0012
9.253e-04,0.22,0.26,0.0028,0.0108
9.272e-04,0.24,0.22,0.0052,-0.000400001
9.291e-04,0.24,0.26,0.006,0.0108
9.311e-04,0.24,0.22,0.006,0.002
9.330e-04,0.24,0.26,0.006,0.0116
9.349e-04,0.24,0.2,0.006,0.0012
9.368e-04,0.24,0.26,0.0076,0.0132
9.387e-04,0.24,0.22,0.0092,0.0044
9.407e-04,0.24,0.26,0.0124,0.0156
9.426e-04,0.24,0.22,0.0132,0.006
9.445e-04,0.24,0.26,0.0132,0.0172
9.464e-04,0.24,0.22,0.014,0.0084
9.483e-04,0.24,0.26,0.014,0.0212
9.503e-04,0.24,0.22,0.0156,0.0124
9.522e-04,0.24,0.26,0.0212,0.0236
9.541e-04,0.24,0.2,0.0212,0.0164
9.560e-04,0.24,0.26,0.0244,0.0276
9.579e-04,0.24,0.22,0.0252,0.0196
9.599e-04,0.24,0.26,0.026,0.03
9.618e-04,0.24,0.22,0.0276,0.0212
9.637e-04,0.26,0.28,0.0284,0.0332
9.656e-04,0.26,0.22,0.0284,0.022
9.675e-04,0.26,0.28,0.0276,0.0324
9.695e-04,0.26,0.22,0.0292,0.0204
9.714e-04,0.24,0.26,0.0252,0.0316
9.733e-04,0.24,0.22,0.0228,0.0164
9.752e-04,0.26,0.26,0.018,0.0292
9.771e-04,0.26,0.22,0.0188,0.0108
9.791e-04,0.26,0.28,0.018,0.0252
9.810e-04,0.26,0.22,0.0172,0.0092
9.829e-04,0.26,0.28,0.0148,0.0228
9.848e-04,0.26,0.22,0.0132,0.0068
9.867e-04,0.24,0.28,0.01,0.0188
9.887e-04,0.26,0.22,0.0084,0.0036
9.906e-04,0.26,0.28,0.0068,0.0164
9.925e-04,0.26,0.22,0.0068,0.0036
9.944e-04,0.26,0.28,0.01,0.014
9.963e-04,0.26,0.22,0.0068,0.0012
9.983e-04,0.26,0.28,0.0068,0.0116
1.000e-03,0.26,0.22,0.006,-0.000400001
1.002e-03,0.26,0.28,0.0052,0.01
1.004e-03,0.26,0.22,0.0036,-0.002
1.006e-03,0.26,0.28,0.0028,0.0092
1.008e-03,0.24,0.22,0.0012,-0.0028
1.010e-03,0.26,0.28,0.002,0.0084
1.012e-03,0.26,0.22,0.0036,-0.0028
1.014e-03,0.26,0.28,0.0036,0.0068
1.016e-03,0.26,0.22,0.0012,-0.0036
1.017e-03,0.26,0.28,0.0028,0.0068
1.019e-03,0.26,0.24,-0.0012,-0.0036
1.021e-03,0.26,0.3,0.000399999,0.0076
1.023e-03,0.26,0.24,0.0028,-0.0044
1.025e-03,0.26,0.28,0.0028,0.0076
1.027e-03,0.28,0.24,-0.000400001,-0.0044
1.029e-03,0.26,0.3,-0.0028,0.006
1.031e-03,0.28,0.24,0.002,-0.0044
1.033e-03,0.26,0.3,0.0012,0.006
1.035e-03,0.28,0.24,0.0028,-0.0044
1.037e-03,0.26,0.28,0.000399999,0.006
1.039e-03,0.26,0.24,0.0044,-0.0052
1.041e-03,0.26,0.28,0.000399999,0.006
1.042e-03,0.26,0.24,-0.000400001,-0.0044
1.044e-03,0.26,0.3,0.0028,0.006
1.046e-03,0.28,0.24,0.0012,-0.0036
1.048e-03,0.28,0.3,-0.000400001,0.0068
1.050e-03,0.28,0.24,-0.000400001,-0.0044
1.052e-03,0.26,0.3,0.002,0.006
1.054e-03,0.26,0.24,-0.0028,-0.0044
1.056e-03,0.26,0.3,0.002,0.006
1.058e-03,0.28,0.24,-0.000400001,-0.0044
1.060e-03,0.28,0.3,0.002,0.0052
1.062e-03,0.28,0.24,0.0044,-0.0052
1.064e-03,0.28,0.3,-0.000400001,0.0044
1.065e-03,0.28,0.24,-0.0012,-0.006
1.067e-03,0.28,0.3,-0.000400001,0.006
1.069e-03,0.28,0.24,-0.000400001,-0.0044
1.071e-03,0.26,0.3,-0.000400001,0.0068
1.073e-03,0.28,0.24,0.0012,-0.006
1.075e-03,0.26,0.3,-0.0012,0.0052
1.077e-03,0.28,0.24,0.0012,-0.0052
1.079e-03,0.28,0.3,-0.0012,0.0052
1.081e-03,0.28,0.26,0.0012,-0.0052
1.083e-03,0.28,0.3,0.0012,0.0052
1.085e-03,0.28,0.24,-0.000400001,-0.0052
1.087e-03,0.28,0.3,0.0028,0.006
1.089e-03,0.26,0.26,0.002,-0.0052
1.090e-03,0.26,0.3,-0.000400001,0.0052
1.092e-03,0.28,0.24,-0.000400001,-0.006
1.094e-03,0.26,0.3,-0.0012,0.0052
1.096e-03,0.3,0.26,0.0028,-0.0052
1.098e-03,0.28,0.3,-0.0028,0.006
1.100e-03,0.28,0.26,0.000399999,-0.0044
1.102e-03,0.28,0.3,-0.0012,0.0044
1.104e-03,0.28,0.26,-0.000400001,-0.0052
1.106e-03,0.3,0.3,-0.0012,0.0068
1.108e-03,0.28,0.26,0.000399999,-0.006
1.110e-03,0.28,0.3,-0.0012,0.0044
1.112e-03,0.28,0.26,0.002,-0.006
1.113e-03,0.28,0.3,-0.000400001,0.0044
1.115e-03,0.3,0.26,-0.002,-0.0052
1.117e-03,0.3,0.3,0.002,0.0052
1.119e-03,0.28,0.26,0.002,-0.006
1.121e-03,0.28,0.32,-0.0028,0.0044
1.123e-03,0.28,0.26,-0.0028,-0.006
1.125e-03,0.28,0.3,0.000399999,0.0052
1.127e-03,0.28,0.26,-0.0028,-0.0068
1.129e-03,0.28,0.32,0.0012,0.0044
1.131e-03,0.28,0.26,-0.0028,-0.006
1.133e-03,0.3,0.3,-0.002,0.0044
1.135e-03,0.3,0.26,-0.0012,-0.0052
1.137e-03,0.3,0.32,-0.000400001,0.0044
1.138e-03,0.3,0.26,-0.0012,-0.0052
1.140e-03,0.28,0.32,-0.0028,0.0044
1.142e-03,0.3,0.28,0.0028,-0.0084
1.144e-03,0.28,0.32,-0.0012,0.0044
1.146e-03,0.3,0.28,0.000399999,-0.006
1.148e-03,0.28,0.32,0.0012,0.006
1.150e-03,0.3,0.26,-0.002,-0.0052
1.152e-03,0.3,0.32,0.0012,0.0044
1.154e-03,0.3,0.26,-0.000400001,-0.0068
1.156e-03,0.3,0.32,-0.0012,0.0044
1.158e-03,0.28,0.26,-0.0012,-0.0052
1.160e-03,0.3,0.32,-0.0012,0.0052
1.161e-03,0.3,0.26,-0.0028,-0.0068
1.163e-03,0.3,0.32,-0.002,0.0044
1.165e-03,0.3,0.26,-0.000400001,-0.006
1.167e-03,0.3,0.32,-0.002,0.0044
1.169e-03,0.3,0.26,-0.0028,-0.006
1.171e-03,0.28,0.32,0.000399999,0.0036
1.173e-03,0.3,0.28,-0.0028,-0.0052
1.175e-03,0.3,0.32,-0.0012,0.0036
1.177e-03,0.3,0.28,-0.000400001,-0.006
1.179e-03,0.3,0.32,-0.000400001,0.0036
1.181e-03,0.3,0.28,-0.0012,-0.006
1.183e-03,0.3,0.32,-0.002,0.0044
1.185e-03,0.32,0.28,0.000399999,-0.006
1.186e-03,0.3,0.32,-0.0044,0.0044
1.188e-03,0.3,0.28,-0.000400001,-0.006
1.190e-03,0.3,0.32,-0.000400001,0.0036
1.192e-03,0.32,0.28,-0.002,-0.006
1.194e-03,0.3,0.32,-0.0012,0.0036
1.196e-03,0.32,0.28,-0.002,-0.006
1.198e-03,0.3,0.34,-0.000400001,0.0036
1.200e-03,0.3,0.28,-0.0012,-0.006
1.202e-03,0.3,0.32,-0.002,0.0044
1.204e-03,0.3,0.28,-0.002,-0.0076
1.206e-03,0.32,0.34,-0.000400001,0.0028
1.208e-03,0.32,0.28,-0.0036,-0.006
1.209e-03,0.3,0.34,-0.0012,0.0044
1.211e-03,0.32,0.28,-0.0012,-0.0068
1.213e-03,0.32,0.34,0.000399999,0.0036
1.215e-03,0.32,0.28,-0.002,-0.0068
1.217e-03,0.3,0.34,-0.0036,0.0044
1.219e-03,0.3,0.28,-0.0012,-0.0068
1.221e-03,0.32,0.34,-0.000400001,0.0036
1.223e-03,0.3,0.28,0.0012,-0.0068
1.225e-03,0.3,0.34,0.000399999,0.0052
1.227e-03,0.3,0.28,-0.000400001,-0.0068
1.229e-03,0.3,0.34,-0.002,0.0044
1.231e-03,0.32,0.28,-0.002,-0.0068
1.233e-03,0.32,0.34,-0.000400001,0.0044
1.234e-03,0.32,0.3,-0.002,-0.0052
1.236e-03,0.32,0.34,0.0012,0.0044
1.238e-03,0.32,0.28,-0.0012,-0.006
1.240e-03,0.32,0.34,0.002,0.0036
1.242e-03,0.32,0.3,-0.006,-0.0076
1.244e-03,0.32,0.34,-0.0028,0.0036
1.246e-03,0.32,0.3,-0.000400001,-0.006
1.248e-03,0.3,0.34,-0.0028,0.0052
1.250e-03,0.34,0.3,0.000399999,-0.0068
1.252e-03,0.32,0.34,-0.0044,0.0044
1.254e-03,0.3,0.3,0.002,-0.006
1.256e-03,0.32,0.34,-0.0012,0.0052
1.257e-03,0.34,0.3,-0.000400001,-0.0068
1.259e-03,0.34,0.34,-0.002,0.0052
1.261e-03,0.3,0.3,0.000399999,-0.0068
1.263e-03,0.32,0.34,-0.000400001,0.0044
1.265e-03,0.32,0.3,-0.000400001,-0.0052
1.267e-03,0.32,0.34,-0.0012,0.0044
1.269e-03,0.34,0.3,-0.002,-0.006
1.271e-03,0.34,0.36,-0.0028,0.0044
1.273e-03,0.32,0.28,-0.002,-0.006
1.275e-03,0.32,0.34,-0.0036,0.0044
1.277e-03,0.32,0.3,-0.002,-0.0068
1.279e-03,0.32,0.34,0.0012,0.0044
1.281e-03,0.32,0.3,-0.002,-0.006
1.282e-03,0.32,0.34,-0.0028,0.0044
1.284e-03,0.34,0.3,-0.0028,-0.006
1.286e-03,0.32,0.36,0.000399999,0.0044
1.288e-03,0.34,0.3,-0.0012,-0.006
1.290e-03,0.32,0.36,-0.0044,0.0044
1.292e-03,0.32,0.3,-0.0012,-0.0052
1.294e-03,0.34,0.36,0.0012,0.0044
1.296e-03,0.34,0.3,-0.0044,-0.006
1.298e-03,0.32,0.36,-0.0028,0.0036
1.300e-03,0.34,0.3,-0.000400001,-0.006
1.302e-03,0.34,0.36,-0.000400001,0.0052
1.304e-03,0.32,0.3,-0.000400001,-0.006
1.305e-03,0.34,0.36,-0.002,0.0044
1.307e-03,0.32,0.3,-0.0036,-0.0068
1.309e-03,0.34,0.36,-0.000400001,0.0044
1.311e-03,0.32,0.3,-0.000400001,-0.0052
1.313e-03,0.32,0.36,-0.000400001,0.0036
1.315e-03,0.34,0.32,-0.0036,-0.006
1.317e-03,0.36,0.36,-0.0012,0.0044
1.319e-03,0.34,0.3,-0.0012,-0.006
1.321e-03,0.32,0.36,-0.002,0.0052
1.323e-03,0.34,0.3,-0.0012,-0.006
1.325e-03,0.32,0.36,-0.0012,0.0044
1.327e-03,0.34,0.3,-0.000400001,-0.006
1.329e-03,0.34,0.36,-0.0028,0.006
1.330e-03,0.34,0.3,0.000399999,-0.006
1.332e-03,0.34,0.36,-0.0012,0.0036
1.334e-03,0.34,0.32,-0.000400001,-0.0068
1.336e-03,0.34,0.36,-0.002,0.0052
1.338e-03,0.34,0.32,-0.0028,-0.006
1.340e-03,0.34,0.36,-0.0012,0.0044
1.342e-03,0.34,0.3,0.000399999,-0.006
1.344e-03,0.34,0.36,0.002,0.0036
1.346e-03,0.36,0.32,-0.0028,-0.0068
1.348e-03,0.34,0.36,-0.0028,0.0036
1.350e-03,0.34,0.32,0.0028,-0.0052
1.352e-03,0.34,0.36,-0.000400001,0.0044
1.353e-03,0.34,0.32,-0.002,-0.0052
1.355e-03,0.34,0.38,-0.002,0.0044
1.357e-03,0.34,0.32,-0.002,-0.006
1.359e-03,0.34,0.38,-0.0012,0.0044
1.361e-03,0.34,0.32,-0.0044,-0.0068
1.363e-03,0.32,0.36,-0.002,0.0044
1.365e-03,0.34,0.32,-0.0028,-0.0068
1.367e-03,0.36,0.38,-0.000400001,0.0044
1.369e-03,0.34,0.32,-0.0012,-0.006
1.371e-03,0.36,0.38,-0.0028,0.0052
1.373e-03,0.34,0.32,-0.0028,-0.006
1.375e-03,0.36,0.38,-0.0044,0.0044
1.377e-03,0.34,0.32,-0.002,-0.006
1.378e-03,0.34,0.38,-0.002,0.0052
1.380e-03,0.36,0.32,-0.0028,-0.0076
1.382e-03,0.36,0.38,-0.0012,0.0036
1.384e-03,0.34,0.32,-0.000400001,-0.0068
1.386e-03,0.36,0.38,-0.002,0.0036
1.388e-03,0.36,0.32,0.0012,-0.0068
1.390e-03,0.36,0.38,-0.0028,0.0036
1.392e-03,0.36,0.34,0.0028,-0.0068
1.394e-03,0.36,0.38,-0.0012,0.0036
1.396e-03,0.36,0.32,-0.002,-0.006
1.398e-03,0.36,0.38,0.000399999,0.0052
1.400e-03,0.36,0.34,0.000399999,-0.0068
1.401e-03,0.36,0.4,-0.0012,0.0036
1.403e-03,0.34,0.34,0.002,-0.006
1.405e-03,0.34,0.38,-0.0028,0.0036
1.407e-03,0.36,0.34,0.000399999,-0.0068
1.409e-03,0.36,0.38,-0.0028,0.0044
1.411e-03,0.36,0.34,-0.0012,-0.006
1.413e-03,0.38,0.38,0.000399999,0.0044
1.415e-03,0.36,0.34,-0.0012,-0.006
1.417e-03,0.36,0.4,-0.0028,0.0052
1.419e-03,0.34,0.34,0.0012,-0.006
1.421e-03,0.36,0.38,-0.0044,0.0044
1.423e-03,0.38,0.34,0.0012,-0.006
1.425e-03,0.36,0.38,-0.000400001,0.0036
1.426e-03,0.36,0.34,-0.0044,-0.006
1.428e-03,0.36,0.38,-0.002,0.0052
1.430e-03,0.36,0.34,0.0012,-0.0076
1.432e-03,0.36,0.38,0.002,0.0036
1.434e-03,0.36,0.34,0.0012,-0.006
1.436e-03,0.36,0.38,0.000399999,0.0044
1.438e-03,0.36,0.34,0.000399999,-0.0052
1.440e-03,0.36,0.38,0.0012,0.0036
1.442e-03,0.36,0.34,-0.0012,-0.006
1.444e-03,0.38,0.4,-0.0028,0.0044
1.446e-03,0.36,0.34,-0.0028,-0.006
1.448e-03,0.36,0.38,-0.000400001,0.0052
1.449e-03,0.36,0.34,0.000399999,-0.0068
1.451e-03,0.38,0.4,0.0012,0.0044
1.453e-03,0.38,0.34,-0.0028,-0.0076
1.455e-03,0.38,0.4,-0.000400001,0.0044
1.457e-03,0.38,0.34,-0.0028,-0.006
1.459e-03,0.38,0.4,-0.002,0.0036
1.461e-03,0.36,0.34,0.0028,-0.006
1.463e-03,0.36,0.4,0.000399999,0.0044
1.465e-03,0.38,0.34,-0.0012,-0.0068
1.467e-03,0.38,0.4,-0.002,0.0044
1.469e-03,0.38,0.34,-0.0028,-0.006
1.471e-03,0.36,0.4,0.002,0.0036
1.473e-03,0.36,0.36,-0.0012,-0.006
1.474e-03,0.38,0.4,0.002,0.0036
1.476e-03,0.38,0.36,-0.0012,-0.006
1.478e-03,0.38,0.4,-0.0012,0.0044
1.480e-03,0.36,0.34,-0.000400001,-0.0068
1.482e-03,0.38,0.4,0.0012,0.0036
1.484e-03,0.38,0.36,0.000399999,-0.006
1.486e-03,0.38,0.4,-0.002,0.0044
1.488e-03,0.38,0.34,0.000399999,-0.0052
1.490e-03,0.38,0.4,-0.0012,0.0036
1.492e-03,0.38,0.34,-0.000400001,-0.0076
1.494e-03,0.38,0.4,-0.0028,0.0036
1.496e-03,0.38,0.36,0.000399999,-0.0052
1.497e-03,0.38,0.4,-0.0036,0.0036
1.499e-03,0.38,0.36,-0.0012,-0.006
1.501e-03,0.38,0.4,-0.000400001,0.0044
1.503e-03,0.38,0.36,-0.000400001,-0.006
1.505e-03,0.38,0.4,-0.000400001,0.0052
1.507e-03,0.38,0.36,-0.0028,-0.0052
1.509e-03,0.38,0.4,-0.0012,0.0052
1.511e-03,0.38,0.36,-0.0012,-0.0076
1.513e-03,0.38,0.4,0.000399999,0.0052
1.515e-03,0.4,0.36,-0.0012,-0.006
1.517e-03,0.38,0.4,-0.0012,0.0052
1.519e-03,0.38,0.36,-0.002,-0.006
1.521e-03,0.38,0.4,0.0012,0.0044
1.522e-03,0.38,0.36,0.000399999,-0.006
1.524e-03,0.38,0.4,0.000399999,0.0044
1.526e-03,0.38,0.36,-0.002,-0.006
1.528e-03,0.38,0.4,-0.0012,0.0044
1.530e-03,0.38,0.36,-0.0028,-0.006
1.532e-03,0.38,0.4,-0.000400001,0.0052
1.534e-03,0.38,0.36,-0.0012,-0.0052
1.536e-03,0.4,0.4,-0.000400001,0.0044
1.538e-03,0.4,0.36,0.002,-0.0076
1.540e-03,0.4,0.42,-0.002,0.0036
1.542e-03,0.4,0.36,-0.0028,-0.0068
1.544e-03,0.4,0.42,0.0012,0.0052
1.545e-03,0.4,0.36,-0.0012,-0.006
1.547e-03,0.4,0.42,-0.0012,0.0036
1.549e-03,0.4,0.36,-0.0012,-0.006
1.551e-03,0.4,0.42,0.000399999,0.0036
1.553e-03,0.4,0.36,0.0028,-0.0068
1.555e-03,0.4,0.42,0.000399999,0.0044
