Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.001,,,
Sample Interval,1.92012e-06,,,
Filter Frequency,7e+07,,,
Record Length,5208,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.5,,0.05,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
3.934e-04,0.1,0.08,-0.007,-0.009
3.953e-04,0.1,0.12,-0.003,0.003
3.973e-04,0.12,0.08,-0.001,-0.009
3.992e-04,0.12,0.14,-0.003,0.000999998
4.011e-04,0.1,0.08,-0.003,-0.009
4.030e-04,0.12,0.12,-0.007,0.000999998
4.049e-04,0.1,0.08,-0.005,-0.009
4.069e-04,0.1,0.12,0.000999998,0.003
4.088e-04,0.1,0.08,-0.003,-0.009
4.107e-04,0.1,0.12,-0.003,0.003
4.126e-04,0.1,0.08,-0.003,-0.009
4.145e-04,0.12,0.14,-0.005,0.000999998
4.165e-04,0.12,0.08,-0.007,-0.009
4.184e-04,0.1,0.14,-0.001,0.003
4.203e-04,0.12,0.08,-0.003,-0.009
4.222e-04,0.12,0.14,-0.007,0.003
4.241e-04,0.1,0.08,-0.005,-0.009
4.261e-04,0.12,0.14,-0.001,0.003
4.280e-04,0.12,0.08,-0.003,-0.007
4.299e-04,0.1,0.14,-0.003,0.005
4.318e-04,0.12,0.08,-0.003,-0.009
4.337e-04,0.1,0.14,-0.001,0.003
4.357e-04,0.12,0.08,-0.005,-0.011
4.376e-04,0.12,0.14,-0.007,0.003
4.395e-04,0.12,0.08,-0.003,-0.009
4.414e-04,0.12,0.14,-0.007,0.003
4.433e-04,0.12,0.08,-0.005,-0.009
4.453e-04,0.12,0.14,-0.003,0.003
4.472e-04,0.1,0.1,0.000999998,-0.009
4.491e-04,0.12,0.14,-0.005,0.003
4.510e-04,0.12,0.08,-0.003,-0.009
4.529e-04,0.12,0.14,-0.003,0.003
4.549e-04,0.1,0.08,-0.005,-0.011
4.568e-04,0.12,0.14,-0.003,0.003
4.587e-04,0.12,0.1,-0.005,-0.007
4.606e-04,0.12,0.14,-0.001,0.005
4.625e-04,0.12,0.1,-0.001,-0.009
4.645e-04,0.14,0.14,-0.003,0.003
4.664e-04,0.12,0.1,-0.003,-0.009
4.683e-04,0.12,0.14,-0.001,0.003
4.702e-04,0.12,0.1,-0.003,-0.009
4.722e-04,0.12,0.14,-0.001,0.003
4.741e-04,0.12,0.1,-0.003,-0.011
4.760e-04,0.12,0.14,-0.005,0.003
4.779e-04,0.14,0.1,-0.003,-0.009
4.798e-04,0.14,0.14,-0.001,0.003
4.818e-04,0.12,0.1,-0.005,-0.009
4.837e-04,0.14,0.14,-0.003,0.005
4.856e-04,0.14,0.1,-0.005,-0.009
4.875e-04,0.14,0.16,-0.003,0.005
4.894e-04,0.14,0.1,-0.003,-0.009
4.914e-04,0.12,0.14,-0.003,0.003
4.933e-04,0.12,0.1,-0.003,-0.009
4.952e-04,0.12,0.14,-0.005,0.003
4.971e-04,0.14,0.1,-0.005,-0.009
4.990e-04,0.12,0.16,-0.003,0.003
5.010e-04,0.12,0.1,0.000999998,-0.009
5.029e-04,0.14,0.16,-0.001,0.003
5.048e-04,0.14,0.1,-0.003,-0.009
5.067e-04,0.12,0.14,-0.007,0.003
5.086e-04,0.14,0.1,-0.003,-0.009
5.106e-04,0.14,0.16,-0.003,0.000999998
5.125e-04,0.14,0.1,-0.007,-0.009
5.144e-04,0.14,0.16,-0.001,0.003
5.163e-04,0.14,0.12,-0.005,-0.009
5.182e-04,0.14,0.16,-0.005,0.003
5.202e-04,0.14,0.1,-0.005,-0.009
5.221e-04,0.14,0.16,-0.007,0.003
5.240e-04,0.14,0.12,-0.003,-0.009
5.259e-04,0.14,0.16,-0.005,0.003
5.278e-04,0.14,0.12,-0.005,-0.009
5.298e-04,0.14,0.16,-0.001,0.005
5.317e-04,0.14,0.12,-0.001,-0.009
5.336e-04,0.14,0.16,-0.005,0.003
5.355e-04,0.14,0.12,-0.001,-0.009
5.374e-04,0.14,0.16,-0.003,0.003
5.394e-04,0.14,0.1,-0.001,-0.009
5.413e-04,0.14,0.16,-0.003,0.005
5.432e-04,0.14,0.12,-0.005,-0.009
5.451e-04,0.14,0.16,-0.005,0.003
5.470e-04,0.12,0.12,-0.003,-0.009
5.490e-04,0.14,0.16,-0.003,0.003
5.509e-04,0.14,0.12,-0.001,-0.011
5.528e-04,0.14,0.16,-0.003,0.000999998
5.547e-04,0.14,0.12,-0.001,-0.009
5.566e-04,0.16,0.16,-0.003,0.003
5.586e-04,0.14,0.12,-0.005,-0.009
5.605e-04,0.16,0.16,-0.003,0.003
5.624e-04,0.14,0.12,-0.003,-0.009
5.643e-04,0.12,0.18,-0.003,0.003
5.662e-04,0.14,0.12,-0.001,-0.009
5.682e-04,0.14,0.18,-0.001,0.003
5.701e-04,0.14,0.12,-0.003,-0.011
5.720e-04,0.16,0.18,-0.005,0.003
5.739e-04,0.12,0.12,-0.003,-0.009
5.758e-04,0.16,0.18,-0.003,0.003
5.778e-04,0.14,0.12,-0.003,-0.009
5.797e-04,0.16,0.18,-0.005,0.003
5.816e-04,0.14,0.12,-0.003,-0.009
5.835e-04,0.14,0.18,-0.003,0.003
5.854e-04,0.16,0.12,-0.003,-0.009
5.874e-04,0.16,0.18,-0.001,0.003
5.893e-04,0.16,0.12,-0.001,-0.009
5.912e-04,0.16,0.18,-0.005,0.003
5.931e-04,0.16,0.12,-0.003,-0.009
5.950e-04,0.16,0.18,-0.003,0.003
5.970e-04,0.16,0.14,-0.003,-0.007
5.989e-04,0.16,0.18,-0.001,0.003
6.008e-04,0.16,0.12,-0.007,-0.009
6.027e-04,0.16,0.18,-0.001,0.003
6.046e-04,0.16,0.12,-0.001,-0.009
6.066e-04,0.16,0.18,-0.001,0.003
6.085e-04,0.16,0.12,-0.005,-0.009
6.104e-04,0.16,0.18,-0.003,0.003
6.123e-04,0.16,0.12,-0.005,-0.009
6.142e-04,0.14,0.18,-0.003,0.003
6.162e-04,0.16,0.14,-0.005,-0.009
6.181e-04,0.16,0.18,-0.001,0.003
6.200e-04,0.16,0.14,-0.003,-0.009
6.219e-04,0.18,0.18,-0.003,0.003
6.238e-04,0.16,0.14,-0.003,-0.009
6.258e-04,0.16,0.18,-0.001,0.003
6.277e-04,0.16,0.14,-0.003,-0.009
6.296e-04,0.18,0.18,-0.003,0.000999998
6.315e-04,0.16,0.14,-0.001,-0.007
6.334e-04,0.16,0.18,-0.001,0.003
6.354e-04,0.16,0.14,-0.005,-0.009
6.373e-04,0.16,0.18,-0.005,0.005
6.392e-04,0.16,0.14,-0.005,-0.009
6.411e-04,0.16,0.2,-0.005,0.003
6.430e-04,0.16,0.14,-0.003,-0.009
6.450e-04,0.16,0.2,-0.001,0.003
6.469e-04,0.18,0.14,-0.007,-0.009
6.488e-04,0.16,0.2,-0.003,0.003
6.507e-04,0.16,0.14,-0.003,-0.009
6.526e-04,0.18,0.2,-0.005,0.003
6.546e-04,0.16,0.14,-0.003,-0.007
6.565e-04,0.16,0.18,-0.003,0.005
6.584e-04,0.18,0.14,-0.003,-0.009
6.603e-04,0.18,0.2,-0.003,0.003
6.622e-04,0.18,0.14,-0.001,-0.009
6.642e-04,0.16,0.2,-0.005,0.003
6.661e-04,0.18,0.14,-0.003,-0.009
6.680e-04,0.18,0.2,0.000999998,0.005
6.699e-04,0.18,0.14,-0.003,-0.009
6.718e-04,0.18,0.2,-0.003,0.003
6.738e-04,0.18,0.14,-0.003,-0.009
6.757e-04,0.18,0.2,-0.005,0.005
6.776e-04,0.16,0.14,0.000999998,-0.007
6.795e-04,0.18,0.2,-0.005,0.003
6.814e-04,0.18,0.16,-0.001,-0.009
6.834e-04,0.16,0.2,-0.003,0.003
6.853e-04,0.18,0.14,0.000999998,-0.011
6.872e-04,0.18,0.2,-0.003,0.003
6.891e-04,0.18,0.14,-0.003,-0.007
6.910e-04,0.18,0.2,-0.003,0.003
6.930e-04,0.16,0.16,-0.001,-0.009
6.949e-04,0.18,0.2,-0.003,0.003
6.968e-04,0.18,0.16,-0.005,-0.009
6.987e-04,0.18,0.22,-0.007,0.003
7.006e-04,0.18,0.16,-0.003,-0.009
7.026e-04,0.18,0.2,-0.001,0.003
7.045e-04,0.18,0.16,-0.001,-0.009
7.064e-04,0.18,0.22,-0.005,0.003
7.083e-04,0.18,0.16,-0.001,-0.009
7.102e-04,0.18,0.2,0.000999998,0.003
7.122e-04,0.18,0.16,-0.003,-0.009
7.141e-04,0.18,0.2,-0.003,0.003
7.160e-04,0.2,0.16,-0.005,-0.007
7.179e-04,0.2,0.22,-0.003,0.003
7.198e-04,0.2,0.16,-0.003,-0.009
7.218e-04,0.18,0.2,-0.001,0.003
7.237e-04,0.18,0.16,-0.001,-0.009
7.256e-04,0.18,0.22,-0.003,0.003
7.275e-04,0.2,0.16,-0.003,-0.007
7.294e-04,0.18,0.22,-0.003,0.005
7.314e-04,0.18,0.16,-0.003,-0.007
7.333e-04,0.2,0.22,-0.003,0.005
7.352e-04,0.2,0.16,-0.005,-0.009
7.371e-04,0.2,0.22,-0.003,0.005
7.390e-04,0.2,0.16,-0.003,-0.007
7.410e-04,0.2,0.22,0.000999998,0.005
7.429e-04,0.2,0.16,-0.003,-0.009
7.448e-04,0.2,0.22,-0.001,0.003
7.467e-04,0.2,0.16,-0.001,-0.009
7.486e-04,0.2,0.22,-0.003,0.005
7.506e-04,0.2,0.16,-0.007,-0.009
7.525e-04,0.2,0.22,-0.003,0.005
7.544e-04,0.2,0.16,-0.003,-0.007
7.563e-04,0.22,0.22,-0.001,0.005
7.582e-04,0.2,0.18,-0.001,-0.007
7.602e-04,0.2,0.22,-0.003,0.003
7.621e-04,0.18,0.16,-0.003,-0.007
7.640e-04,0.2,0.22,-0.001,0.005
7.659e-04,0.2,0.16,-0.001,-0.007
7.678e-04,0.2,0.22,-0.001,0.005
7.698e-04,0.2,0.18,-0.005,-0.007
7.717e-04,0.2,0.22,-0.001,0.005
7.736e-04,0.2,0.18,-0.003,-0.007
7.755e-04,0.2,0.22,-0.005,0.005
7.775e-04,0.22,0.18,-0.005,-0.007
7.794e-04,0.2,0.22,-0.001,0.005
7.813e-04,0.2,0.18,-0.003,-0.009
7.832e-04,0.2,0.22,0.000999998,0.003
7.851e-04,0.2,0.18,-0.001,-0.007
7.871e-04,0.2,0.22,-0.005,0.005
7.890e-04,0.2,0.18,0.000999998,-0.007
7.909e-04,0.22,0.22,-0.001,0.005
7.928e-04,0.22,0.18,-0.001,-0.007
7.947e-04,0.22,0.24,-0.001,0.005
7.967e-04,0.2,0.18,-0.003,-0.007
7.986e-04,0.2,0.24,-0.001,0.005
8.005e-04,0.22,0.18,-0.003,-0.007
8.024e-04,0.22,0.24,-0.001,0.005
8.043e-04,0.22,0.18,-0.001,-0.007
8.063e-04,0.22,0.24,-0.003,0.005
8.082e-04,0.2,0.18,0.000999998,-0.007
8.101e-04,0.2,0.24,-0.003,0.005
8.120e-04,0.22,0.18,0.000999998,-0.007
8.139e-04,0.2,0.24,-0.001,0.005
8.159e-04,0.22,0.18,-0.001,-0.007
8.178e-04,0.2,0.24,-0.003,0.005
8.197e-04,0.22,0.18,-0.003,-0.007
8.216e-04,0.22,0.24,-0.001,0.005
8.235e-04,0.22,0.18,-0.001,-0.007
8.255e-04,0.22,0.24,-0.003,0.005
8.274e-04,0.22,0.18,-0.001,-0.007
8.293e-04,0.2,0.24,-0.001,0.005
8.312e-04,0.22,0.18,-0.001,-0.007
8.331e-04,0.22,0.24,-0.001,0.007
8.351e-04,0.22,0.2,0.000999998,-0.007
8.370e-04,0.22,0.24,0.003,0.005
8.389e-04,0.22,0.2,-0.001,-0.005
8.408e-04,0.22,0.24,-0.001,0.005
8.427e-04,0.22,0.2,-0.001,-0.007
8.447e-04,0.24,0.24,-0.001,0.005
8.466e-04,0.24,0.2,0.000999998,-0.005
8.485e-04,0.22,0.24,0.000999998,0.005
8.504e-04,0.22,0.18,-0.001,-0.005
8.523e-04,0.22,0.24,0.000999998,0.005
8.543e-04,0.22,0.2,0.000999998,-0.005
8.562e-04,0.22,0.24,0.000999998,0.005
8.581e-04,0.22,0.2,0.000999998,-0.005
8.600e-04,0.22,0.24,-0.001,0.007
8.619e-04,0.22,0.18,0.000999998,-0.005
8.639e-04,0.22,0.24,0.000999998,0.007
8.658e-04,0.22,0.2,0.005,-0.003
8.677e-04,0.22,0.24,-0.001,0.007
8.696e-04,0.24,0.2,-0.001,-0.005
8.715e-04,0.22,0.24,0.003,0.009
8.735e-04,0.24,0.2,0.000999998,-0.003
8.754e-04,0.22,0.24,0.000999998,0.007
8.773e-04,0.22,0.2,0.003,-0.003
8.792e-04,0.24,0.24,0.003,0.007
8.811e-04,0.24,0.2,0.000999998,-0.003
8.831e-04,0.24,0.26,0.005,0.009
8.850e-04,0.22,0.2,0.000999998,-0.005
8.869e-04,0.22,0.24,0.005,0.009
8.888e-04,0.22,0.2,0.000999998,-0.003
8.907e-04,0.22,0.24,0.003,0.011
8.927e-04,0.24,0.2,0.003,-0.001
8.946e-04,0.24,0.26,0.005,0.011
8.965e-04,0.22,0.2,0.003,0.000999998
8.984e-04,0.24,0.26,0.007,0.011
9.003e-04,0.24,0.2,0.003,0.000999998
9.023e-04,0.24,0.26,0.007,0.011
9.042e-04,0.26,0.2,0.003,0.000999998
9.061e-04,0.24,0.26,0.005,0.015
9.080e-04,0.24,0.2,0.007,0.000999998
9.099e-04,0.24,0.26,0.007,0.015
9.119e-04,0.24,0.2,0.011,0.003
9.138e-04,0.22,0.26,0.011,0.015
9.157e-04,0.24,0.2,0.007,0.003
9.176e-04,0.24,0.26,0.005,0.017
9.195e-04,0.22,0.2,0.011,0.005
9.215e-04,0.24,0.26,0.011,0.019
9.234e-04,0.24,0.22,0.015,0.007
9.253e-04,0.24,0.26,0.013,0.019
9.272e-04,0.24,0.2,0.017,0.011
9.291e-04,0.24,0.26,0.017,0.021
9.311e-04,0.24,0.22,0.017,0.011
9.330e-04,0.24,0.26,0.017,0.025
9.349e-04,0.24,0.2,0.019,0.017
9.368e-04,0.26,0.26,0.021,0.029
9.387e-04,0.24,0.22,0.023,0.019
9.407e-04,0.24,0.26,0.027,0.031
9.426e-04,0.26,0.22,0.029,0.025
9.445e-04,0.24,0.28,0.035,0.039
9.464e-04,0.26,0.22,0.039,0.029
9.483e-04,0.24,0.28,0.041,0.047
9.503e-04,0.24,0.22,0.043,0.039
9.522e-04,0.24,0.26,0.047,0.057
9.541e-04,0.24,0.22,0.049,0.049
9.560e-04,0.24,0.28,0.057,0.071
9.579e-04,0.24,0.22,0.067,0.063
9.599e-04,0.26,0.28,0.077,0.091
9.618e-04,0.24,0.22,0.087,0.081
9.637e-04,0.24,0.28,0.099,0.115
9.656e-04,0.26,0.22,0.111,0.109
9.675e-04,0.26,0.28,0.127,0.147
9.695e-04,0.24,0.22,0.143,0.139
9.714e-04,0.26,0.28,0.165,0.185
9.733e-04,0.24,0.22,0.179,0.175
9.752e-04,0.26,0.28,0.203,0.217
9.771e-04,0.24,0.22,0.211,0.211
9.791e-04,0.26,0.28,0.225,0.229
9.810e-04,0.24,0.22,0.227,0.199
9.829e-04,0.24,0.28,0.219,0.231
9.848e-04,0.26,0.22,0.199,0.157
9.867e-04,0.26,0.28,0.177,0.203
9.887e-04,0.24,0.24,0.157,0.117
9.906e-04,0.26,0.28,0.137,0.161
9.925e-04,0.26,0.24,0.123,0.083
9.944e-04,0.26,0.28,0.103,0.123
9.963e-04,0.26,0.22,0.091,0.061
9.983e-04,0.26,0.28,0.077,0.091
1.000e-03,0.26,0.24,0.067,0.045
1.002e-03,0.26,0.3,0.057,0.069
1.004e-03,0.26,0.24,0.049,0.033
1.006e-03,0.26,0.28,0.039,0.053
1.008e-03,0.26,0.24,0.041,0.025
1.010e-03,0.26,0.28,0.035,0.043
1.012e-03,0.26,0.24,0.027,0.019
1.014e-03,0.26,0.28,0.025,0.033
1.016e-03,0.24,0.22,0.027,0.015
1.017e-03,0.26,0.28,0.017,0.027
1.019e-03,0.26,0.24,0.021,0.011
1.021e-03,0.26,0.28,0.015,0.025
1.023e-03,0.26,0.22,0.015,0.009
1.025e-03,0.26,0.3,0.013,0.021
1.027e-03,0.26,0.24,0.009,0.005
1.029e-03,0.26,0.28,0.011,0.017
1.031e-03,0.26,0.24,0.011,0.003
1.033e-03,0.26,0.3,0.007,0.015
1.035e-03,0.26,0.24,0.007,0.003
1.037e-03,0.26,0.3,0.005,0.015
1.039e-03,0.28,0.24,0.005,0.000999998
1.041e-03,0.26,0.3,0.005,0.013
1.042e-03,0.26,0.24,0.007,-0.001
1.044e-03,0.26,0.3,0.005,0.011
1.046e-03,0.28,0.24,0.011,-0.001
1.048e-03,0.28,0.3,0.005,0.011
1.050e-03,0.26,0.24,0.000999998,-0.003
1.052e-03,0.28,0.3,0.005,0.011
1.054e-03,0.28,0.24,0.003,-0.003
1.056e-03,0.28,0.3,0.003,0.009
1.058e-03,0.28,0.24,0.003,-0.003
1.060e-03,0.28,0.3,0.003,0.009
1.062e-03,0.28,0.24,0.005,-0.003
1.064e-03,0.26,0.3,0.000999998,0.009
1.065e-03,0.26,0.24,0.000999998,-0.003
1.067e-03,0.28,0.3,-0.001,0.007
1.069e-03,0.28,0.24,-0.001,-0.003
1.071e-03,0.28,0.3,-0.001,0.007
1.073e-03,0.26,0.26,0.003,-0.005
1.075e-03,0.26,0.3,0.000999998,0.007
1.077e-03,0.28,0.24,-0.001,-0.007
1.079e-03,0.28,0.3,0.000999998,0.005
1.081e-03,0.26,0.26,-0.001,-0.007
1.083e-03,0.28,0.3,0.000999998,0.007
1.085e-03,0.26,0.24,0.000999998,-0.005
1.087e-03,0.3,0.3,-0.001,0.007
1.089e-03,0.28,0.26,-0.003,-0.005
1.090e-03,0.28,0.3,-0.003,0.005
1.092e-03,0.26,0.26,-0.001,-0.007
1.094e-03,0.28,0.3,0.000999998,0.007
1.096e-03,0.3,0.26,-0.001,-0.009
1.098e-03,0.28,0.3,-0.001,0.005
1.100e-03,0.28,0.26,0.000999998,-0.007
1.102e-03,0.28,0.3,0.000999998,0.005
1.104e-03,0.28,0.26,-0.001,-0.007
1.106e-03,0.28,0.32,-0.003,0.005
1.108e-03,0.3,0.26,-0.003,-0.007
1.110e-03,0.3,0.32,-0.001,0.005
1.112e-03,0.28,0.26,-0.001,-0.007
1.113e-03,0.28,0.32,-0.001,0.005
1.115e-03,0.3,0.26,0.000999998,-0.007
1.117e-03,0.28,0.32,-0.001,0.005
1.119e-03,0.28,0.26,-0.003,-0.007
1.121e-03,0.28,0.3,-0.001,0.005
1.123e-03,0.28,0.26,-0.001,-0.007
1.125e-03,0.28,0.32,-0.003,0.003
1.127e-03,0.3,0.26,-0.003,-0.009
1.129e-03,0.3,0.32,-0.003,0.003
1.131e-03,0.3,0.26,-0.005,-0.007
1.133e-03,0.3,0.32,-0.001,0.003
1.135e-03,0.3,0.26,-0.001,-0.007
1.137e-03,0.28,0.32,-0.003,0.005
1.138e-03,0.3,0.26,-0.001,-0.007
1.140e-03,0.3,0.32,0.000999998,0.005
1.142e-03,0.3,0.26,-0.003,-0.007
1.144e-03,0.28,0.32,-0.001,0.005
1.146e-03,0.3,0.26,-0.003,-0.007
1.148e-03,0.3,0.32,-0.003,0.005
1.150e-03,0.3,0.26,-0.003,-0.007
1.152e-03,0.3,0.32,-0.005,0.005
1.154e-03,0.3,0.26,-0.005,-0.009
1.156e-03,0.3,0.32,-0.001,0.005
1.158e-03,0.3,0.26,0.003,-0.007
1.160e-03,0.3,0.32,-0.003,0.005
1.161e-03,0.3,0.28,-0.001,-0.009
1.163e-03,0.32,0.34,-0.003,0.005
1.165e-03,0.28,0.26,-0.003,-0.007
1.167e-03,0.3,0.32,-0.003,0.003
1.169e-03,0.3,0.26,-0.001,-0.009
1.171e-03,0.32,0.32,0.000999998,0.005
1.173e-03,0.3,0.28,-0.001,-0.009
1.175e-03,0.32,0.32,-0.003,0.003
1.177e-03,0.3,0.28,-0.003,-0.009
1.179e-03,0.3,0.34,-0.005,0.005
1.181e-03,0.3,0.28,-0.003,-0.009
1.183e-03,0.32,0.32,-0.005,0.003
1.185e-03,0.32,0.28,-0.005,-0.007
1.186e-03,0.3,0.34,-0.003,0.005
1.188e-03,0.3,0.28,-0.001,-0.009
1.190e-03,0.3,0.32,-0.003,0.003
1.192e-03,0.32,0.28,-0.005,-0.011
1.194e-03,0.3,0.32,-0.001,0.003
1.196e-03,0.3,0.28,0.000999998,-0.009
1.198e-03,0.3,0.34,-0.003,0.003
1.200e-03,0.3,0.28,-0.001,-0.009
1.202e-03,0.32,0.34,0.000999998,0.003
1.204e-03,0.32,0.28,-0.003,-0.009
1.206e-03,0.3,0.34,-0.001,0.003
1.208e-03,0.32,0.28,-0.003,-0.009
1.209e-03,0.3,0.34,-0.001,0.005
1.211e-03,0.32,0.28,-0.001,-0.009
1.213e-03,0.32,0.34,-0.007,0.005
1.215e-03,0.3,0.28,-0.003,-0.009
1.217e-03,0.32,0.34,-0.001,0.003
1.219e-03,0.3,0.28,-0.001,-0.009
1.221e-03,0.32,0.34,-0.001,0.003
1.223e-03,0.32,0.3,-0.003,-0.007
1.225e-03,0.32,0.34,-0.001,0.003
1.227e-03,0.32,0.3,-0.001,-0.009
1.229e-03,0.3,0.34,-0.001,0.003
1.231e-03,0.32,0.28,-0.003,-0.009
1.233e-03,0.32,0.34,-0.005,0.005
1.234e-03,0.32,0.3,-0.001,-0.009
1.236e-03,0.32,0.34,-0.003,0.003
1.238e-03,0.32,0.3,-0.003,-0.009
1.240e-03,0.34,0.34,-0.001,0.003
1.242e-03,0.32,0.3,-0.005,-0.009
1.244e-03,0.32,0.34,-0.001,0.003
1.246e-03,0.32,0.3,-0.003,-0.009
1.248e-03,0.32,0.34,-0.005,0.003
1.250e-03,0.3,0.3,-0.001,-0.009
1.252e-03,0.32,0.34,-0.003,0.003
1.254e-03,0.34,0.3,-0.007,-0.007
1.256e-03,0.32,0.34,-0.003,0.003
1.257e-03,0.32,0.3,-0.007,-0.007
1.259e-03,0.32,0.34,0.000999998,0.005
1.261e-03,0.34,0.3,-0.001,-0.009
1.263e-03,0.34,0.34,-0.005,0.003
1.265e-03,0.34,0.3,-0.001,-0.009
1.267e-03,0.32,0.34,-0.003,0.005
1.269e-03,0.32,0.3,-0.003,-0.009
1.271e-03,0.32,0.34,-0.003,0.003
1.273e-03,0.34,0.3,-0.003,-0.009
1.275e-03,0.34,0.36,-0.003,0.003
1.277e-03,0.32,0.3,-0.003,-0.009
1.279e-03,0.34,0.36,-0.003,0.003
1.281e-03,0.32,0.3,-0.003,-0.007
1.282e-03,0.34,0.36,-0.003,0.003
1.284e-03,0.32,0.3,-0.001,-0.009
1.286e-03,0.32,0.36,-0.003,0.005
1.288e-03,0.32,0.3,-0.003,-0.009
1.290e-03,0.34,0.36,-0.005,0.003
1.292e-03,0.32,0.3,-0.005,-0.007
1.294e-03,0.34,0.36,-0.007,0.003
1.296e-03,0.34,0.3,-0.001,-0.011
1.298e-03,0.34,0.36,-0.005,0.003
1.300e-03,0.34,0.3,-0.005,-0.009
1.302e-03,0.34,0.36,-0.001,0.003
1.304e-03,0.34,0.32,-0.003,-0.009
1.305e-03,0.34,0.36,-0.001,0.003
1.307e-03,0.32,0.3,-0.001,-0.009
1.309e-03,0.34,0.36,-0.005,0.003
1.311e-03,0.34,0.32,-0.003,-0.007
1.313e-03,0.34,0.36,-0.003,0.003
1.315e-03,0.34,0.32,-0.001,-0.009
1.317e-03,0.34,0.36,-0.003,0.005
1.319e-03,0.34,0.3,-0.005,-0.007
1.321e-03,0.34,0.36,-0.003,0.000999998
1.323e-03,0.34,0.3,-0.003,-0.011
1.325e-03,0.34,0.36,-0.003,0.005
1.327e-03,0.34,0.32,-0.003,-0.009
1.329e-03,0.34,0.36,-0.005,0.003
1.330e-03,0.34,0.32,-0.003,-0.009
1.332e-03,0.34,0.36,-0.003,0.003
1.334e-03,0.34,0.32,-0.001,-0.009
1.336e-03,0.36,0.36,-0.003,0.003
1.338e-03,0.36,0.32,-0.003,-0.009
1.340e-03,0.34,0.36,-0.005,0.003
1.342e-03,0.34,0.32,-0.003,-0.009
1.344e-03,0.34,0.36,-0.001,0.003
1.346e-03,0.36,0.32,-0.003,-0.009
1.348e-03,0.34,0.36,-0.005,0.003
1.350e-03,0.34,0.32,-0.001,-0.009
1.352e-03,0.34,0.38,-0.003,0.003
1.353e-03,0.34,0.32,-0.003,-0.009
1.355e-03,0.36,0.38,-0.005,0.003
1.357e-03,0.34,0.32,-0.001,-0.009
1.359e-03,0.34,0.38,-0.005,0.003
1.361e-03,0.36,0.32,-0.005,-0.009
1.363e-03,0.34,0.36,-0.003,0.003
1.365e-03,0.34,0.32,-0.001,-0.009
1.367e-03,0.34,0.38,-0.001,0.003
1.369e-03,0.36,0.32,-0.003,-0.007
1.371e-03,0.34,0.38,-0.003,0.003
1.373e-03,0.36,0.32,-0.003,-0.009
1.375e-03,0.36,0.38,-0.003,0.005
1.377e-03,0.36,0.32,-0.001,-0.009
1.378e-03,0.36,0.38,0.000999998,0.003
1.380e-03,0.36,0.32,-0.003,-0.009
1.382e-03,0.34,0.38,-0.005,0.003
1.384e-03,0.34,0.32,-0.003,-0.007
1.386e-03,0.34,0.38,-0.003,0.003
1.388e-03,0.36,0.32,-0.003,-0.011
1.390e-03,0.36,0.38,-0.005,0.003
1.392e-03,0.36,0.32,-0.001,-0.009
1.394e-03,0.36,0.38,-0.003,0.003
1.396e-03,0.36,0.32,-0.003,-0.011
1.398e-03,0.36,0.38,-0.003,0.003
1.400e-03,0.34,0.34,-0.007,-0.009
1.401e-03,0.36,0.38,0.000999998,0.003
1.403e-03,0.36,0.34,-0.003,-0.009
1.405e-03,0.36,0.38,-0.003,0.005
1.407e-03,0.36,0.32,-0.005,-0.009
1.409e-03,0.34,0.38,-0.003,0.003
1.411e-03,0.34,0.32,-0.005,-0.009
1.413e-03,0.36,0.38,-0.003,0.003
1.415e-03,0.36,0.34,-0.005,-0.009
1.417e-03,0.36,0.38,-0.005,0.000999998
1.419e-03,0.38,0.34,-0.003,-0.009
1.421e-03,0.36,0.38,-0.001,0.003
1.423e-03,0.36,0.34,-0.001,-0.009
1.425e-03,0.36,0.38,-0.003,0.003
1.426e-03,0.38,0.34,-0.003,-0.009
1.428e-03,0.38,0.4,-0.003,0.003
1.430e-03,0.38,0.34,-0.003,-0.009
1.432e-03,0.38,0.4,-0.001,0.003
1.434e-03,0.36,0.34,-0.001,-0.009
1.436e-03,0.36,0.38,-0.003,0.003
1.438e-03,0.36,0.34,-0.003,-0.009
1.440e-03,0.36,0.4,-0.001,0.003
1.442e-03,0.36,0.34,-0.007,-0.009
1.444e-03,0.36,0.4,-0.005,0.003
1.446e-03,0.36,0.34,-0.003,-0.009
1.448e-03,0.36,0.4,-0.005,0.003
1.449e-03,0.38,0.34,-0.003,-0.009
1.451e-03,0.38,0.4,-0.003,0.003
1.453e-03,0.38,0.34,-0.003,-0.009
1.455e-03,0.36,0.4,-0.003,0.003
1.457e-03,0.38,0.34,-0.001,-0.009
1.459e-03,0.38,0.4,-0.003,0.003
1.461e-03,0.38,0.34,-0.003,-0.009
1.463e-03,0.38,0.4,-0.001,0.003
1.465e-03,0.38,0.34,-0.005,-0.009
1.467e-03,0.38,0.4,-0.003,0.003
1.469e-03,0.38,0.36,-0.003,-0.009
1.471e-03,0.36,0.4,-0.005,0.003
1.473e-03,0.38,0.36,-0.003,-0.009
1.474e-03,0.38,0.4,-0.003,0.003
